,Distribuidor,Fecha,Toneladas
47994,DISTRIBUIDORA CCM,2021-03-25,189081.713085
47995,DYCART,2021-03-25,25446.28682
47996,JRC - NAZCA,2021-03-25,46205.521833
47997,LANCERO - HUANUCO,2021-03-25,31703.438877
47999,SODALES,2021-03-25,126262.937798
48000,CASA GRANDE,2021-03-26,183465.992031
48001,DIJISA - AYACUCHO,2021-03-26,15066.042519
48002,DIJISA - HUANCAYO,2021-03-26,66362.027083
48003,EDUSA,2021-03-26,262742.812786
48004,ESTILOS,2021-03-26,0.56594
48005,LA GENOVESA - TACNA,2021-03-26,141728.274204
48007,P&PJ CHINCHA,2021-03-26,149858.719953
48008,SAUL,2021-03-26,48063.929851
48009,SIPAN - Y,2021-03-26,86674.696358
48010,TAMBOS LIMA,2021-03-26,183293.903056
48011,DIPSA-ANDAHUAYLAS,2021-03-27,166912.238204
48012,LIDER - TRUJILLO,2021-03-28,0.088746
48013,5M DISTRIBUCIONES,2021-03-29,178023.915105
48014,DIJISA - LIMA,2021-03-29,142840.90271
48016,ECONOMYSA,2021-03-29,166230.921302
48017,EDUFARMA MERCADO,2021-03-29,974087.838133
48018,SAN JUAN,2021-03-29,281518.924992
48019,VEGA - ESTE,2021-03-29,117913.889609
48020,CODIJISA - PIURA,2021-03-30,220815.678484
48022,CURTIS ESTE,2021-03-30,404210.836256
48023,LA GENOVESA - MOQUEGUA,2021-03-30,30144.17766
48024,LANCERO - PUCALLPA,2021-03-30,20704.156675
48025,MARRACHE,2021-03-30,533689.278512
48026,RODAMEOS,2021-03-30,312480.765478
48027,CALLAYUC,2021-03-31,239073.642051
48029,DIJISA - ICA,2021-03-31,200842.652798
48030,DIPSA-AYACUCHO,2021-03-31,170505.707617
48031,DISART,2021-03-31,70471.654453
48032,DROGUERIA SAN MARTIN,2021-03-31,63040.399558
48034,JRC - ICA,2021-03-31,202584.763248
48035,VEGA - SUR,2021-03-31,116029.077554
48036,DYCART,2021-04-01,27541.442536
48037,LANCERO - HUANUCO,2021-04-01,17280.142624
48038,LA GENOVESA - ILO,2021-04-02,34472.067416
48039,DIJISA - CHINCHA,2021-04-03,44925.390047
48040,FERROL,2021-04-03,36128.559986
48041,LAGUI,2021-04-03,4768.16269
48042,AGA - JAEN,2021-04-05,27984.752109
48043,CURTIS NORTE,2021-04-05,69868.494185
48044,DIJISA - LIMA,2021-04-05,154563.79195
48045,EDUFARMA MERCADO,2021-04-05,1105490.618973
48046,PANAM,2021-04-05,131168.384
48047,SAN JUAN,2021-04-05,156262.719636
48048,VEGA - NORTE,2021-04-05,319716.045424
48050,ALMACENES_SEVILLANO,2021-04-06,656.075394
48051,CODIJISA - PIURA,2021-04-06,176547.208507
48052,CURTIS ESTE,2021-04-06,180322.568404
48053,GIANELA,2021-04-06,71242.463132
48054,MOLISAC,2021-04-06,122083.781196
48055,STA APOLONIA - CH,2021-04-06,80942.658184
48056,TAMBOS LIMA,2021-04-06,173616.157252
48057,TCA SAC,2021-04-06,41994.940854
48058,CODIJISA - CHIMBOTE,2021-04-07,42649.999064
48059,CORPORACION_VEGA,2021-04-07,130813.492498
48060,DIJISA - ICA,2021-04-07,113341.807276
48061,DROGUERIA SAN MARTIN,2021-04-07,33000.3449
48064,LYG-CD_SAC,2021-04-07,143412.995748
48065,STA APOLONIA - T,2021-04-07,167266.600403
48066,AGA - TARAPOTO,2021-04-08,210755.874582
48067,DACIA - LIMA,2021-04-08,64392.729788
48069,DIPSA-ABANCAY,2021-04-08,70707.249284
48070,LIDER - CHEPEN,2021-04-08,508736.649259
48071,SODALES,2021-04-08,155398.282329
48073,CASA GRANDE,2021-04-09,114710.376417
48074,LA GENOVESA - TACNA,2021-04-09,39964.95234
48075,ARCANGEL,2021-04-10,7000.072315
48077,DIJISA - CHINCHA,2021-04-10,50021.455466
48078,GUMISA - HUARAZ,2021-04-10,298055.021849
48079,LA GENOVESA - MOQUEGUA,2021-04-10,9792.037928
48080,MYG,2021-04-10,7984.562267
48081,CURTIS NORTE,2021-04-12,56717.043881
48082,PANAM,2021-04-12,145028.8832
48083,DIJISA - HUANCAYO,2021-04-13,55351.998681
48084,EDUSA,2021-04-13,543826.092787
48085,LANCERO - LA MERCED,2021-04-13,17160.040847
48086,LANCERO - PUCALLPA,2021-04-13,14900.563075
48087,MARRACHE,2021-04-13,387248.708105
48088,MOLISAC,2021-04-13,113313.834226
48090,CODIFER,2021-04-14,100698.052791
48091,CORPORACION_VEGA,2021-04-14,296604.632698
48092,DICOBELSA - LIMA,2021-04-14,101599.608391
48093,DISART,2021-04-14,52153.020475
48094,FERROL,2021-04-14,13625.090815
48095,JRC - ICA,2021-04-14,138028.145279
48096,LYG-CD_SAC,2021-04-14,533710.591416
48097,VEGA - CENTRO,2021-04-14,46121.31722
48098,VEGA - SUR,2021-04-14,63476.940498
48100,DIPSA-ABANCAY,2021-04-15,29513.181177
48102,KONSUMASS,2021-04-15,101523.739642
48103,LA GENOVESA - TACNA,2021-06-09,132317.8057
48104,P&PJ CHINCHA,2021-06-09,162929.430316
48105,SIPAN - Y,2021-06-09,99933.415031
48106,CODIFER,2021-06-10,106032.47845
48107,DICOBELSA - LIMA,2021-06-10,106298.900001
48108,GUMISA - HUARAZ,2021-06-10,49087.349496
48109,VEGA - CENTRO,2021-06-10,86609.243655
48111,AGA - MOYOBAMBA,2021-06-11,29344.610251
48112,CHUPACA BUSINESS,2021-06-11,58309.389631
48113,LANCERO - TINGO MARIA,2021-06-11,4266.670686
48114,LIDER - TRUJILLO,2021-06-11,0.204952
48115,RICMAN,2021-06-11,155685.083714
48117,TAYMI,2021-06-11,77199.628052
48118,TEMMY,2021-06-11,47067.669581
48119,ZV,2021-06-11,108093.16518
48120,ECONOMYSA,2021-06-12,545515.026186
48122,VEGA - ESTE,2021-06-12,119468.951423
48123,CALLAYUC,2021-06-14,139405.977057
48125,DIPSA-AYACUCHO,2021-06-14,165213.583145
48126,DISART,2021-06-14,110203.34563
48127,JRC - ICA,2021-06-14,75236.176907
48128,VEGA - SUR,2021-06-14,66184.825152
48129,DISTRIBUIDORA CCM,2021-06-15,236938.548239
48131,DYCART,2021-06-15,98505.556086
48132,KONSUMASS,2021-06-15,25286.896027
48133,LANCERO - HUANUCO,2021-06-15,16156.570651
48134,TAMBOS AQP,2021-06-15,129625.671415
48135,DIJISA - AYACUCHO,2021-06-16,64773.862284
48136,LA GENOVESA - ILO,2021-06-16,18699.19557
48137,P&PJ CHINCHA,2021-06-16,69728.463318
48138,PATITA SAC,2021-06-16,73392.076045
48139,SAUL,2021-06-16,30365.443179
48140,SIPAN - Y,2021-06-16,120746.076275
48141,DIPSA-ANDAHUAYLAS,2021-06-17,43324.947543
48142,LAGUI,2021-06-17,24024.262261
48143,MYL_HERMANOS,2021-06-17,166481.100772
48144,URBANO,2021-06-17,152858.251705
48145,CHUPACA BUSINESS,2021-06-18,251299.856313
48146,CODIJISA - TRUJILLO,2021-06-18,45756.672789
48147,AGA - JAEN,2021-06-19,46224.279739
48148,DIJISA - LIMA,2021-06-19,137126.535733
48149,EDUFARMA MERCADO,2021-06-19,550716.35181
48150,JRC - NAZCA,2021-06-19,70122.586083
48151,MELVIN MICHEL AL,2021-06-19,138644.328071
48153,SAN JUAN,2021-06-19,68908.391845
48154,VEGA - NORTE,2021-06-19,136017.65018
48155,ALMACENES_SEVILLANO,2021-06-20,53789.195781
48156,CALLAYUC,2021-06-21,84544.110395
48158,DIJISA - ICA,2021-06-21,80978.142768
48159,DROGUERIA SAN MARTIN,2021-06-21,16085.17534
48162,STA APOLONIA - T,2021-06-21,147516.564292
48163,AGA - TARAPOTO,2021-06-22,18797.685927
48164,DACIA - LIMA,2021-06-22,150947.820554
48166,LIDER - CHEPEN,2021-06-22,66888.930012
48167,CASA GRANDE,2021-06-23,143768.379571
48168,LA GENOVESA - TACNA,2021-06-23,76893.981551
48170,CURTIS ESTE,2021-06-24,263033.841556
48171,DIJISA - CHINCHA,2021-06-24,32846.925686
48172,GUMISA - HUARAZ,2021-06-24,18032.715855
48173,MYG,2021-06-24,3776.29603
48174,RODAMEOS,2021-06-24,106700.708211
48175,URBANO,2021-06-24,469803.707395
48176,AGA - MOYOBAMBA,2021-06-25,32326.978753
48177,CODIJISA - TRUJILLO,2021-06-25,122627.795375
48178,GRUPO SVS,2021-06-25,203512.441316
48179,RICMAN,2021-06-25,5408.0
48180,CURTIS NORTE,2021-06-26,117507.775244
48181,PANAM,2021-06-26,110346.203066
48182,LA GENOVESA - TACNA,2021-06-04,46389.432279
48183,LIDER - CHEPEN,2021-06-04,94640.269277
48184,CHUPACA BUSINESS,2021-06-05,157831.533193
48185,MOLISAC,2021-06-05,128847.839933
48186,P&PJ CHINCHA,2021-06-05,77004.33627
48187,SIPAN - Y,2021-06-05,95112.95771
48188,AGA - JAEN,2021-06-07,59436.310625
48189,DIJISA - AYACUCHO,2021-06-07,3233.552362
48190,CALLAYUC,2021-06-08,64980.770857
48191,CORPORACION_VEGA,2021-06-08,135735.506096
48192,LIDER - TRUJILLO,2021-06-08,0.58028
48193,LYG-CD_SAC,2021-06-08,321359.298493
48194,DIPSA-ABANCAY,2021-06-09,71155.46873
48196,ECONOMYSA,2021-06-09,351427.278614
48197,JRC - ICA,2021-06-09,146695.951862
48198,SODALES,2021-06-09,69422.12275
48199,VEGA - ESTE,2021-06-09,117109.377834
48200,CALLAYUC,2021-06-10,48036.211255
48201,CODIJISA - CHIMBOTE,2021-06-10,61644.372768
48203,DACIA - LIMA,2021-06-10,96724.801412
48204,DISTRIBUIDORA CCM,2021-06-10,45844.382867
48205,LANCERO - HUANUCO,2021-06-10,17720.509107
48206,LYG-CD_SAC,2021-06-10,332285.482741
48207,ARCANGEL,2021-06-11,181454.919619
48209,DIPSA-ABANCAY,2021-06-11,31224.860762
48210,DIPSA-AYACUCHO,2021-06-11,95070.337571
48211,ECONOMYSA,2021-06-11,147328.345162
48212,GIANELA,2021-06-11,75314.135281
48213,RODAMEOS,2021-06-11,47265.46076
48214,SODALES,2021-06-11,110768.997177
48215,DIJISA - HUANCAYO,2021-06-12,96777.142916
48216,DIPSA-ANDAHUAYLAS,2021-06-12,128064.160097
48217,DYCART,2021-06-12,89287.432112
48218,EDUSA,2021-06-12,356978.149542
48219,LA GENOVESA - ILO,2021-06-12,15892.051209
48221,CODIFER,2021-06-14,99677.707221
48222,DICOBELSA - LIMA,2021-06-14,107478.231745
48223,EDUFARMA MERCADO,2021-06-14,1120782.223523
48224,GUMISA - HUARAZ,2021-06-14,56952.3727
48225,MARRACHE,2021-06-14,242258.718118
48227,VEGA - CENTRO,2021-06-14,67825.150151
48228,ZV,2021-06-14,122624.095988
48229,LANCERO - LA MERCED,2021-06-15,2132.432516
48230,RICMAN,2021-06-15,195684.74757
48231,CODIFER,2021-06-16,190230.772627
48232,DICOBELSA - LIMA,2021-06-16,154862.742294
48233,DIJISA - ICA,2021-06-16,203150.472797
48234,DIJISA - LIMA,2021-06-16,105841.952249
48235,DROGUERIA SAN MARTIN,2021-06-16,122003.965464
48236,LANCERO - TINGO MARIA,2021-06-16,1536.256588
48237,MARRACHE,2021-06-16,156700.484536
48238,SAN JUAN,2021-06-16,220325.819958
48239,TAYMI,2021-06-16,102374.357956
48240,VEGA - CENTRO,2021-06-16,48281.230072
48241,CURTIS ESTE,2021-06-17,439147.681558
48242,DISART,2021-06-17,32415.0163
48243,EUROVA,2021-06-17,33360.834862
48244,TAMBOS AQP,2021-06-17,1041693.883381
48245,TAMBOS LIMA,2021-06-17,214944.81834
48246,DIJISA - LIMA,2021-06-18,94660.179501
48247,P&PJ CHINCHA,2021-06-18,55828.348269
48248,SAN JUAN,2021-06-18,68949.295738
48249,TAYMI,2021-06-18,136625.250949
48250,AGA - TARAPOTO,2021-06-19,12040.54186
48251,CASA GRANDE,2021-06-19,154357.065474
48252,CURTIS ESTE,2021-06-19,380312.717741
48253,DIJISA - CHINCHA,2021-06-19,39466.453932
48254,EUROVA,2021-06-19,39985.207175
48255,KONSUMASS,2021-06-19,37048.815204
48256,LA GENOVESA - TACNA,2021-06-19,59488.260315
48257,STA APOLONIA - T,2021-06-19,162634.058813
48258,AGA - MOYOBAMBA,2021-06-21,14996.33615
48260,LA GENOVESA - MOQUEGUA,2021-06-21,3600.067868
48262,PANAM,2021-06-21,96114.482561
48263,PATITA SAC,2021-06-21,18143.435932
48264,DIJISA - AYACUCHO,2021-06-22,45513.697646
48265,GRUPO SVS,2021-06-22,431583.724157
48266,MYL_HERMANOS,2021-06-22,242374.257223
48267,CORPORACION_VEGA,2021-06-23,114421.614501
48268,CURTIS NORTE,2021-06-23,71605.990036
48269,JRC - NAZCA,2021-06-23,39178.028917
48270,LIDER - TRUJILLO,2021-06-23,564.498006
48271,PATITA SAC,2021-06-23,33861.03171
48272,GIANELA,2021-06-24,252548.980885
48273,MOLISAC,2021-06-24,125855.462861
48274,STA APOLONIA - CH,2021-06-24,1111969.740459
48275,ALMACENES_SEVILLANO,2021-06-25,0.047992
48276,CURTIS NORTE,2021-06-25,71637.434356
48277,LANCERO - PUCALLPA,2021-06-25,52301.1696
48278,LIDER - TRUJILLO,2021-06-25,0.144021
48279,DIPSA-AYACUCHO,2021-06-26,103437.207605
48280,ECONOMYSA,2021-06-26,276422.158927
48281,GIANELA,2021-06-26,209173.960566
48283,STA APOLONIA - CH,2021-06-26,77675.134205
48284,SAUL,2021-06-28,28710.610903
48285,CHUPACA BUSINESS,2021-04-20,0.305315
48286,ZV,2021-04-20,117053.014984
48287,5M DISTRIBUCIONES,2021-04-21,161708.88932
48288,EDUFARMA MERCADO,2021-04-21,1021145.524658
48289,MELVIN MICHEL AL,2021-04-21,94838.236769
48291,PANAM,2021-04-21,292692.4
48292,DIJISA - AYACUCHO,2021-04-22,35613.875051
48293,LANCERO - LA MERCED,2021-04-22,7892.101437
48294,MARRACHE,2021-04-22,233393.166321
48295,CALLAYUC,2021-04-23,189206.650778
48296,CODIFER,2021-04-23,117297.845865
48297,CORPORACION_VEGA,2021-04-23,135992.016625
48298,DICOBELSA - LIMA,2021-04-23,116071.155979
48299,DIJISA - ICA,2021-04-23,91889.197672
48300,DISART,2021-04-23,11418.224148
48301,DROGUERIA SAN MARTIN,2021-04-23,15664.996423
48303,JRC - ICA,2021-04-23,192108.860686
48304,LYG-CD_SAC,2021-04-23,256839.496755
48305,VEGA - CENTRO,2021-04-23,61904.942277
48306,DIPSA-ABANCAY,2021-04-24,6004.200869
48307,DISTRIBUIDORA CCM,2021-04-24,102871.993507
48308,LANCERO - HUANUCO,2021-04-24,79083.440548
48309,LANCERO - TINGO MARIA,2021-04-24,6428.46508
48310,LIDER - TRUJILLO,2021-04-24,552.266514
48311,SODALES,2021-04-24,77864.736474
48312,TAMBOS AQP,2021-04-24,311333.253876
48313,TAYMI,2021-04-24,43681.350622
48314,CASA GRANDE,2021-04-25,0.01394
48315,ARCANGEL,2021-04-26,17028.531627
48317,CURTIS ESTE,2021-04-26,445786.756155
48318,DIJISA - CHINCHA,2021-04-26,48963.321213
48319,DIPSA-ANDAHUAYLAS,2021-04-26,21532.167495
48320,EUROVA,2021-04-26,51680.475605
48321,GIANELA,2021-04-26,200804.032104
48322,RODAMEOS,2021-04-26,100135.217361
48323,CHUPACA BUSINESS,2021-04-27,962760.541516
48324,STA APOLONIA - T,2021-04-27,349740.067646
48325,EDUFARMA MERCADO,2021-04-28,1121817.992778
48327,PANAM,2021-04-28,104863.248
48328,DIJISA - AYACUCHO,2021-04-29,48676.23969
48329,LANCERO - LA MERCED,2021-04-29,1308.202578
48330,MARRACHE,2021-04-29,250161.442811
48331,PATITA SAC,2021-04-29,15306.037535
48332,SAUL,2021-04-29,39049.172247
48333,CODIFER,2021-04-30,182118.501974
48334,CORPORACION_VEGA,2021-04-30,1186024.182638
48335,DICOBELSA - LIMA,2021-04-30,104593.439751
48336,DROGUERIA SAN MARTIN,2021-04-30,543038.438697
48337,MYL_HERMANOS,2021-04-30,390797.364157
48338,VEGA - CENTRO,2021-04-30,65626.109076
48339,ALMACENES_SEVILLANO,2021-05-03,600.050006
48341,CURTIS ESTE,2021-05-03,629999.835014
48342,DIJISA - CHINCHA,2021-05-03,39544.775232
48343,EUROVA,2021-05-03,3504.951795
48344,GIANELA,2021-05-03,125674.880762
48345,LANCERO - PUCALLPA,2021-05-03,24412.275033
48346,STA APOLONIA - CH,2021-05-03,111753.688579
48348,DIPSA-AYACUCHO,2021-05-04,66365.135374
48349,STA APOLONIA - T,2021-05-04,122759.385622
48350,AGA - TARAPOTO,2021-05-05,30558.741603
48352,DYCART,2021-05-05,121075.345395
48354,DIJISA - AYACUCHO,2021-05-06,36224.447262
48355,PATITA SAC,2021-05-06,45125.101333
48356,SAUL,2021-05-06,50536.374379
48358,CODIFER,2021-05-07,68809.069034
48359,DICOBELSA - LIMA,2021-05-07,72164.215454
48360,GUMISA - HUARAZ,2021-05-07,7856.243744
48361,MYL_HERMANOS,2021-05-07,159169.939886
48362,URBANO,2021-05-07,446963.725499
48363,VEGA - CENTRO,2021-05-07,59364.837618
48364,CODIJISA - TRUJILLO,2021-05-08,70714.156447
48365,GRUPO SVS,2021-05-08,107987.563669
48366,LANCERO - TINGO MARIA,2021-05-08,8324.680316
48367,LIDER - TRUJILLO,2021-05-08,0.278285
48368,RICMAN,2021-05-08,199683.311192
48369,TAYMI,2021-05-08,194654.570612
48371,ALMACENES_SEVILLANO,2021-05-10,1896.179933
48373,CURTIS ESTE,2021-05-10,334487.356091
48374,EUROVA,2021-05-10,311909.27164
48375,GIANELA,2021-05-10,74089.752003
48376,LANCERO - PUCALLPA,2021-05-10,106501.181403
48377,MOLISAC,2021-05-10,144947.406473
48378,STA APOLONIA - CH,2021-05-10,66042.105892
48379,TAMBOS LIMA,2021-05-10,527448.49957
48381,DIPSA-AYACUCHO,2021-05-11,94499.348299
48383,STA APOLONIA - T,2021-05-11,123050.867505
48384,VEGA - SUR,2021-05-11,90822.196432
48385,AGA - TARAPOTO,2021-05-12,56266.702011
48388,DYCART,2021-05-12,37414.043224
48389,KONSUMASS,2021-05-12,96501.962781
48391,PATITA SAC,2021-05-13,41222.710008
48392,SAUL,2021-05-13,15464.288071
48394,DICOBELSA - LIMA,2021-05-14,99934.36195
48395,GUMISA - HUARAZ,2021-05-14,81994.678922
48396,LA GENOVESA - MOQUEGUA,2021-05-14,29772.155823
48397,LAGUI,2021-05-14,0.529612
48398,MYG,2021-05-14,15776.377453
48399,MYL_HERMANOS,2021-05-14,81532.32347
48400,URBANO,2021-05-14,356740.177195
48401,CODIJISA - TRUJILLO,2021-05-15,101232.084703
48402,GRUPO SVS,2021-05-15,160509.562196
48403,RICMAN,2021-05-15,172803.719028
48405,ALMACENES_SEVILLANO,2021-05-17,63584.164675
48406,EDUSA,2021-05-17,631329.763571
48407,CODIJISA - TRUJILLO,2021-06-08,83972.698936
48409,PATITA SAC,2021-06-08,62286.065746
48410,MYL_HERMANOS,2021-06-09,246224.132162
48411,URBANO,2021-06-09,136998.078767
48412,VEGA - NORTE,2021-06-09,132946.471529
48414,ALMACENES_SEVILLANO,2021-06-10,0.127632
48415,CODIJISA - TRUJILLO,2021-06-10,198577.247015
48416,DIJISA - HUANCAYO,2021-06-10,26556.383917
48417,EDUSA,2021-06-10,320855.844262
48418,LA GENOVESA - ILO,2021-06-10,19800.02343
48419,LANCERO - PUCALLPA,2021-06-10,39197.432848
48420,LANCERO - TINGO MARIA,2021-06-10,16888.297774
48421,LIDER - TRUJILLO,2021-06-10,0.314378
48423,TAYMI,2021-06-10,153931.340084
48424,TCA SAC,2021-06-10,177061.246924
48427,VEGA - ESTE,2021-06-11,114506.770989
48428,VEGA - NORTE,2021-06-11,119010.811788
48429,VEGA - SUR,2021-06-11,65888.783031
48430,AGA - MOYOBAMBA,2021-06-12,43132.226812
48432,ALMACENES_SEVILLANO,2021-06-12,0.315295
48433,LANCERO - PUCALLPA,2021-06-12,22048.60376
48435,TCA SAC,2021-06-12,135273.296874
48436,TEMMY,2021-06-12,65131.938996
48437,ZV,2021-06-12,107726.212085
48439,DYCART,2021-06-14,73565.412338
48440,LAGUI,2021-06-14,560.788521
48441,MYG,2021-06-14,3360.665499
48442,DISART,2021-06-15,20528.208656
48443,JRC - ICA,2021-06-15,67155.795016
48444,SAUL,2021-06-15,15313.743227
48445,DACIA - LIMA,2021-06-16,97332.43603
48446,DISTRIBUIDORA CCM,2021-06-16,34602.379311
48447,GUMISA - HUARAZ,2021-06-16,20857.786408
48448,LAGUI,2021-06-16,26176.387416
48449,LANCERO - HUANUCO,2021-06-16,22796.389462
48450,MYG,2021-06-16,7162.446068
48451,MYL_HERMANOS,2021-06-16,194381.30203
48452,VEGA - NORTE,2021-06-16,143505.836719
48453,CASA GRANDE,2021-06-17,190373.284896
48454,LA GENOVESA - TACNA,2021-06-17,322968.429309
48456,RICMAN,2021-06-17,68485.892
48457,TCA SAC,2021-06-17,23982.141685
48458,DIPSA-ANDAHUAYLAS,2021-06-18,19450.720551
48459,VEGA - NORTE,2021-06-18,116977.455157
48460,AGA - MOYOBAMBA,2021-06-19,5436.133668
48461,ALMACENES_SEVILLANO,2021-06-19,68201.333406
48462,LANCERO - PUCALLPA,2021-06-19,36624.632289
48464,TAMBOS LIMA,2021-06-19,208084.963408
48465,TCA SAC,2021-06-19,48493.147896
48466,TEMMY,2021-06-19,44665.824352
48467,MELVIN MICHEL AL,2021-06-20,100036.010157
48468,AGA - TARAPOTO,2021-06-21,175479.728786
48469,CODIJISA - PIURA,2021-06-21,114817.434564
48471,KONSUMASS,2021-06-21,107685.739037
48472,LANCERO - LA MERCED,2021-06-21,35640.137351
48473,TEMMY,2021-06-21,122717.31854
48474,AGA - JAEN,2021-06-22,47379.270287
48475,DIJISA - ICA,2021-06-22,70762.37343
48476,DROGUERIA SAN MARTIN,2021-06-22,56806.45247
48478,JRC - ICA,2021-06-22,77601.466476
48480,CODIJISA - PIURA,2021-06-23,114881.732957
48481,DACIA - LIMA,2021-06-23,89858.481958
48482,DISTRIBUIDORA CCM,2021-06-23,119203.912484
48483,LA GENOVESA - MOQUEGUA,2021-06-23,5656.099228
48484,LAGUI,2021-06-23,0.846448
48485,LANCERO - HUANUCO,2021-06-23,27801.885739
48486,LIDER - CHEPEN,2021-06-23,24704.288848
48487,TAMBOS AQP,2021-06-23,316783.046274
48488,ECONOMYSA,2021-06-24,362419.054134
48489,GRUPO SVS,2021-06-24,214070.451729
48491,JRC - ICA,2021-06-24,93837.479568
48492,P&PJ CHINCHA,2021-06-24,87958.92722
48493,RICMAN,2021-06-24,0.04358
48494,SIPAN - Y,2021-06-24,112689.692122
48495,DACIA - LIMA,2021-06-25,127135.387788
48496,DIJISA - CHINCHA,2021-06-25,53426.367647
48497,DIPSA-ANDAHUAYLAS,2021-06-25,48231.278616
48498,DISTRIBUIDORA CCM,2021-06-25,42253.973661
48499,FERROL,2021-06-25,20969.179065
48500,JRC - NAZCA,2021-06-25,42871.590199
48501,LANCERO - HUANUCO,2021-06-25,9636.992133
48502,LIDER - CHEPEN,2021-06-25,95808.348738
48503,MOLISAC,2021-06-26,165998.866285
48504,P&PJ CHINCHA,2021-06-26,54822.122133
48505,SIPAN - Y,2021-06-26,186926.953947
48506,TAMBOS LIMA,2021-06-26,270899.670118
48507,DIJISA - AYACUCHO,2021-06-28,27494.650088
48508,LANCERO - LA MERCED,2021-06-28,1000.153772
48509,DIPSA-ABANCAY,2021-03-20,4745.111811
48510,ECONOMYSA,2021-03-20,170535.8213
48511,RICMAN,2021-03-20,8547.802485
48512,RODAMEOS,2021-03-20,69144.662473
48513,SODALES,2021-03-20,142216.995484
48514,ARCANGEL,2021-03-22,40780.32391
48515,TAMBOS LIMA,2021-03-22,495600.593307
48517,DIPSA-ANDAHUAYLAS,2021-03-23,103752.964259
48518,EDUFARMA MERCADO,2021-03-23,536406.146032
48519,MARRACHE,2021-03-23,1409589.315189
48520,MELVIN MICHEL AL,2021-03-23,52414.473687
48522,ZV,2021-03-23,113160.719774
48523,CODIJISA - PIURA,2021-03-24,95967.707596
48524,DISART,2021-03-24,177215.383511
48526,LANCERO - LA MERCED,2021-03-24,3443.829971
48527,CODIFER,2021-03-25,149784.761686
48528,DIJISA - ICA,2021-03-25,103598.306948
48529,DROGUERIA SAN MARTIN,2021-03-25,55938.587429
48530,EDUFARMA MERCADO,2021-03-25,281766.874974
48532,LANCERO - TINGO MARIA,2021-03-25,15016.528102
48533,MARRACHE,2021-03-25,451082.907264
48534,MELVIN MICHEL AL,2021-03-25,301198.149173
48535,TAYMI,2021-03-25,130457.151349
48536,VEGA - CENTRO,2021-03-25,70857.398466
48537,CODIJISA - PIURA,2021-03-26,179063.072287
48538,DISART,2021-03-26,19357.996605
48539,LA GENOVESA - MOQUEGUA,2021-03-26,19300.054184
48540,LANCERO - LA MERCED,2021-03-26,18739.797828
48541,LIDER - CHEPEN,2021-03-26,345004.920391
48542,TAMBOS AQP,2021-03-26,211938.179048
48543,DIJISA - ICA,2021-03-27,76418.145329
48544,DROGUERIA SAN MARTIN,2021-03-27,5335.346657
48546,P&PJ CHINCHA,2021-03-27,77504.539286
48547,CHUPACA BUSINESS,2021-03-29,497652.113386
48548,ESTILOS,2021-03-29,48232.857407
48549,P&PJ CHINCHA,2021-03-29,67421.280998
48550,SIPAN - Y,2021-03-29,97069.766032
48551,AGA - MOYOBAMBA,2021-03-30,50644.508613
48552,DIJISA - CHINCHA,2021-03-30,91375.343263
48553,FERROL,2021-03-30,53821.842268
48555,PANAM,2021-03-30,154544.6774
48556,PATITA SAC,2021-03-30,66452.461545
48557,5M DISTRIBUCIONES,2021-03-31,103550.080235
48558,CHUPACA BUSINESS,2021-03-31,210683.559932
48559,DIJISA - AYACUCHO,2021-03-31,91971.153156
48560,MYL_HERMANOS,2021-03-31,631282.156576
48561,CORPORACION_VEGA,2021-04-01,180480.632894
48562,PANAM,2021-04-01,150132.504
48563,DIPSA-ABANCAY,2021-04-02,79252.566942
48564,ALMACENES_SEVILLANO,2021-04-03,1008.099135
48565,CORPORACION_VEGA,2021-04-03,174952.710488
48566,LANCERO - HUANUCO,2021-04-03,12848.19769
48567,LANCERO - PUCALLPA,2021-04-03,14369.140445
48568,LYG-CD_SAC,2021-04-03,12078.0
48570,DIPSA-ANDAHUAYLAS,2021-04-05,36068.630462
48571,DYCART,2021-04-05,47985.241192
48572,ARCANGEL,2021-04-06,34833.025523
48573,RODAMEOS,2021-04-06,85824.953831
48574,SAUL,2021-04-06,41941.395348
48576,CODIFER,2021-04-07,113835.900334
48577,DICOBELSA - LIMA,2021-04-07,130945.406534
48578,DYCART,2021-04-07,59108.606784
48579,EDUFARMA MERCADO,2021-04-07,817124.100906
48580,GUMISA - HUARAZ,2021-04-07,23369.958261
