,SKU,Fecha,Toneladas
93573,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2ND2,2020-05-21,196768.0
93577,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2ND2,2021-05-10,81432.0
93582,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2020-03-15,38164.608
93586,TH TOALLITAS HUMEDAS PREMIUM 184x8,2020-03-29,4416.0
93598,PH ELITE DUO  DH 4x12 25 METROS,2020-08-27,4.158098
93599,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2020-11-21,118656.0
93603,PL PAÑAL BABYSEC SPCTOTAL MEGA XXG 36X3,2020-04-14,3671.9568
93605,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2020-08-07,62466.0
93609,RC NOVA DH MEGAROLLO  2 X 6,2020-02-12,4.800073
93616,PL PAÑAL BABYSEC PREMIUM SME XG 52x2 ND2,2021-06-01,136240.0
93617,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2020-09-30,438439.68
93618,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2019-10-27,0.002349
93620,PH NOBLE DH 2 X 10,2020-02-10,36.123332
93625,PH ELITE CLÁSICO DH 2 X 10 CO,2020-12-01,0.482421
93627,PH HIGIENOL DH  4 X 12,2019-12-05,8.198688
93632,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2020-07-25,60192.0
93633,RC ELITE CLASICA DH MEGARROLLO  1 X 12,2020-10-18,0.222456
93637,TH TOALLAS HUMEDAS BABYSEC PREMIUM 50x10,2021-06-16,111500.0
93638,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-05-22,4.221895
93640,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2021-05-23,24708.0
93659,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2021-04-15,490778.496
93660,TF LADYSOFT NOCTURNA CON ALAS 8 X 24 INN,2020-01-04,175568.0256
93665,PL PAÑAL BABYSEC SPCTOTAL MEGA XXG 36X3,2019-11-14,2267.9676
93668,PH ELITE  DH 4 X 12 LA,2021-01-16,9.866815
93673,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2020-06-20,366076.8
93675,TH TOALLAS HUM.BABYSEC PREMIUM 150x8,2020-06-10,172800.0
93680,PH ELITE CLÁSICO DH 2 X 10 CO,2020-01-27,2.36884
93681,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2021-03-21,3072.0
93686,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2021-03-18,234720.0
93687,PH ELITE DH 2 X 10 LA,2019-10-21,14.633618
93688,PL PAÑAL BABYSEC RECIEN NACIDO 20 X10 MX,2020-07-02,104400.0
93692,TF LADYSOFT NOCTURNA CON ALAS 8 X 24 INN,2020-01-07,109133.568
93693,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2020-07-22,83424.0
93694,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2020-02-19,195876.864
93704,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2020-02-01,0.096057
93705,TH TOALLITAS HUMEDAS PREMIUM 184x8,2020-05-28,148730.88
93707,PH HIGIENOL DH  4 X 12,2020-07-27,11.376304
93708,RC ELITE CLASICA DH MEGARROLLO  1 X 12,2020-04-18,11.625854
93716, PH ELITE PLUS DH VERTICAL 6 X 8,2020-08-09,0.003149
93719,TF LADYSOFT NOR CON ALAS 10 X 6 X 4 INN,2020-08-11,8545473.216
93722,PL PAÑAL BABYSEC ULTRASEC PPK MD 64X2 NF,2020-07-28,26112.0
93727,PH HIGIENOL DH 4x6 40 METROS,2019-11-23,5.670434
93728,PH NOBLE DH 24 X 2,2020-07-20,2.219091
93729,SE ELITE CORTADA 1000 X 12,2019-10-15,0.215995
93738,TF LADYSOFT NOCTURNA CON ALAS 8 X 24 INN,2019-10-22,137654.784
93739,TF LADYSOFT NOR CON ALAS 10 X 6 X 4 INN,2019-09-05,3350033.856
93740,PH ELITE PLUS DH 24 X 2,2021-04-23,0.794172
93742,PH ELITE DUO  DH 4x12 25 METROS,2019-12-07,5.809866
93745,PL PAÑAL BABYSEC RECIEN NACIDO 20 X10 MX,2020-11-17,48400.0
93751,PH ELITE CLÁSICO DH 2 X 10 CO,2021-05-10,0.441311
93754,TH TOALLAS HUM.BABYSEC PREMIUM 150x8,2020-03-28,128400.0
93755,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2019-11-05,175384.0
93756,RC NOVA DH MEGAROLLO  2 X 6,2019-09-11,0.85892
93764,SE ELITE CORTADA 1000 X 12,2020-08-28,0.093251
93765,PL PAÑAL BABYSEC ULTRASEC PPK MD 64X2 NF,2020-05-12,103552.0
93766,TF LADYSOFT NOCTURNA DOBLE ALAS 10 X 8,2019-12-12,83178.624
93768,TH TOALLITAS HUMEDAS PREMIUM 184x8,2020-09-17,38272.0
93776,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2019-11-01,55680.0
93778,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2020-03-06,168896.0
93780,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2019-10-04,174003.84
93781,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2021-01-07,0.079091
93782,PH ELITE  DH 4 X 12 LA,2021-05-28,11.598132
93790,TF LADYSOFT NATURAL CON ALAS 10 X 24 INN,2020-11-29,8641.152
93791,PH HIGIENOL DH 4x6 40 METROS,2020-03-17,6.221198
93792,TF LADYSOFT BASICA CON ALAS 8 X 24 PER,2019-12-09,540587.52
93793,PL PAÑAL BABYSEC SPCTOTAL MEGA XXG 36X3,2021-05-23,431.9568
93796,RC ELITE CLASICA DH MEGARROLLO  1 X 12,2020-01-29,6.291515
93803,PL PAÑAL BABYSEC PREMIUM SME XG 52x2 ND2,2020-10-26,194792.0
93807,RC NOVA DH MEGAROLLO  2 X 6,2020-03-09,3.859578
93809,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2ND2,2019-12-10,156904.0
93811,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2021-05-30,14880.384
93813,PH ELITE DH 2 X 10 LA,2021-04-25,0.045288
93816,PH NOBLE DH 24 X 2,2020-05-07,2.359284
93817,RC NOVA DH MEGAROLLO  2 X 6,2020-10-30,1.851231
93825,PH ELITE CLÁSICO DH 2 X 10 CO,2020-11-02,1.108349
93826,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2019-09-08,3016.0
93831, PH ELITE PLUS DH VERTICAL 6 X 8,2019-09-03,1.202923
93833,SE ELITE PRACTICA 100 X 12 PAQ X BOLSA,2019-11-29,0.241078
93840,TH TOALLAS HUM.BABYSEC PREMIUM 150x8,2020-10-03,73200.0
93841,RC NOVA DH MEGAROLLO  1 X 12,2020-09-21,26.084453
93852,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2020-11-01,25728.0
93853,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2020-10-03,39266.0
93854,PL PAÑAL BABYSEC PREMIUM SME XG 52x2 ND2,2020-08-01,147368.0
93855,PH ELITE ULTRA  DH 24 X 2 FLOR S/C,2020-11-29,0.022861
93857,PH ELITE CLÁSICO DH 2 X 10 CO,2021-04-23,0.399446
93859,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-12-31,5.313952
93863,PH ELITE DH 2 X 10 LA,2020-12-03,12.392085
93867,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2021-04-30,279296.64
93870,TF LADYSOFT NOCTURNA DOBLE ALAS 10 X 8,2019-11-22,104115.2
93879,SE ELITE CORTADA 1000 X 12,2021-01-24,0.000468
93888,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2021-01-16,139480.0
93889,PL PAÑAL BABYSEC ULTRASEC PPK MD 64X2 NF,2020-12-24,23422.08
93892,PH NOBLE DH 2 X 10,2021-04-11,0.25708
93897,PH HIGIENOL DH  4 X 12,2019-11-04,10.15887
93910, PH ELITE PLUS DH VERTICAL 6 X 8,2021-02-02,4.414227
93912,TF LADYSOFT NOCTURNA DOBLE ALAS 10 X 8,2020-05-23,122880.896
93913,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2021-03-24,284202.24
93916,TF LADYSOFT NATURAL CON ALAS 10 X 24 INN,2020-03-02,160320.384
93922,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2ND2,2020-08-25,64728.0
93924,PH ELITE DH 24 X 2 LA,2020-08-02,0.228921
93928,PH ELITE DUO  DH 6 x 8  25 METROS,2019-12-14,5.261844
93929,RC ELITE CLASICA DH MEGARROLLO  1 X 12,2020-12-09,5.5344
93935,PH ELITE DH 2 X 10 LA,2020-04-15,14.222379
93940,TF LADYSOFT NOR CON ALAS 10 X 6 X 4 INN,2020-12-26,2559998.592
93941,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2019-11-28,164384.0
93955,PL PAÑAL BABYSEC SPCTOTAL MEGA XXG 36X3,2021-02-20,1511.9136
93960,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2020-11-10,86304.0
93964,PH ELITE DH 2 X 10 LA,2019-12-06,12.44088
93968,PH ELITE PLUS DH 24 X 2,2021-03-20,0.908751
93970,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2020-03-15,32400.0
93971,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2019-09-01,3552.0
93973, PH ELITE PLUS DH VERTICAL 6 X 8,2021-03-23,4.399551
93975,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2020-01-16,79739.52
93976,PH HIGIENOL DH 4x6 40 METROS,2020-01-08,8.170101
93981,PH NOBLE DH 2 X 10,2021-05-30,0.128911
93983,TF LADYSOFT NATURAL CON ALAS 10 X 24 INN,2020-04-20,190800.576
93984,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2019-11-12,205728.0
93987,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-07-01,3.546584
93989,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2021-05-09,464.0
93997,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-01-03,10.555578
93998,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2021-01-03,1728.0
93999,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2020-02-26,62872.0
94000,PH ELITE CLÁSICO DH 2 X 10 CO,2021-04-29,0.406029
94001,PL PAÑAL BABYSEC PREMIUM SME XG 52x2 ND2,2020-03-17,41392.0
94005,TF LADYSOFT NOCTURNA DOBLE ALAS 10 X 8,2020-12-04,122471.296
94015,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2021-03-06,69928.32
94022,TF LADYSOFT NOR CON ALAS 10 X 6 X 4 INN,2019-11-13,2632324.032
94023, PH ELITE PLUS DH VERTICAL 6 X 8,2020-03-19,1.152583
94029,TH TOALLAS HUM.BABYSEC PREMIUM 150x8,2020-01-22,268800.0
94031,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2019-12-13,131980.8
94033,PD LADYSOFT PROTECT DIARIO 20 X 30 CHINA,2021-03-21,14400.0
94036,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2020-01-13,169136.0
94037,PH ELITE DUO  DH 6 x 8  25 METROS,2020-07-27,9.554684
94041,PH ELITE ULTRA  DH 24 X 2 FLOR S/C,2020-10-11,0.052246
94042,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2020-03-20,85144.0
94043,SE ELITE DOBLADA BLANCA 100 - 33X33 (N),2020-07-17,0.798893
94065,RC NOVA DH MEGAROLLO  1 X 12,2021-01-05,22.25589
94066,PH ELITE DH 2 X 10 LA,2020-08-19,12.023764
94068,SE ELITE CORTADA 1000 X 12,2021-05-04,0.242232
94072,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2020-11-08,0.002187
94079,PH ELITE DH 24 X 2 LA,2020-04-01,12.016918
94081,PD LADYSOFT PROTECT DIARIO 20 X 30 CHINA,2020-06-11,83998.8
94097,RC NOVA DH MEGAROLLO  1 X 12,2020-05-15,21.3481
94098,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2ND2,2020-12-02,170632.0
94102,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2021-02-04,55836.0
94103,PH ELITE CLÁSICO DH 2 X 10 CO,2019-11-19,2.788573
94105,PH ELITE DUO  DH 6 x 8  25 METROS,2021-06-13,0.072485
94106,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2020-12-12,306259.2
94108,TF LADYSOFT NOCTURNA CON ALAS 8 X 24 INN,2020-06-27,19392.3072
94109,PL PAÑAL BABYSEC SPCTOTAL MEGA XG 40 X 3,2021-02-17,360.0
94110,SE ELITE DOBLADA BLANCA 100 - 33X33 (N),2020-04-28,1.068683
94111,TF LADYSOFT NATURAL CON ALAS 10 X 24 INN,2021-01-28,310083.264
94114,PH ELITE  DH 4 X 12 LA,2021-03-29,18.565075
94119,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-10-12,3.467382
94120,TH TOALLAS HUM.BABYSEC PREMIUM 150x8,2020-12-02,172800.0
94121,PH HIGIENOL DH  4 X 12,2021-04-11,0.01962
94124,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2020-10-24,154848.0
94126,TH TOALLITAS HUMEDAS PREMIUM 184x8,2020-05-20,116346.88
94130,PH ELITE DH 24 X 2 LA,2021-05-21,8.504304
94131,RC NOVA DH MEGAROLLO  1 X 12,2019-11-17,0.482439
94132,TH TOALLITAS HUMEDAS PREMIUM 184x8,2019-09-28,72128.0
94133,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2020-04-18,307872.0
94140,PL PAÑAL BABYSEC PREMIUM SME XG 52x2 ND2,2020-12-25,416.0
94147,PL PAÑAL BABYSEC ULTRASEC PPK MD 64X2 NF,2020-03-07,53376.0
94153,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2020-02-01,79728.0
94155,PH ELITE DUO  DH 4x12 25 METROS,2020-11-26,5.914092
94156, PH ELITE PLUS DH VERTICAL 6 X 8,2019-11-08,2.117314
94159,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2020-11-21,189369.6
94160,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2019-12-09,232767.936
94161,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2020-10-28,156288.0
94164,TF LADYSOFT NATURAL CON ALAS 10 X 24 INN,2019-11-06,197271.36
94165,PL PAÑAL BABYSEC SPCTOTAL MEGA XXG 36X3,2021-04-18,1079.9244
94172,PH ELITE DH 2 X 10 LA,2020-07-22,8.494637
94174,PH ELITE DUO  DH 6 x 8  25 METROS,2020-11-27,16.039241
94181,PH NOBLE DH 24 X 2,2020-02-22,1.333728
94182,PH HIGIENOL DH  4 X 12,2020-09-25,3.820027
94196,TF LADYSOFT NOCTURNA DOBLE ALAS 10 X 8,2020-08-29,171890.624
94201,SE ELITE PRACTICA 100 X 12 PAQ X BOLSA,2021-02-15,0.207834
94203,TF LADYSOFT BASICA CON ALAS 8 X 24 PER,2020-06-29,107717.0688
94216,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2020-03-21,32472.0
94219, PH ELITE PLUS DH VERTICAL 6 X 8,2020-10-08,0.676644
94220,SE ELITE CORTADA 1000 X 12,2021-02-04,0.141253
94221,TF LADYSOFT NOR CON ALAS 10 X 6 X 4 INN,2020-05-20,4972843.008
94225,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2020-06-03,400320.0
94226,PH ELITE DH 6 X 8 LA,2021-04-13,4.626237
94228,PH ELITE DH 24 X 2 LA,2019-12-26,9.507734
94236,PH NOBLE DH 24 X 2,2021-04-12,2.296134
94239,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-09-08,2.584709
94243,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2020-05-22,382944.0
94248,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2020-10-03,154439.04
94249,PH ELITE PLUS DH 24 X 2,2020-11-17,0.80516
94253,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2020-12-09,483024.0
94256,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2021-03-27,64090.0
94257,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2020-11-03,128392.32
94259,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2019-10-24,0.211438
94260, PH ELITE PLUS DH VERTICAL 6 X 8,2020-04-08,1.197806
94263,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2020-09-14,265423.68
94269,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2021-03-25,67848.0
94270,PH ELITE ULTRA  DH 24 X 2 FLOR S/C,2021-03-29,1.278254
94279,PL PAÑAL BABYSEC SPCTOTAL MEGA XG 40 X 3,2021-03-29,1139.94
94283,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2020-12-26,81752.0
94284,PH ELITE CLÁSICO DH 2 X 10 CO,2021-02-16,0.47746
94289,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2019-09-15,17274.24
94298,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2021-04-24,30160.0
94300,RC NOVA DH MEGAROLLO  2 X 6,2019-12-17,1.693638
94302,TH TOALLAS HUMEDAS BABYSEC PREMIUM 50x10,2020-05-26,122000.0
94303,PH ELITE DH 24 X 2 LA,2020-02-21,7.230403
94308,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2021-01-23,204234.24
94315,PH HIGIENOL DH 4x6 40 METROS,2019-12-25,0.130598
94324,PH ELITE DH 6 X 8 LA,2020-01-20,9.463461
94325,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-04-23,4.283129
94334,TF LADYSOFT NOCTURNA CON ALAS 8 X 24 INN,2021-06-11,19008.0
94336,PH ELITE DH 24 X 2 LA,2019-11-30,6.610583
94349,PH NOBLE DH 2 X 10,2021-03-02,8.603435
94350,PH ELITE DH 6 X 8 LA,2021-06-24,4.489635
94351,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2021-01-03,3648.0
94354,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2021-01-25,429035.904
94355,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2021-01-10,26400.0
94357,TF LADYSOFT NOCTURNA CON ALAS 8 X 24 INN,2019-10-16,112517.6832
94368,SE ELITE PRACTICA 100 X 12 PAQ X BOLSA,2020-05-27,0.050496
94369,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2ND2,2020-02-21,75168.0
94370,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2020-04-14,131752.32
94372,PH ELITE DH 6 X 8 LA,2020-05-05,10.859704
94376,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-08-07,2.416922
94379,PH NOBLE DH 2 X 10,2020-08-25,31.48814
94380,PL PAÑAL BABYSEC PREMIUM PPK MD 64x2 ND,2020-10-06,37120.0
94382,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2020-05-20,470784.0
94383,PH ELITE CLÁSICO DH 2 X 10 CO,2019-09-14,2.234609
94384,PH HIGIENOL DH 4x6 40 METROS,2019-09-10,3.903064
94387,TH TOALLAS HUMEDAS BABYSEC PREMIUM 50x10,2020-02-10,111000.0
94389,PH ELITE DH 24 X 2 LA,2020-12-03,12.064496
94394,SE ELITE PRACTICA 100 X 12 PAQ X BOLSA,2021-01-17,0.001998
94400,PL PAÑAL BABYSEC PREMIUM PPK MD 64x2 ND,2020-02-14,32128.0
94409,PL PAÑAL BABYSEC PREMIUM SME XG 52x2 ND2,2020-04-23,110448.0
94410,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2021-01-11,27956.0
94412,PL PAÑAL BABYSEC RECIEN NACIDO 20 X10 MX,2020-05-15,105800.0
94416,PH ELITE DH 2 X 10 LA,2020-08-02,0.001332
94421,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2020-11-28,175022.208
94427,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2021-04-11,1760.0
94428,PH ELITE CLÁSICO DH 2 X 10 CO,2020-11-05,1.12011
94434,TH TOALLAS HUM.BABYSEC PREMIUM 150x8,2020-04-03,57600.0
94436,RC NOVA DH MEGAROLLO  1 X 12,2021-01-22,27.132095
94439,PH ELITE  DH 4 X 12 LA,2020-03-19,13.078338
94446,PL PAÑAL BABYSEC SPCTOTAL MEGA XG 40 X 3,2020-06-27,1319.976
94447,SE ELITE DOBLADA BLANCA 100 - 33X33 (N),2020-12-19,1.732197
94452,RC NOVA DH MEGAROLLO  1 X 12,2020-07-03,21.904632
94454,PL PAÑAL BABYSEC PREMIUM PPK MD 64x2 ND,2019-09-07,38144.0
94455,PH NOBLE DH 2 X 10,2020-12-29,42.780834
94458,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2020-06-16,44378.88
94459,PH ELITE DUO  DH 6 x 8  25 METROS,2019-09-02,4.526061
94460,PL PAÑAL BABYSEC ULTRASEC PPK XG 48X2 NF,2020-12-06,3744.0
94464,SE ELITE CORTADA 1000 X 12,2020-03-18,0.086653
94467,PH ELITE ULTRA  DH 24 X 2 FLOR S/C,2021-02-17,0.857072
94470,RC ELITE CLASICA DH MEGARROLLO  1 X 12,2020-02-18,5.888435
94471,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2021-06-19,177120.576
94472,TF LADYSOFT NOR CON ALAS 10 X 6 X 4 INN,2021-04-08,3667020.48
94475,PH ELITE DH 24 X 2 LA,2020-11-13,8.239733
94476,PD LADYSOFT PROTECT DIARIO 20 X 30 CHINA,2019-10-26,72595.8
94477,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2020-01-06,225040.0
94483,TH TOALLITAS HUMEDAS PREMIUM 184x8,2019-11-13,141429.76
94494,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2020-02-23,0.345129
94496,PH ELITE DUO  DH 6 x 8  25 METROS,2020-10-21,8.837458
94499,PH ELITE DH 6 X 8 LA,2019-11-21,14.048051
94501,PH NOBLE DH 2 X 10,2019-11-10,0.620788
94503,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2020-01-15,194880.0
94504,PH ELITE DUO  DH 4x12 25 METROS,2021-01-11,7.049481
94505,PH HIGIENOL DH 4x6 40 METROS,2019-11-09,5.757847
94506,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2021-01-08,282234.24
94507,PH HIGIENOL DH  4 X 12,2020-08-25,5.094647
94509,PL PAÑAL BABYSEC ULTRASEC PPK MD 64X2 NF,2020-03-10,54016.0
94516,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2019-09-17,0.256148
94517,PL PAÑAL BABYSEC PREMIUM PPK MD 64x2 ND,2021-04-27,45952.0
94521,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2020-05-16,195269.76
94526,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2ND2,2020-04-21,69368.0
94528,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2020-09-12,154616.0
94531,PH ELITE DH 24 X 2 LA,2019-11-10,0.276561
94534,PH NOBLE DH 2 X 10,2020-06-29,35.486819
94543,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2019-11-14,206281.728
94546,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2020-12-22,65076.0
94550,PH HIGIENOL DH  4 X 12,2021-06-21,2.864221
94552,TF LADYSOFT DELG CON ALAS 10 X 6 X 4 INN,2020-09-17,309764.16
94557,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2 ND,2021-04-16,29522.0
94559,TF LADYSOFT NORMAL CON ALAS 42 X 8 ASS,2021-01-31,14784.0
94562,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2ND2,2021-02-11,154968.0
94565,PL PAÑAL BABYSEC PREMIUM PPK MD 64x2 ND,2020-02-03,31872.0
94567,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2020-04-23,362400.0
94573,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2020-12-18,77792.0
94576,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2019-09-08,8400.0
94585,PL PAÑAL BABYSEC PREMIUM PPK GR 58x2ND2,2021-03-08,92568.0
94593,PH ELITE DH 24 X 2 LA,2020-08-11,8.392803
94596,PH ELITE DH 2 X 10 LA,2021-01-24,0.05461
94602,TF LADYSOFT BASICA CON ALAS 8 X 24 PER,2021-05-30,1536.768
94605,TH TOALLAS HUMEDAS BABYSEC PREMIUM 80x12,2020-01-10,236307.456
94606,PH ELITE ULTRA  DH 24 X 2 FLOR S/C,2021-04-18,0.031025
94608,PH ELITE  DH 4 X 12 LA,2019-10-13,0.199875
94609,SE ELITE PRACTICA 100 X 12 PAQ X BOLSA,2020-09-02,0.382834
94613,PH NOBLE DH 2 X 10,2020-12-01,21.023433
94614,PH HIGIENOL DH 4x6 40 METROS,2020-01-02,2.087521
94617,PL PAÑAL BABYSEC PREMIUM PPK XG 48x2 ND2,2021-04-27,220032.0
94621,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2021-05-04,493008.0
94623,PH ELITE PLUS DH 24 X 2,2020-09-12,0.613691
94624,PH ELITE DH 6 X 8 LA,2020-09-19,5.88079
94629,PH ELITE DH 6 X 8 LA,2020-01-28,7.778026
94632,PL PAÑAL BABYSEC SPCTOTAL MEGA XG 40 X 3,2020-04-02,1679.904
94634,PH ELITE  DH 4 X 12 LA,2021-06-08,7.316389
94637,PH NOBLE DH 2 X 10,2020-04-10,0.037029
94638,RC NOVA DH MEGAROLLO  1 X 12,2020-01-27,10.49272
94641,PL PAÑAL BABYSEC RECIEN NACIDO 20 X10 MX,2020-02-13,103000.0
94643,PL PAÑAL BABYSEC ULTRASEC PPK MD 64X2 NF,2019-12-12,106368.0
94644,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2019-12-23,0.118809
94650,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2020-03-08,672.0
94660,PL PAÑAL BABYSECULTRASEC PPK XXG 44X2 NF,2020-06-24,113520.0
94664,TH TOALLAS HUMEDAS BABYSEC PREMIUM 150x8,2020-11-22,10800.0
94668,TH TOALLAS HUMEDAS BABYSEC PREMIUM 50x10,2019-10-10,110000.0
94671,PH HIGIENOL DH 4x6 40 METROS,2020-09-16,8.041322
94672,RC ELITE CLASICA DH MEGARROLLO  1 X 12,2019-11-07,7.85733
94676,TF LADYSOFT NORMAL CON ALAS 42 X 8 INN,2020-09-27,1344.0
94680,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2ND2,2020-07-26,704.0
94681,TF LADYSOFT NATURAL CON ALAS 10 X 24 INN,2020-09-27,4802.112
94682,PH NOBLE DH 24 X 2,2020-02-11,1.25037
94684,PO ELITE ALOE VERA DISPENSADOR 27 X 8,2021-02-02,0.061471
94685,PL PAÑAL BABYSEC PREMIUM PPK XXG 44x2 ND,2019-09-28,89320.0
94688,PH NOBLE DH 2 X 10,2020-09-17,21.848748
94701,PH ELITE DH 2 X 10 LA,2019-11-07,18.751229
94703,SE ELITE CORTADA 200 X 18 PAQ XBOLSA,2019-12-05,13.293882
94704,SE ELITE PRACTICA 100 X 12 PAQ X BOLSA,2020-01-25,0.233413
94705,PL PAÑAL BABYSEC ULTRASEC PPK GR 58X2 NF,2019-09-02,171100.0
