,Categoria,Fecha,Toneladas
4783,11 Toallas Húmedas,2020-11-14,2537747.8784
4784,38 Pañales Adultos,2021-06-21,128350.5792
4785,01 Higiénicos Masivos,2019-11-15,161.239024
4786,11 Toallas Húmedas,2019-09-23,2088131.52
4787,02 Rollos de Cocina,2021-01-11,41.119629
4788,38 Pañales Adultos,2019-10-23,187578.0032
4789,04 Pañuelos Masivos,2021-04-16,0.113694
4790,03 Servilletas Masivos,2021-03-23,7.901552
4791,05 Pañales Bebe,2020-07-11,1844935.9442
4792,03 Servilletas Masivos,2021-03-17,6.853224
4793,05 Pañales Bebe,2021-01-13,3134004.067
4794,38 Pañales Adultos,2020-12-14,129291.1168
4795,01 Mascotas,2020-08-03,698400.0
4796,02 Rollos de Cocina,2019-11-23,18.304091
4797,10 Toallas Femeninas,2020-03-29,84197.7504
4798,04 Pañuelos Masivos,2021-04-19,0.104669
4799,01 Higiénicos Masivos,2021-01-09,155.788313
4800,03 Servilletas Masivos,2020-09-15,6.572975
4801,11 Toallas Húmedas,2020-11-17,2237051.0912
4802,11 Toallas Húmedas,2021-05-22,2863503.3472
4803,10 Toallas Femeninas,2021-04-02,303653.984
4804,38 Pañales Adultos,2021-06-18,111977.6704
4805,01 Higiénicos Masivos,2020-07-07,166.431769
4806,05 Pañales Bebe,2020-01-10,2503490.6891
4807,01 Mascarilla ,2021-01-21,1228400.0
4808,10 Toallas Femeninas,2019-10-01,3064246.272
4809,05 Pañales Bebe,2021-03-09,1742559.23
4810,38 Pañales Adultos,2021-06-12,251411.84
4811,38 Pañales Adultos,2019-10-20,7248.192
4812,11 Toallas Húmedas,2021-05-13,4587019.0464
4813,11 Toallas Húmedas,2020-03-24,1712016.222
4814,10 Toallas Femeninas,2020-04-04,5755965.9392
4815,01 Higiénicos Masivos,2020-01-09,150.834647
4816,11 Toallas Húmedas,2019-09-20,1744115.968
4817,38 Pañales Adultos,2020-04-20,147059.3664
4818,02 Rollos de Cocina,2020-07-18,36.306105
4819,04 Pañuelos Masivos,2020-04-15,0.063786
4820,38 Pañales Adultos,2020-10-23,208413.344
4821,05 Pañales Bebe,2020-07-17,1878621.0494
4822,10 Toallas Femeninas,2019-09-28,4876217.1296
4823,03 Servilletas Masivos,2020-09-18,6.363803
4824,10 Toallas Femeninas,2021-05-24,5416624.0128
4825,04 Pañuelos Masivos,2020-05-28,0.175068
4826,10 Toallas Femeninas,2019-11-10,363109.1328
4827,02 Rollos de Cocina,2020-08-30,0.093712
4828,03 Servilletas Masivos,2020-08-12,6.288556
4829,11 Toallas Húmedas,2020-08-14,2415497.9968
4830,01 Higiénicos Masivos,2020-12-06,2.511341
4831,02 Rollos de Cocina,2020-08-24,36.610401
4832,03 Servilletas Masivos,2021-02-14,0.181182
4833,05 Pañales Bebe,2020-02-25,1638051.7492
4834,04 Pañuelos Masivos,2020-05-22,0.201341
4835,11 Toallas Húmedas,2020-02-10,2143301.216
4836,05 Pañales Bebe,2020-02-22,1531935.0288
4837,04 Pañuelos Masivos,2019-11-24,0.000462
4838,01 Mascarilla ,2020-12-09,30000.0
4839,01 Mascotas,2020-06-24,90.018
4840,05 Pañales Bebe,2021-04-15,1447520.969
4841,38 Pañales Adultos,2020-03-11,212860.6368
4842,10 Toallas Femeninas,2019-11-07,5694974.2928
4843,03 Servilletas Masivos,2021-02-11,6.972031
4844,38 Pañales Adultos,2020-09-13,1024.0
4845,02 Rollos de Cocina,2020-02-23,1.145014
4846,04 Pañuelos Masivos,2019-11-21,0.202944
4847,01 Mascarilla ,2020-12-12,74000.0
4848,10 Toallas Femeninas,2019-11-13,4407866.6768
4849,02 Rollos de Cocina,2020-08-27,30.521961
4850,11 Toallas Húmedas,2020-08-11,1975539.084838
4851,03 Servilletas Masivos,2020-08-09,0.546287
4852,04 Pañuelos Masivos,2020-05-25,0.065728
4853,01 Higiénicos Masivos,2020-12-03,136.941263
4854,38 Pañales Adultos,2020-01-08,230236.3264
4855,05 Pañales Bebe,2020-05-01,380274.827
4856,01 Mascotas,2020-12-10,71126.028
4857,10 Toallas Femeninas,2020-08-08,5128370.0464
4858,38 Pañales Adultos,2021-03-01,140193.3088
4859,02 Rollos de Cocina,2020-10-26,28.391394
4860,01 Mascotas,2021-06-14,2761.938
4861,10 Toallas Femeninas,2019-12-20,5323411.848
4862,05 Pañales Bebe,2020-10-28,2190811.5188
4863,01 Mascarilla ,2021-05-30,2000.0
4864,01 Mascarilla ,2020-10-07,22000.0
4865,01 Higiénicos Masivos,2020-10-27,161.059545
4866,01 Higiénicos Masivos,2020-10-21,127.658143
4867,38 Pañales Adultos,2021-02-26,164379.7248
4868,04 Pañuelos Masivos,2020-01-03,0.147506
4869,11 Toallas Húmedas,2019-12-12,1592865.536
4870,05 Pañales Bebe,2021-06-20,14319.9856
4871,02 Rollos de Cocina,2021-05-03,32.553947
4872,05 Pañales Bebe,2020-04-25,2060727.2214
4873,02 Rollos de Cocina,2019-09-07,23.92143
4874,04 Pañuelos Masivos,2019-12-28,0.211364
4875,11 Toallas Húmedas,2019-12-06,1642955.232
4876,10 Toallas Femeninas,2021-02-10,6226894.696
4877,11 Toallas Húmedas,2019-09-22,248737.44
4878,01 Mascarilla ,2020-11-11,24000.0
4879,10 Toallas Femeninas,2019-10-03,3977473.84
4880,01 Higiénicos Masivos,2020-03-14,275.132608
4881,38 Pañales Adultos,2021-01-19,185553.52
4882,04 Pañuelos Masivos,2020-04-17,0.047695
4883,03 Servilletas Masivos,2020-04-16,7.253387
4884,05 Pañales Bebe,2020-03-21,795141.404
4885,10 Toallas Femeninas,2020-05-22,6410149.1648
4886,03 Servilletas Masivos,2020-10-19,6.485073
4887,01 Higiénicos Masivos,2020-09-16,127.83627
4888,10 Toallas Femeninas,2020-11-24,6220434.6064
4889,04 Pañuelos Masivos,2019-10-14,0.313827
4890,01 Mascotas,2020-04-30,2939.04
4891,03 Servilletas Masivos,2020-10-16,7.11274
4892,11 Toallas Húmedas,2020-11-10,2619654.9248
4893,02 Rollos de Cocina,2021-02-14,0.501474
4894,04 Pañuelos Masivos,2021-06-12,0.164904
4895,10 Toallas Femeninas,2020-11-21,5560647.032
4896,02 Rollos de Cocina,2020-08-12,59.268733
4897,05 Pañales Bebe,2019-09-17,2069577.5806
4898,04 Pañuelos Masivos,2021-06-06,0.000588
4899,03 Servilletas Masivos,2021-04-20,6.641011
4900,11 Toallas Húmedas,2021-05-15,3836450.3488
4901,05 Pañales Bebe,2021-05-13,1688498.083
4902,38 Pañales Adultos,2021-01-25,247932.0864
4903,01 Mascotas,2020-11-02,54992.916
4904,01 Higiénicos Masivos,2020-03-11,150.748814
4905,01 Mascarilla ,2020-11-14,32000.0
4906,01 Higiénicos Masivos,2020-03-17,208.534318
4907,11 Toallas Húmedas,2019-09-19,1412364.576
4908,04 Pañuelos Masivos,2019-10-17,0.245263
4909,04 Pañuelos Masivos,2019-10-11,0.154272
4910,10 Toallas Femeninas,2020-11-27,6657001.688
4911,01 Higiénicos Masivos,2020-09-19,131.793964
4912,05 Pañales Bebe,2020-03-24,1120754.9124
4913,05 Pañales Bebe,2019-09-20,1906246.1655
4914,02 Rollos de Cocina,2020-08-09,1.590799
4915,01 Mascotas,2020-11-05,57003.93
4916,11 Toallas Húmedas,2021-05-18,3431688.3408
4917,03 Servilletas Masivos,2020-04-13,5.269199
4918,04 Pañuelos Masivos,2021-06-09,0.158782
4919,02 Rollos de Cocina,2020-08-15,37.679597
4920,01 Mascarilla ,2020-11-17,34000.0
4921,38 Pañales Adultos,2020-07-20,151836.1472
4922,05 Pañales Bebe,2021-05-10,1585667.0832
4923,11 Toallas Húmedas,2020-11-13,2574531.3792
4924,38 Pañales Adultos,2021-01-22,129155.6448
4925,05 Pañales Bebe,2021-05-16,64423.9316
4926,04 Pañuelos Masivos,2020-12-05,0.110575
4927,38 Pañales Adultos,2020-09-22,170525.8816
4928,04 Pañuelos Masivos,2020-06-08,0.1508
4929,03 Servilletas Masivos,2020-04-22,6.605557
4930,02 Rollos de Cocina,2020-02-17,27.268321
4931,38 Pañales Adultos,2020-03-20,66744.9344
4932,10 Toallas Femeninas,2020-05-28,7441173.8784
4933,01 Higiénicos Masivos,2021-05-12,116.534521
4934,38 Pañales Adultos,2021-03-27,140202.6016
4935,01 Mascotas,2020-05-06,20401.92
4936,05 Pañales Bebe,2020-11-14,3941278.5086
4937,11 Toallas Húmedas,2021-01-16,3482508.1088
4938,03 Servilletas Masivos,2021-06-14,7.679104
4939,04 Pañuelos Masivos,2019-10-20,0.073783
4940,01 Mascarilla ,2021-03-16,117600.0
4941,05 Pañales Bebe,2019-09-23,1770240.9347
4942,01 Mascarilla ,2021-03-19,183200.0
4943,01 Higiénicos Masivos,2020-03-20,116.851251
4944,04 Pañuelos Masivos,2020-12-08,0.081658
4945,03 Servilletas Masivos,2019-10-19,14.324203
4946,01 Mascotas,2020-12-27,2489.058
4947,02 Rollos de Cocina,2020-08-18,35.644902
4948,05 Pañales Bebe,2021-05-19,1738552.9966
4949,01 Higiénicos Masivos,2019-09-16,152.366413
4950,10 Toallas Femeninas,2019-11-24,396828.1904
4951,04 Pañuelos Masivos,2020-12-14,0.27167
4952,01 Higiénicos Masivos,2021-05-15,95.420234
4953,02 Rollos de Cocina,2020-02-14,23.843971
4954,05 Pañales Bebe,2020-11-11,1832150.4202
4955,03 Servilletas Masivos,2020-04-19,0.0302
4956,10 Toallas Femeninas,2020-05-25,7216445.376
4957,01 Higiénicos Masivos,2021-05-09,1.470616
4958,11 Toallas Húmedas,2021-01-13,3476075.0208
4959,02 Rollos de Cocina,2021-04-07,48.69198
4960,38 Pañales Adultos,2020-09-25,136698.9184
4961,38 Pañales Adultos,2020-09-19,161864.7648
4962,04 Pañuelos Masivos,2020-06-11,0.112957
4963,11 Toallas Húmedas,2020-07-11,2301678.304
4964,03 Servilletas Masivos,2021-06-11,7.100129
4965,11 Toallas Húmedas,2020-07-14,1586200.8
4966,05 Pañales Bebe,2020-11-17,2450492.2822
4967,04 Pañuelos Masivos,2020-12-11,0.219691
4968,01 Higiénicos Masivos,2019-09-19,129.626948
4969,01 Higiénicos Masivos,2019-09-13,145.368396
4970,10 Toallas Femeninas,2019-11-27,5854552.6032
4971,02 Rollos de Cocina,2020-02-11,25.018041
4972,03 Servilletas Masivos,2019-10-16,16.295167
4973,02 Rollos de Cocina,2021-04-16,32.75111
4974,01 Mascotas,2020-06-27,2401.92
4975,38 Pañales Adultos,2020-01-28,140177.8848
4976,10 Toallas Femeninas,2021-01-21,8722054.0704
4977,03 Servilletas Masivos,2020-12-16,9.57164
4978,11 Toallas Húmedas,2021-01-10,138814.2016
4979,38 Pañales Adultos,2020-09-16,155029.0112
4980,04 Pañuelos Masivos,2020-06-14,0.000729
4981,02 Rollos de Cocina,2021-04-10,30.226743
4982,05 Pañales Bebe,2020-05-21,2349073.9352
4983,01 Higiénicos Masivos,2021-05-18,117.413943
4984,03 Servilletas Masivos,2020-12-10,7.837024
4985,01 Higiénicos Masivos,2020-11-13,128.760644
4986,05 Pañales Bebe,2020-11-20,2096587.9954
4987,01 Higiénicos Masivos,2020-11-16,153.766086
4988,05 Pañales Bebe,2020-05-15,2162323.1136
4989,10 Toallas Femeninas,2019-11-30,8262419.4336
4990,11 Toallas Húmedas,2020-02-27,1747377.28
4991,02 Rollos de Cocina,2020-06-28,0.074086
4992,05 Pañales Bebe,2021-03-29,2245694.4278
4993,38 Pañales Adultos,2019-11-09,101146.336
4994,01 Higiénicos Masivos,2020-08-02,1.345683
4995,11 Toallas Húmedas,2020-03-04,2954503.072
4996,04 Pañuelos Masivos,2020-03-26,0.110749
4997,01 Mascotas,2021-04-12,90.018
4998,10 Toallas Femeninas,2020-03-15,312448.76
4999,01 Higiénicos Masivos,2020-01-29,148.108353
5000,03 Servilletas Masivos,2020-09-04,7.60402
5001,04 Pañuelos Masivos,2020-09-28,0.17019
5002,05 Pañales Bebe,2020-02-05,1790536.198
5003,10 Toallas Femeninas,2019-09-11,4832638.976
5004,38 Pañales Adultos,2019-11-06,118844.1888
5005,02 Rollos de Cocina,2020-12-28,52.48974
5006,05 Pañales Bebe,2020-02-08,1582504.2898
5007,01 Mascotas,2020-02-22,1200.96
5008,02 Rollos de Cocina,2020-06-25,43.721331
5009,11 Toallas Húmedas,2021-04-23,3224677.7312
5010,10 Toallas Femeninas,2021-05-07,4917855.3616
5011,03 Servilletas Masivos,2021-03-03,7.300851
5012,03 Servilletas Masivos,2020-02-28,17.983752
5013,11 Toallas Húmedas,2020-03-01,45142.24
5014,05 Pañales Bebe,2021-03-26,2017261.9612
5015,10 Toallas Femeninas,2020-09-14,6070039.952
5016,10 Toallas Femeninas,2021-02-26,5184276.4752
5017,01 Higiénicos Masivos,2020-04-14,209.508442
5018,05 Pañales Bebe,2019-10-18,1962376.1516
5019,01 Higiénicos Masivos,2020-12-05,138.95512
5020,01 Mascarilla ,2021-02-19,189240.0
5021,01 Mascotas,2020-12-26,180.036
5022,05 Pañales Bebe,2020-06-09,2197246.656
5023,02 Rollos de Cocina,2021-06-11,41.494864
5024,38 Pañales Adultos,2019-09-18,160416.9472
5025,05 Pañales Bebe,2019-12-12,2141236.5328
5026,38 Pañales Adultos,2020-03-16,149965.7088
5027,11 Toallas Húmedas,2020-08-19,3062041.184038
5028,10 Toallas Femeninas,2020-08-30,153280.0
5029,01 Mascotas,2020-06-29,1290.978
5030,02 Rollos de Cocina,2020-12-16,88.522647
5031,05 Pañales Bebe,2020-06-15,2351202.9272
5032,04 Pañuelos Masivos,2020-09-10,0.144147
5033,03 Servilletas Masivos,2020-08-17,6.224249
5034,01 Higiénicos Masivos,2020-06-08,144.608954
5035,38 Pañales Adultos,2020-09-18,118706.4512
5036,02 Rollos de Cocina,2020-06-13,51.254092
5037,11 Toallas Húmedas,2020-02-15,1725920.288
5038,05 Pañales Bebe,2020-12-15,1985084.9834
5039,01 Higiénicos Masivos,2020-12-08,126.861292
5040,01 Mascarilla ,2021-04-12,116000.0
5041,01 Higiénicos Masivos,2021-06-12,95.843308
5042,38 Pañales Adultos,2021-03-23,109954.8928
5043,02 Rollos de Cocina,2019-10-25,23.06744
5044,10 Toallas Femeninas,2020-02-26,4899105.2272
5045,05 Pañales Bebe,2020-06-12,2400994.8446
5046,02 Rollos de Cocina,2021-06-20,0.391843
5047,03 Servilletas Masivos,2021-02-16,6.160267
5048,38 Pañales Adultos,2020-09-21,206720.4
5049,03 Servilletas Masivos,2021-02-22,5.770276
5050,04 Pañuelos Masivos,2021-03-18,0.143684
5051,38 Pañales Adultos,2020-03-19,65103.3536
5052,11 Toallas Húmedas,2020-08-22,2418775.136
5053,02 Rollos de Cocina,2019-10-22,21.521626
5054,02 Rollos de Cocina,2020-12-13,1.977899
5055,01 Mascotas,2021-02-19,2671.974
5056,10 Toallas Femeninas,2020-09-02,6741624.0864
5057,11 Toallas Húmedas,2020-02-18,4140446.483238
5058,01 Higiénicos Masivos,2019-10-17,117.148187
5059,10 Toallas Femeninas,2021-04-22,4640880.3968
5060,01 Mascotas,2020-07-02,7740.0
5061,01 Higiénicos Masivos,2020-12-11,150.806349
5062,02 Rollos de Cocina,2021-06-17,36.960182
5063,11 Toallas Húmedas,2021-02-21,115495.6224
5064,10 Toallas Femeninas,2020-02-29,7780330.0272
5065,03 Servilletas Masivos,2021-02-19,6.090316
5066,04 Pañuelos Masivos,2021-03-15,0.113042
5067,38 Pañales Adultos,2019-11-18,157849.0112
5068,11 Toallas Húmedas,2020-04-22,2351827.712
5069,01 Mascotas,2021-02-22,24721.956
5070,01 Higiénicos Masivos,2019-12-11,170.789434
5071,05 Pañales Bebe,2019-12-18,1881532.5592
5072,10 Toallas Femeninas,2019-09-02,3445603.1152
5073,03 Servilletas Masivos,2020-08-23,0.00929
5074,04 Pañuelos Masivos,2020-09-16,0.203863
5075,03 Servilletas Masivos,2020-02-19,20.12204
5076,04 Pañuelos Masivos,2020-03-14,0.581548
5077,01 Higiénicos Masivos,2020-06-14,1.778082
5078,10 Toallas Femeninas,2021-04-25,232607.52
5079,38 Pañales Adultos,2020-11-21,239087.8752
5080,04 Pañuelos Masivos,2020-03-20,0.265035
5081,10 Toallas Femeninas,2020-10-24,6402227.1104
5082,02 Rollos de Cocina,2020-06-22,53.113149
5083,01 Higiénicos Masivos,2020-12-14,157.376253
5084,11 Toallas Húmedas,2020-04-16,2543996.992
5085,38 Pañales Adultos,2020-05-19,156081.28
5086,05 Pañales Bebe,2021-02-08,1633454.7456
5087,11 Toallas Húmedas,2019-10-19,1480331.48
5088,10 Toallas Femeninas,2020-03-03,5219190.8256
5089,01 Higiénicos Masivos,2019-12-08,3.225589
5090,02 Rollos de Cocina,2020-12-19,74.473472
5091,04 Pañuelos Masivos,2021-05-09,0.001999
5092,03 Servilletas Masivos,2020-08-20,7.26916
5093,05 Pañales Bebe,2020-06-18,2529201.0302
5094,03 Servilletas Masivos,2020-02-16,1.112039
5095,10 Toallas Femeninas,2021-04-28,5911008.3648
5096,01 Mascotas,2021-02-25,30812.796
5097,11 Toallas Húmedas,2020-10-22,5187225.4016
5098,02 Rollos de Cocina,2020-06-16,49.779354
5099,05 Pañales Bebe,2019-12-15,102263.8404
5100,04 Pañuelos Masivos,2020-09-19,0.115283
5101,01 Higiénicos Masivos,2020-06-11,161.303127
5102,02 Rollos de Cocina,2019-12-16,25.045312
5103,03 Servilletas Masivos,2020-02-22,15.898427
5104,04 Pañuelos Masivos,2020-03-17,0.290967
5105,11 Toallas Húmedas,2021-06-11,4692308.2664
5106,10 Toallas Femeninas,2020-03-06,5603212.2592
5107,02 Rollos de Cocina,2020-06-19,45.770886
5108,05 Pañales Bebe,2021-02-05,1510503.8326
5109,01 Mascarilla ,2020-12-20,4000.0
5110,38 Pañales Adultos,2020-05-22,189528.2848
5111,01 Higiénicos Masivos,2021-02-07,1.691787
5112,38 Pañales Adultos,2021-05-20,196129.024
5113,05 Pañales Bebe,2021-02-14,44659.922
5114,38 Pañales Adultos,2020-11-15,7977.6
5115,10 Toallas Femeninas,2021-05-01,82209.6896
5116,05 Pañales Bebe,2020-08-12,2160793.014
5117,02 Rollos de Cocina,2021-02-12,38.582781
5118,01 Higiénicos Masivos,2020-08-05,136.882702
5119,03 Servilletas Masivos,2020-10-14,6.953687
5120,11 Toallas Húmedas,2020-10-19,2934270.1184
5121,11 Toallas Húmedas,2020-10-16,2501676.6336
5122,04 Pañuelos Masivos,2020-11-10,0.133606
5123,04 Pañuelos Masivos,2021-05-18,0.084524
5124,03 Servilletas Masivos,2020-02-25,17.466827
5125,01 Mascotas,2020-08-29,68760.018
5126,11 Toallas Húmedas,2021-04-20,3396636.6272
5127,04 Pañuelos Masivos,2021-05-12,0.122351
5128,10 Toallas Femeninas,2020-04-27,8241277.0976
5129,38 Pañales Adultos,2020-06-19,142880.6144
5130,01 Mascotas,2020-11-17,55142.01
5131,11 Toallas Húmedas,2021-06-02,3726937.6384
5132,03 Servilletas Masivos,2021-05-08,6.556508
5133,02 Rollos de Cocina,2019-09-27,21.644099
5134,10 Toallas Femeninas,2020-08-31,10001424.4224
5135,38 Pañales Adultos,2019-12-16,122754.5984
5136,03 Servilletas Masivos,2019-09-15,0.229086
5137,04 Pañuelos Masivos,2020-01-23,0.289693
5138,01 Mascotas,2020-11-23,45753.894
5139,10 Toallas Femeninas,2021-02-27,9194601.5232
5140,01 Higiénicos Masivos,2021-04-05,118.786324
5141,02 Rollos de Cocina,2021-05-23,0.452451
5142,05 Pañales Bebe,2020-06-30,3530725.3446
5143,10 Toallas Femeninas,2021-03-05,5996366.6096
5144,03 Servilletas Masivos,2019-09-09,15.92088
5145,05 Pañales Bebe,2019-12-27,1961688.2262
5146,02 Rollos de Cocina,2020-11-15,0.795533
5147,11 Toallas Húmedas,2020-04-13,2125960.032
5148,01 Higiénicos Masivos,2020-10-01,101.45702
5149,03 Servilletas Masivos,2020-11-03,7.357569
5150,11 Toallas Húmedas,2019-10-10,1806684.48
5151,38 Pañales Adultos,2019-12-19,115725.8176
5152,11 Toallas Húmedas,2021-06-05,3178371.8304
5153,01 Mascotas,2021-05-22,4800.96
5154,10 Toallas Femeninas,2020-01-09,6679475.5072
5155,04 Pañuelos Masivos,2021-03-13,0.094403
5156,01 Higiénicos Masivos,2021-06-07,105.388999
5157,03 Servilletas Masivos,2020-11-20,7.317032
5158,11 Toallas Húmedas,2020-12-15,2744265.4528
5159,04 Pañuelos Masivos,2021-01-06,0.167727
5160,02 Rollos de Cocina,2021-05-06,45.671633
5161,10 Toallas Femeninas,2020-06-23,8997319.2176
5162,04 Pañuelos Masivos,2021-01-12,0.112624
5163,02 Rollos de Cocina,2020-03-14,56.620857
5164,01 Higiénicos Masivos,2019-10-15,144.843243
5165,05 Pañales Bebe,2021-06-14,1893889.0302
5166,05 Pañales Bebe,2019-10-22,2501763.4298
5167,03 Servilletas Masivos,2019-11-14,13.941643
5168,03 Servilletas Masivos,2020-05-18,8.008286
5169,10 Toallas Femeninas,2020-06-29,4986221.8048
5170,01 Mascarilla ,2020-10-10,50400.0
5171,02 Rollos de Cocina,2020-09-16,56.222749
5172,01 Higiénicos Masivos,2020-04-18,143.419934
5173,02 Rollos de Cocina,2020-03-17,34.804347
5174,01 Mascarilla ,2021-04-17,400800.0
5175,05 Pañales Bebe,2020-12-10,1999698.5012
5176,11 Toallas Húmedas,2020-06-15,2759066.112
5177,01 Higiénicos Masivos,2021-06-13,2.122485
5178,04 Pañuelos Masivos,2020-07-07,0.114553
5179,38 Pañales Adultos,2020-08-24,199335.5552
5180,05 Pañales Bebe,2020-12-16,2276297.052
5181,38 Pañales Adultos,2021-03-21,1679.904
5182,04 Pañuelos Masivos,2019-12-11,0.247943
5183,03 Servilletas Masivos,2019-10-25,19.903643
5184,11 Toallas Húmedas,2019-11-19,1921637.824
5185,02 Rollos de Cocina,2020-02-20,28.113807
5186,01 Higiénicos Masivos,2019-09-22,4.712646
5187,01 Higiénicos Masivos,2020-05-14,210.996385
5188,10 Toallas Femeninas,2021-01-18,7489346.6544
5189,03 Servilletas Masivos,2020-12-13,0.130145
5190,02 Rollos de Cocina,2021-04-13,27.931797
5191,01 Mascotas,2021-01-02,16140.96
5192,01 Higiénicos Masivos,2020-11-10,130.794926
5193,03 Servilletas Masivos,2021-06-17,6.707592
5194,10 Toallas Femeninas,2021-01-24,736051.7824
5195,11 Toallas Húmedas,2019-11-16,2069888.192
5196,05 Pañales Bebe,2020-05-18,2383613.2786
5197,04 Pañuelos Masivos,2020-06-17,0.07336
5198,11 Toallas Húmedas,2020-05-20,3313741.152
5199,01 Mascotas,2020-06-30,6359.058
5200,01 Higiénicos Masivos,2020-05-11,193.524079
5201,38 Pañales Adultos,2021-03-18,143973.36
5202,10 Toallas Femeninas,2019-12-03,4835607.032
5203,11 Toallas Húmedas,2019-11-22,1707848.768
5204,04 Pañuelos Masivos,2019-12-14,0.17527
5205,38 Pañales Adultos,2021-03-24,224284.0736
5206,03 Servilletas Masivos,2020-06-13,8.473437
5207,01 Mascotas,2020-12-30,207910.098
5208,03 Servilletas Masivos,2019-10-22,22.377413
5209,05 Pañales Bebe,2019-11-14,2046506.7313
5210,02 Rollos de Cocina,2020-10-09,29.65372
5211,05 Pañales Bebe,2021-05-04,1199728.4802
5212,38 Pañales Adultos,2019-10-31,243140.6656
5213,11 Toallas Húmedas,2021-05-24,3714152.6616
5214,01 Higiénicos Masivos,2019-12-16,154.315747
5215,05 Pañales Bebe,2020-10-30,2530699.3546
5216,02 Rollos de Cocina,2019-09-09,20.940537
5217,05 Pañales Bebe,2020-11-08,20751.9316
5218,03 Servilletas Masivos,2020-03-01,0.094187
5219,02 Rollos de Cocina,2021-05-11,37.809346
5220,11 Toallas Húmedas,2020-03-26,1623940.128
5221,04 Pañuelos Masivos,2021-01-11,0.162694
5222,02 Rollos de Cocina,2020-11-06,59.746475
5223,38 Pañales Adultos,2020-04-25,131596.5056
5224,05 Pañales Bebe,2020-05-06,2339977.9452
5225,01 Mascotas,2020-02-10,3870.0
5226,02 Rollos de Cocina,2019-09-12,25.364812
5227,01 Higiénicos Masivos,2019-12-19,142.528778
5228,10 Toallas Femeninas,2019-12-25,240817.6128
5229,03 Servilletas Masivos,2021-04-26,6.385634
5230,11 Toallas Húmedas,2021-05-21,3559354.6632
5231,02 Rollos de Cocina,2020-03-16,40.162199
5232,38 Pañales Adultos,2020-10-31,372961.8112
5233,04 Pañuelos Masivos,2020-01-08,0.221991
5234,01 Mascarilla ,2021-05-25,104848.0
5235,11 Toallas Húmedas,2020-09-28,5325787.2832
5236,10 Toallas Femeninas,2021-02-15,6636705.7728
5237,01 Mascotas,2021-03-31,30369.618
5238,04 Pañuelos Masivos,2020-07-12,0.004339
