,Distribuidor,Fecha,Cantidad
44271,CALLAYUC,2020-11-24,4926.75
44273,CODIFER,2020-11-24,1824.17
44274,CODIJISA - CHIMBOTE,2020-11-24,1582.31
44275,CORPORACION_VEGA,2020-11-24,785.21
44276,DIJISA - ICA,2020-11-24,475.85
44277,DISART,2020-11-24,5029.16
44278,DROGUERIA SAN MARTIN,2020-11-24,5603.3
44280,JRC - ICA,2020-11-24,6444.24
44281,LYG-CD_SAC,2020-11-24,18534.0
44282,VEGA - CENTRO,2020-11-24,2140.16
44283,DACIA - LIMA,2020-11-25,1599.34
44284,DIPSA-ABANCAY,2020-11-25,327.08
44285,DISTRIBUIDORA CCM,2020-11-25,21256.0
44286,LANCERO - HUANUCO,2020-11-25,462.17
44287,LIDER - CHEPEN,2020-11-25,258.15
44288,LIDER - TRUJILLO,2020-11-25,248.58
44289,SODALES,2020-11-25,33124.88
44290,TAMBOS AQP,2020-11-25,1535.82
44291,TAYMI,2020-11-25,6301.89
44292,CASA GRANDE,2020-11-26,12337.17
44293,ECONOMYSA,2020-11-26,6218.0
44294,ESTILOS,2020-11-26,674.03
44295,LA GENOVESA - TACNA,2020-11-26,1833.83
44296,P&PJ CHINCHA,2020-11-26,4079.56
44297,VEGA - ESTE,2020-11-26,1072.85
44298,ARCANGEL,2020-11-27,2138.29
44299,CURTIS ESTE,2020-11-27,841.91
44300,DIJISA - CHINCHA,2020-11-27,5113.36
44301,DIPSA-ANDAHUAYLAS,2020-11-27,2477.0
44302,EUROVA,2020-11-27,35723.33
44303,RODAMEOS,2020-11-27,2561.0
44304,AGA - MOYOBAMBA,2020-11-28,146.71
44305,CHUPACA BUSINESS,2020-11-28,1407.44
44306,DIJISA - AYACUCHO,2020-11-30,612.28
44307,LANCERO - LA MERCED,2020-11-30,165.15
44308,MARRACHE,2020-11-30,5499.32
44309,PATITA SAC,2020-11-30,4982.77
44310,CALLAYUC,2020-12-01,5908.25
44311,CODIFER,2020-12-01,2284.53
44312,CORPORACION_VEGA,2020-12-01,2020.31
44313,DICOBELSA - LIMA,2020-12-01,929.95
44314,DIJISA - ICA,2020-12-01,821.03
44315,DISART,2020-12-01,5248.25
44316,DROGUERIA SAN MARTIN,2020-12-01,3458.17
44317,LYG-CD_SAC,2020-12-01,8324.25
44318,VEGA - CENTRO,2020-12-01,2256.31
44319,DIPSA-ABANCAY,2020-12-02,747.38
44320,LANCERO - TINGO MARIA,2020-12-02,681.6
44321,LIDER - TRUJILLO,2020-12-02,742.25
44322,TAMBOS AQP,2020-12-02,1986.52
44323,TAYMI,2020-12-02,13648.65
44324,CURTIS NORTE,2020-12-03,328.46
44325,DIJISA - LIMA,2020-12-03,893.28
44327,ECONOMYSA,2020-12-03,6649.27
44328,SAN JUAN,2020-12-03,2683.85
44329,VEGA - ESTE,2020-12-03,1154.41
44330,ARCANGEL,2020-12-04,1151.83
44332,CURTIS ESTE,2020-12-04,890.42
44333,DIJISA - CHINCHA,2020-12-04,1210.29
44334,EUROVA,2020-12-04,25654.12
44335,GIANELA,2020-12-04,3835.46
44336,RODAMEOS,2020-12-04,1885.0
44337,STA APOLONIA - CH,2020-12-04,3165.04
44338,DIPSA-AYACUCHO,2020-12-05,2530.12
44339,STA APOLONIA - T,2020-12-05,5668.08
44340,DIJISA - AYACUCHO,2020-12-07,555.51
44341,PATITA SAC,2020-12-07,5596.21
44342,SAUL,2020-12-07,2188.75
44344,CODIFER,2020-12-08,2390.47
44345,CORPORACION_VEGA,2020-12-08,953.5
44346,DICOBELSA - LIMA,2020-12-08,1789.54
44347,GUMISA - HUARAZ,2020-12-08,3482.19
44348,MYL_HERMANOS,2020-12-08,12815.25
44349,VEGA - CENTRO,2020-12-08,3297.45
44350,CODIJISA - TRUJILLO,2020-12-09,5842.36
44351,GRUPO SVS,2020-12-09,3256.5
44352,LANCERO - TINGO MARIA,2020-12-09,448.6
44353,LIDER - TRUJILLO,2020-12-09,125.83
44354,RICMAN,2020-12-09,1291.0
44355,TAYMI,2020-12-09,12235.45
44356,CURTIS NORTE,2020-12-10,481.6
44357,DIJISA - LIMA,2020-12-10,700.63
44359,ECONOMYSA,2020-12-10,8246.58
44360,JRC - NAZCA,2020-12-10,407.22
44361,SAN JUAN,2020-12-10,3425.43
44362,VEGA - ESTE,2020-12-10,1303.06
44363,ALMACENES_SEVILLANO,2020-12-11,1606.5
44364,CURTIS ESTE,2020-12-11,902.62
44365,EUROVA,2020-12-11,17847.38
44366,GIANELA,2020-12-11,4989.72
44367,TEMMY,2021-01-22,2308.04
44368,DIJISA - ICA,2021-01-23,686.62
44369,DROGUERIA SAN MARTIN,2021-01-23,11695.75
44370,ECONOMYSA,2021-01-23,4661.36
44373,P&PJ CHINCHA,2021-01-23,8315.33
44374,SAUL,2021-01-23,3385.19
44375,VEGA - ESTE,2021-01-23,2171.92
44376,LAGUI,2021-01-24,460.0
44377,LIDER - CHEPEN,2021-01-24,429.13
44378,CHUPACA BUSINESS,2021-01-25,2081.17
44380,CODIFER,2021-01-26,2843.38
44381,DICOBELSA - LIMA,2021-01-26,2297.47
44382,DIJISA - CHINCHA,2021-01-26,1488.86
44383,DYCART,2021-01-26,15232.0
44384,EDUFARMA MERCADO,2021-01-26,9085.4
44385,FERROL,2021-01-26,1637.13
44386,GUMISA - HUARAZ,2021-01-26,3107.57
44387,JRC - NAZCA,2021-01-26,647.82
44388,LANCERO - HUANUCO,2021-01-26,247.96
44390,VEGA - CENTRO,2021-01-26,3066.6
44391,DIJISA - AYACUCHO,2021-01-27,386.41
44392,ESTILOS,2021-01-27,171.42
44393,GRUPO SVS,2021-01-27,11294.96
44394,RICMAN,2021-01-27,4039.0
44395,SAUL,2021-01-27,2833.83
44396,SIPAN - Y,2021-01-27,10449.68
44397,TAMBOS LIMA,2021-01-27,32676.01
44398,CURTIS NORTE,2021-01-28,737.15
44399,DIPSA-ANDAHUAYLAS,2021-01-28,6368.75
44400,DROGUERIA SAN MARTIN,2021-01-28,8952.26
44401,PANAM,2021-01-28,367.79
44402,EUROVA,2021-01-29,31316.56
44403,GIANELA,2021-01-29,1747.88
44404,LANCERO - LA MERCED,2021-01-29,272.79
44405,MOLISAC,2021-01-29,4835.02
44406,STA APOLONIA - CH,2021-01-29,6808.16
44407,CODIFER,2021-01-30,2246.94
44408,CODIJISA - CHIMBOTE,2021-01-30,1917.82
44409,CORPORACION_VEGA,2021-01-30,4250.05
44410,DIJISA - LIMA,2021-01-30,1304.13
44411,LYG-CD_SAC,2021-01-30,44210.0
44412,MELVIN MICHEL AL,2021-01-30,21899.35
44413,SAN JUAN,2021-01-30,13360.47
44414,CALLAYUC,2021-02-01,8724.72
44416,DIJISA - ICA,2021-02-01,646.33
44417,ESTILOS,2021-02-01,797.67
44419,AGA - TARAPOTO,2021-02-02,490.25
44420,ARCANGEL,2021-02-02,2002.92
44421,LIDER - CHEPEN,2021-02-02,367.3
44422,CHUPACA BUSINESS,2021-02-03,1716.19
44423,LA GENOVESA - ILO,2021-02-03,162.96
44425,JRC - NAZCA,2021-02-04,988.18
44427,URBANO,2021-02-04,2649.28
44428,CODIJISA - TRUJILLO,2021-02-05,2004.89
44429,DIJISA - AYACUCHO,2021-02-05,335.38
44430,DIJISA - HUANCAYO,2021-02-05,876.96
44431,EDUSA,2021-02-05,951.92
44432,GRUPO SVS,2021-02-05,998.04
44433,MARRACHE,2021-02-05,1695.0
44434,SIPAN - Y,2021-02-05,7547.6
44435,CALLAYUC,2021-02-06,12385.99
44436,CURTIS NORTE,2021-02-06,421.76
44437,DISART,2021-02-06,6491.71
44438,PANAM,2021-02-06,690.42
44440,CODIJISA - CHIMBOTE,2021-02-08,2894.94
44441,CORPORACION_VEGA,2021-02-08,640.14
44442,LYG-CD_SAC,2021-02-08,13251.0
44443,STA APOLONIA - T,2021-02-08,4012.86
44445,DIPSA-ABANCAY,2021-02-09,342.68
44446,RODAMEOS,2021-02-09,112.0
44447,SODALES,2021-02-09,6167.9
44448,URBANO,2021-02-09,1941.27
44450,CASA GRANDE,2021-02-10,7023.87
44452,DIJISA - HUANCAYO,2021-02-10,613.25
44453,EDUSA,2021-02-10,995.63
44454,LA GENOVESA - TACNA,2021-02-10,1135.14
44455,MYG,2021-02-11,354.13
44456,VEGA - NORTE,2021-02-11,342.23
44457,AGA - MOYOBAMBA,2021-02-12,469.88
44459,LA GENOVESA - ILO,2021-02-12,136.63
44460,PATITA SAC,2021-02-12,3251.68
44461,TCA SAC,2021-02-12,839.38
44462,ZV,2021-02-12,9890.68
44463,5M DISTRIBUCIONES,2021-02-13,1576.91
44464,MYL_HERMANOS,2021-02-13,10689.5
44465,AGA - JAEN,2021-02-15,1414.49
44466,DIPSA-AYACUCHO,2021-02-15,2820.12
44467,DISART,2021-02-15,1959.36
44468,JRC - ICA,2021-02-15,2476.29
44469,VEGA - SUR,2021-02-15,200.79
44471,ALMACENES_SEVILLANO,2021-02-16,727.5
44472,DISTRIBUIDORA CCM,2021-02-16,24612.0
44473,DYCART,2021-02-16,10000.75
44474,LANCERO - HUANUCO,2021-02-16,208.88
44475,LANCERO - TINGO MARIA,2021-02-16,111.02
44476,LIDER - TRUJILLO,2021-02-16,631.17
44477,MYG,2021-02-16,435.88
44479,TAYMI,2021-02-16,8527.29
44480,TEMMY,2021-02-16,1613.5
44481,ECONOMYSA,2021-02-17,4669.18
44483,SAUL,2021-02-17,1606.68
44484,STA APOLONIA - T,2021-02-17,4166.47
44485,VEGA - ESTE,2021-02-17,220.98
44486,DACIA - LIMA,2021-02-18,745.59
44488,LAGUI,2021-02-18,5427.38
44489,CASA GRANDE,2021-02-19,6697.37
44490,TAMBOS AQP,2021-01-09,4831.51
44491,TAYMI,2021-01-09,12137.97
44492,ZV,2021-01-09,3116.46
44493,MARRACHE,2021-01-10,442.92
44494,DIJISA - ICA,2021-01-11,662.18
44495,DISART,2021-01-11,2451.05
44496,EUROVA,2021-01-11,29107.0
44498,AGA - TARAPOTO,2021-01-12,4516.44
44499,CHUPACA BUSINESS,2021-01-12,3497.43
44500,LIDER - CHEPEN,2021-01-12,310.25
44501,JRC - NAZCA,2021-01-13,482.3
44503,PATITA SAC,2021-01-13,4137.63
44504,TCA SAC,2021-01-13,2044.76
44505,VEGA - NORTE,2021-01-13,4537.45
44507,DIJISA - AYACUCHO,2021-01-14,429.03
44508,DIJISA - CHINCHA,2021-01-14,964.73
44509,ESTILOS,2021-01-14,476.35
44510,FERROL,2021-01-14,836.68
44511,MYL_HERMANOS,2021-01-14,12373.63
44512,P&PJ CHINCHA,2021-01-14,10308.06
44513,PATITA SAC,2021-01-14,2012.63
44514,SIPAN - Y,2021-01-14,6993.0
44515,TCA SAC,2021-01-14,2439.02
44516,GRUPO SVS,2021-01-15,5433.96
44517,MYL_HERMANOS,2021-01-15,9500.38
44518,AGA - JAEN,2021-01-16,2021.04
44519,CURTIS NORTE,2021-01-16,384.68
44520,PANAM,2021-01-16,289.59
44521,VEGA - NORTE,2021-01-16,5147.09
44522,ALMACENES_SEVILLANO,2021-01-18,2115.5
44524,CODIJISA - CHIMBOTE,2021-01-18,1317.42
44526,CORPORACION_VEGA,2021-01-18,853.19
44528,LYG-CD_SAC,2021-01-18,6250.0
44529,RODAMEOS,2021-01-18,1505.0
44530,CALLAYUC,2021-01-19,15106.18
44532,DACIA - LIMA,2021-01-19,1056.75
44534,DIPSA-ABANCAY,2021-01-19,310.75
44536,SODALES,2021-01-19,7413.22
44538,DACIA - LIMA,2021-01-20,798.44
44540,DIJISA - HUANCAYO,2021-01-20,887.48
44541,ARCANGEL,2021-01-21,3366.08
44542,GUMISA - HUARAZ,2021-01-21,2678.65
44543,LA GENOVESA - ILO,2021-01-21,87.25
44544,CODIFER,2021-01-22,2971.43
44545,DICOBELSA - LIMA,2021-01-22,1401.03
44546,GUMISA - HUARAZ,2021-01-22,1645.85
44547,RICMAN,2021-01-22,2290.0
44548,URBANO,2021-01-22,4355.68
44549,VEGA - CENTRO,2021-01-22,2297.03
44550,ZV,2021-01-22,2817.65
44551,CODIJISA - TRUJILLO,2021-01-23,1444.4
44552,RICMAN,2021-01-23,1700.0
44554,CODIFER,2021-01-25,2484.72
44555,DICOBELSA - LIMA,2021-01-25,1616.49
44556,DISART,2021-01-25,8860.65
44557,EUROVA,2021-01-25,19668.75
44558,LANCERO - LA MERCED,2021-01-25,110.06
44559,VEGA - CENTRO,2021-01-25,2316.4
44562,KONSUMASS,2021-01-26,1692.84
44563,LANCERO - TINGO MARIA,2021-01-26,414.83
44565,STA APOLONIA - T,2021-01-26,4397.28
44566,TAMBOS AQP,2021-01-26,4931.01
44567,TAYMI,2021-01-26,17254.52
44568,ZV,2021-01-26,5214.95
44570,KONSUMASS,2021-01-27,6755.94
44571,P&PJ CHINCHA,2021-01-27,5017.15
44572,TAMBOS AQP,2021-01-27,3859.59
44573,CASA GRANDE,2021-01-28,15157.28
44574,ESTILOS,2021-01-28,912.42
44575,EUROVA,2021-01-28,32119.88
44576,LA GENOVESA - TACNA,2021-01-28,1061.9
44577,P&PJ CHINCHA,2021-01-28,13543.98
44578,CHUPACA BUSINESS,2021-01-29,1337.2
44579,MYG,2021-01-29,1614.38
44580,AGA - MOYOBAMBA,2021-01-30,1971.2
44581,CHUPACA BUSINESS,2021-01-30,4211.89
44582,JRC - NAZCA,2021-01-30,997.61
44584,VEGA - NORTE,2021-01-30,10170.13
44585,DIJISA - AYACUCHO,2021-02-01,664.78
44587,LANCERO - PUCALLPA,2021-02-01,2312.25
44589,SIPAN - Y,2021-02-01,7326.74
44590,CALLAYUC,2021-02-02,8103.37
44591,JRC - ICA,2021-02-02,3157.7
44592,VEGA - SUR,2021-02-02,262.3
44593,AGA - JAEN,2021-02-03,894.38
44594,LIDER - TRUJILLO,2021-02-03,2909.57
44595,TEMMY,2021-02-03,5023.32
44596,5M DISTRIBUCIONES,2021-02-04,1175.09
44597,ALMACENES_SEVILLANO,2021-02-04,273.0
44600,ECONOMYSA,2021-02-04,6342.78
44601,RODAMEOS,2021-02-04,3035.0
44602,VEGA - ESTE,2021-02-04,145.16
44603,CALLAYUC,2021-02-05,13850.68
44607,LAGUI,2021-02-05,1695.0
44608,RODAMEOS,2021-02-05,1782.0
44609,URBANO,2021-02-05,4489.16
44611,DACIA - LIMA,2021-02-06,1027.67
44612,LA GENOVESA - TACNA,2021-06-04,1434.21
44613,LIDER - CHEPEN,2021-06-04,142.75
44614,CHUPACA BUSINESS,2021-06-05,1300.19
44615,MOLISAC,2021-06-05,4523.28
44616,P&PJ CHINCHA,2021-06-05,7940.34
44617,SIPAN - Y,2021-06-05,4071.46
44618,AGA - JAEN,2021-06-07,739.09
44619,DIJISA - AYACUCHO,2021-06-07,301.54
44620,CALLAYUC,2021-06-08,7243.07
44621,CORPORACION_VEGA,2021-06-08,716.05
44622,LIDER - TRUJILLO,2021-06-08,1014.0
44623,LYG-CD_SAC,2021-06-08,6199.0
44624,DIPSA-ABANCAY,2021-06-09,1258.24
44626,ECONOMYSA,2021-06-09,3228.6
44627,JRC - ICA,2021-06-09,1960.86
44628,SODALES,2021-06-09,6892.65
44629,VEGA - ESTE,2021-06-09,1379.59
44630,CALLAYUC,2021-06-10,9500.71
44631,CODIJISA - CHIMBOTE,2021-06-10,844.26
44633,DACIA - LIMA,2021-06-10,731.95
44634,DISTRIBUIDORA CCM,2021-06-10,30942.0
44635,LANCERO - HUANUCO,2021-06-10,248.4
44636,LYG-CD_SAC,2021-06-10,12129.5
44637,ARCANGEL,2021-06-11,5355.55
44639,DIPSA-ABANCAY,2021-06-11,597.95
44640,DIPSA-AYACUCHO,2021-06-11,4530.07
44641,ECONOMYSA,2021-06-11,2979.14
44642,GIANELA,2021-06-11,2551.04
44643,RODAMEOS,2021-06-11,783.0
44644,SODALES,2021-06-11,3602.01
44645,DIJISA - HUANCAYO,2021-06-12,500.37
44646,DIPSA-ANDAHUAYLAS,2021-06-12,2747.67
44647,DYCART,2021-06-12,14335.75
44648,EDUSA,2021-06-12,2866.64
44649,LA GENOVESA - ILO,2021-06-12,77.65
44651,CODIFER,2021-06-14,2571.07
44652,DICOBELSA - LIMA,2021-06-14,1879.89
44653,EDUFARMA MERCADO,2021-06-14,3968.0
44654,GUMISA - HUARAZ,2021-06-14,2890.06
44655,MARRACHE,2021-06-14,1378.42
44657,VEGA - CENTRO,2021-06-14,1448.56
44658,ZV,2021-06-14,4645.97
44659,LANCERO - LA MERCED,2021-06-15,60.36
44660,RICMAN,2021-06-15,3875.0
44661,CODIFER,2021-06-16,2147.65
44662,DICOBELSA - LIMA,2021-06-16,1859.78
44663,DIJISA - ICA,2021-06-16,643.0
44664,DIJISA - LIMA,2021-06-16,596.76
44665,DROGUERIA SAN MARTIN,2021-06-16,6860.28
44666,LANCERO - TINGO MARIA,2021-06-16,152.13
44667,MARRACHE,2021-06-16,1900.25
44668,SAN JUAN,2021-06-16,2922.17
44669,TAYMI,2021-06-16,5763.12
44670,VEGA - CENTRO,2021-06-16,1442.25
44671,CURTIS ESTE,2021-06-17,1000.93
44672,DISART,2021-06-17,3997.78
44673,EUROVA,2021-06-17,13179.75
44674,TAMBOS AQP,2021-06-17,5361.67
44675,TAMBOS LIMA,2021-06-17,12668.07
44676,DIJISA - LIMA,2021-06-18,667.04
44677,P&PJ CHINCHA,2021-06-18,7818.89
44678,SAN JUAN,2021-06-18,3327.83
44679,TAYMI,2021-06-18,9299.19
44680,AGA - TARAPOTO,2021-06-19,628.63
44681,CASA GRANDE,2021-06-19,7451.13
44682,CURTIS ESTE,2021-06-19,1169.84
44683,DIJISA - CHINCHA,2021-06-19,4519.38
44684,EUROVA,2021-06-19,73600.25
44685,KONSUMASS,2021-06-19,879.5
44686,LA GENOVESA - TACNA,2021-06-19,2612.08
44687,STA APOLONIA - T,2021-06-19,3925.34
44688,AGA - MOYOBAMBA,2021-06-21,395.25
44690,LA GENOVESA - MOQUEGUA,2021-06-21,65.67
44692,PANAM,2021-06-21,722.47
44693,PATITA SAC,2021-06-21,4205.13
44694,DIJISA - AYACUCHO,2021-06-22,510.38
44695,GRUPO SVS,2021-06-22,2483.47
44696,MYL_HERMANOS,2021-06-22,10997.65
44697,CORPORACION_VEGA,2021-06-23,604.98
44698,CURTIS NORTE,2021-06-23,370.13
44699,JRC - NAZCA,2021-06-23,752.48
44700,LIDER - TRUJILLO,2021-06-23,694.0
44701,PATITA SAC,2021-06-23,3645.18
44702,GIANELA,2021-06-24,4035.21
44703,MOLISAC,2021-06-24,3791.28
44704,STA APOLONIA - CH,2021-06-24,3101.8
44705,ALMACENES_SEVILLANO,2021-06-25,108.0
44706,CURTIS NORTE,2021-06-25,313.44
44707,LANCERO - PUCALLPA,2021-06-25,1165.96
44708,LIDER - TRUJILLO,2021-06-25,137.0
44709,DIPSA-AYACUCHO,2021-06-26,2310.32
44710,ECONOMYSA,2021-06-26,5055.45
44711,GIANELA,2021-06-26,1146.9
44713,STA APOLONIA - CH,2021-06-26,3107.08
44714,SAUL,2021-06-28,2897.23
44715,LA GENOVESA - MOQUEGUA,2021-04-20,266.5
44716,MARRACHE,2021-04-20,3559.33
44717,DIJISA - ICA,2021-04-21,609.17
44718,DISART,2021-04-21,2908.88
44719,DROGUERIA SAN MARTIN,2021-04-21,3540.74
44720,EUROVA,2021-04-21,22346.88
44722,AGA - TARAPOTO,2021-04-22,1320.71
44723,DISART,2021-04-22,2440.92
44724,LIDER - CHEPEN,2021-04-22,204.5
44725,JRC - NAZCA,2021-04-23,432.27
44727,PATITA SAC,2021-04-23,2019.93
44728,VEGA - NORTE,2021-04-23,3711.35
44730,DIJISA - AYACUCHO,2021-04-24,339.69
44731,DIJISA - CHINCHA,2021-04-24,1127.0
44732,ESTILOS,2021-04-24,451.25
44733,FERROL,2021-04-24,1198.83
44734,MYL_HERMANOS,2021-04-24,4879.5
44735,P&PJ CHINCHA,2021-04-24,8692.39
44736,PATITA SAC,2021-04-24,3762.77
44737,SIPAN - Y,2021-04-24,3112.92
44738,TCA SAC,2021-04-24,1020.75
44739,AGA - JAEN,2021-04-26,777.93
44740,CHUPACA BUSINESS,2021-04-26,3243.98
44741,CURTIS NORTE,2021-04-26,220.93
44742,PANAM,2021-04-26,519.62
44743,VEGA - NORTE,2021-04-26,3552.91
44744,AGA - JAEN,2021-04-27,926.9
44745,ALMACENES_SEVILLANO,2021-04-27,1173.0
44746,GIANELA,2021-04-27,949.12
44747,MOLISAC,2021-04-27,2773.14
44749,STA APOLONIA - CH,2021-04-27,2146.86
44750,TCA SAC,2021-04-27,1720.16
44751,ALMACENES_SEVILLANO,2021-04-28,3896.5
44752,CODIJISA - CHIMBOTE,2021-04-28,1267.36
44754,CORPORACION_VEGA,2021-04-28,678.96
44756,LYG-CD_SAC,2021-04-28,17324.0
44757,RODAMEOS,2021-04-28,2089.0
44759,CALLAYUC,2021-04-29,3586.99
44761,DACIA - LIMA,2021-04-29,790.7
44763,DIPSA-ABANCAY,2021-04-29,146.25
44765,SODALES,2021-04-29,9207.06
44767,DACIA - LIMA,2021-04-30,1049.6
44769,LA GENOVESA - ILO,2021-05-01,92.5
44770,CODIJISA - TRUJILLO,2021-05-03,944.5
44771,RICMAN,2021-05-03,4077.0
44772,DIJISA - HUANCAYO,2021-05-04,364.42
44773,EDUSA,2021-05-04,1332.94
44774,LANCERO - LA MERCED,2021-05-04,43.96
44775,MARRACHE,2021-05-04,4573.97
44777,CODIFER,2021-05-05,3023.93
44778,DICOBELSA - LIMA,2021-05-05,1539.26
44779,DISART,2021-05-05,5983.26
44780,EUROVA,2021-05-05,9315.5
44781,LANCERO - LA MERCED,2021-05-05,54.0
44782,VEGA - CENTRO,2021-05-05,1649.48
44784,CODIFER,2021-05-06,1912.08
44786,KONSUMASS,2021-05-06,2730.42
44787,LANCERO - TINGO MARIA,2021-05-06,372.88
44789,STA APOLONIA - T,2021-05-06,10756.77
44790,TAMBOS AQP,2021-05-06,3741.56
44791,TAYMI,2021-05-06,6718.67
44792,ZV,2021-05-06,3290.5
44794,KONSUMASS,2021-05-07,1848.95
44795,P&PJ CHINCHA,2021-05-07,4399.48
44796,TAMBOS AQP,2021-05-07,4193.17
44797,CASA GRANDE,2021-05-08,9718.92
44798,ESTILOS,2021-05-08,829.92
44799,EUROVA,2021-05-08,5357.25
44800,LA GENOVESA - TACNA,2021-05-08,3565.37
44801,P&PJ CHINCHA,2021-05-08,4576.59
44802,AGA - MOYOBAMBA,2021-05-10,411.63
44803,CHUPACA BUSINESS,2021-05-10,9347.38
44804,JRC - NAZCA,2021-05-10,173.3
44806,VEGA - NORTE,2021-05-10,4745.2
44807,DIJISA - AYACUCHO,2021-05-11,374.09
44808,ESTILOS,2021-05-11,555.22
44809,JRC - NAZCA,2021-05-11,300.95
44811,P&PJ CHINCHA,2021-05-11,2849.35
44812,PATITA SAC,2021-05-11,4286.84
44813,SIPAN - Y,2021-05-11,8323.98
44814,TCA SAC,2021-05-11,1581.71
44815,DIJISA - AYACUCHO,2021-05-12,407.62
44816,ESTILOS,2021-05-12,153.25
44817,LANCERO - PUCALLPA,2021-05-12,909.83
44818,MYL_HERMANOS,2021-05-12,6407.92
44819,SIPAN - Y,2021-05-12,7748.96
44821,CALLAYUC,2021-05-13,3840.35
44822,VEGA - SUR,2021-05-13,1960.28
44823,AGA - JAEN,2021-05-14,1143.58
44824,AGA - MOYOBAMBA,2021-05-14,951.75
44825,LIDER - TRUJILLO,2021-05-14,186.0
44826,TEMMY,2021-05-14,1158.75
44827,5M DISTRIBUCIONES,2021-05-15,152.52
44828,ALMACENES_SEVILLANO,2021-05-15,2477.0
44831,ECONOMYSA,2021-05-15,4229.37
44832,RODAMEOS,2021-05-15,718.0
44834,VEGA - ESTE,2021-05-15,1393.14
44835,LAGUI,2021-05-16,899.0
44837,DACIA - LIMA,2021-05-17,734.22
44838,LAGUI,2021-05-18,1577.0
44839,RICMAN,2021-05-18,3079.0
44840,URBANO,2021-05-18,6419.59
44841,CODIJISA - TRUJILLO,2021-05-19,2466.25
44842,DACIA - LIMA,2021-05-19,915.5
44843,RICMAN,2021-05-19,3459.0
44845,DIJISA - HUANCAYO,2021-05-20,431.53
44846,EDUSA,2021-05-20,913.19
44847,LA GENOVESA - ILO,2021-05-20,136.48
44848,SAN JUAN,2021-05-20,4951.28
44849,TAMBOS LIMA,2021-05-20,28944.1
44851,DIJISA - HUANCAYO,2021-05-21,969.78
44852,EDUSA,2021-05-21,1337.87
44853,LA GENOVESA - ILO,2021-05-21,101.13
44854,TAMBOS LIMA,2021-05-21,26097.18
44855,KONSUMASS,2021-05-22,1182.35
44857,ZV,2021-05-22,2511.42
44858,MELVIN MICHEL AL,2021-05-23,3399.4
44859,CODIJISA - PIURA,2021-05-24,6965.41
44860,LA GENOVESA - MOQUEGUA,2021-05-24,75.25
44861,MYG,2021-05-24,760.04
44863,CODIJISA - PIURA,2021-05-25,5457.54
44864,DIJISA - ICA,2021-05-25,962.87
44865,DISART,2021-05-25,10745.28
44867,LA GENOVESA - MOQUEGUA,2021-05-25,29.42
44868,MYG,2021-05-25,377.25
44869,GRUPO SVS,2021-05-26,10245.17
44871,LIDER - CHEPEN,2021-05-26,196.81
44872,VEGA - NORTE,2021-05-26,3488.18
44873,CASA GRANDE,2021-05-27,16673.62
44874,ESTILOS,2021-05-27,724.92
44875,JRC - NAZCA,2021-05-27,433.62
44876,LA GENOVESA - TACNA,2021-05-27,1021.73
44877,LIDER - CHEPEN,2021-05-27,336.1
44878,MOLISAC,2021-05-27,3365.39
44879,P&PJ CHINCHA,2021-05-27,4205.91
44880,SIPAN - Y,2021-05-27,5086.73
44881,TCA SAC,2021-05-27,1426.46
44882,VEGA - NORTE,2021-05-27,3632.68
44883,CASA GRANDE,2021-05-28,6637.95
44884,ESTILOS,2021-05-28,177.83
44885,FERROL,2021-05-28,1112.5
44886,MOLISAC,2021-05-28,3479.4
44888,SIPAN - Y,2021-05-28,4392.96
44889,TCA SAC,2021-05-28,2435.93
44890,AGA - MOYOBAMBA,2021-05-29,343.96
44891,CHUPACA BUSINESS,2021-05-29,6966.24
44892,FERROL,2021-05-29,1792.25
44894,TEMMY,2021-05-29,1152.03
44895,VEGA - SUR,2021-05-29,1663.53
44896,5M DISTRIBUCIONES,2021-05-31,66.88
44897,AGA - JAEN,2021-05-31,3492.85
44898,CALLAYUC,2021-06-01,3270.99
44900,CODIJISA - CHIMBOTE,2021-06-01,771.23
44902,CORPORACION_VEGA,2021-06-01,1923.94
44903,JRC - ICA,2021-06-01,1563.65
44904,LYG-CD_SAC,2021-06-01,2504.0
44905,CALLAYUC,2021-06-02,3177.22
44907,CODIJISA - CHIMBOTE,2021-06-02,578.54
44909,DACIA - LIMA,2021-06-02,584.97
44910,DIPSA-ABANCAY,2021-06-02,381.67
44911,DISTRIBUIDORA CCM,2021-06-02,16284.0
44912,JRC - ICA,2021-06-02,1273.53
44913,LANCERO - HUANUCO,2021-06-02,429.54
44914,LYG-CD_SAC,2021-06-02,9789.0
44915,SODALES,2021-06-02,14699.22
44916,DACIA - LIMA,2021-06-03,580.68
44917,DIJISA - HUANCAYO,2021-06-03,300.21
44918,DIPSA-ABANCAY,2021-06-03,1758.17
44919,DISTRIBUIDORA CCM,2021-06-03,10331.0
44920,ECONOMYSA,2021-06-03,5105.9
44921,EDUSA,2021-06-03,368.3
44922,LANCERO - HUANUCO,2021-06-03,275.33
44923,SODALES,2021-06-03,8728.34
44924,ARCANGEL,2021-06-04,1016.54
44925,DIJISA - HUANCAYO,2021-06-04,785.98
44926,DIPSA-ANDAHUAYLAS,2021-06-04,1755.85
44927,EDUSA,2021-06-04,2894.43
44928,LA GENOVESA - ILO,2021-06-04,112.38
44929,RODAMEOS,2021-06-04,1186.0
