,Marca,Fecha,Cantidad
4509,036 Ladysoft,2019-11-21,3814.74
4510,037 Cotidian,2019-10-15,696.6
4511,038 Ok Pet,2020-08-01,0.25
4512,001 Elite,2021-05-11,98629.85
4513,012 Higienol,2021-03-21,141.33
4514,006 Nova,2020-07-29,49561.81
4515,037 Cotidian,2021-06-04,708.2
4516,003 Noble,2020-02-17,234132.53
4517,038 Ok Pet,2021-02-03,19.67
4518,008 Babysec,2020-12-19,54708.89
4519,003 Noble,2020-02-11,186353.53
4520,037 Cotidian,2020-11-30,1928.19
4521,001 Elite,2020-11-06,132470.11
4522,036 Ladysoft,2021-01-21,4823.72
4523,012 Higienol,2021-03-30,15916.02
4524,037 Cotidian,2020-04-12,18.0
4525,008 Babysec,2020-04-25,41710.79
4526,036 Ladysoft,2020-07-19,241.58
4527,006 Nova,2021-03-24,74068.61
4528,001 Elite,2020-09-15,153743.6
4529,008 Babysec,2019-10-25,41262.27
4530,003 Noble,2021-04-16,193607.79
4531,001 Elite,2020-03-13,398239.84
4532,037 Cotidian,2021-06-01,443.46
4533,036 Ladysoft,2021-01-18,4855.36
4534,037 Cotidian,2020-04-06,638.38
4535,003 Noble,2020-10-06,234974.5
4536,003 Noble,2020-10-12,207131.04
4537,012 Higienol,2020-09-25,11225.41
4538,008 Babysec,2020-10-28,42892.75
4539,006 Nova,2020-02-03,21606.71
4540,012 Higienol,2020-09-22,10775.52
4541,008 Babysec,2021-06-20,267.04
4542,037 Cotidian,2020-04-09,26.13
4543,038 Ok Pet,2020-08-10,2.46
4544,001 Elite,2020-03-16,348986.58
4545,036 Ladysoft,2021-01-24,207.63
4546,003 Noble,2021-04-10,131414.68
4547,012 Higienol,2020-02-03,14197.44
4548,012 Higienol,2021-03-27,15807.46
4549,001 Elite,2021-05-05,85658.64
4550,006 Nova,2021-03-27,74469.7
4551,037 Cotidian,2019-10-06,30.83
4552,003 Noble,2020-10-09,226503.91
4553,001 Elite,2020-03-10,245466.11
4554,037 Cotidian,2021-05-29,469.05
4555,008 Babysec,2020-04-28,40726.46
4556,036 Ladysoft,2019-11-30,6944.07
4557,003 Noble,2021-04-13,126288.39
4558,038 Ok Pet,2020-08-07,3.92
4559,006 Nova,2020-02-06,31337.25
4560,006 Nova,2020-01-31,35899.35
4561,003 Noble,2021-01-10,5800.9
4562,012 Higienol,2019-11-05,19452.32
4563,003 Noble,2020-07-08,170396.38
4564,006 Nova,2019-11-05,19512.81
4565,008 Babysec,2020-07-30,42862.26
4566,001 Elite,2020-06-17,171252.93
4567,006 Nova,2019-10-30,22509.64
4568,037 Cotidian,2020-07-11,883.86
4569,036 Ladysoft,2021-04-24,4063.63
4570,001 Elite,2020-06-11,172463.85
4571,012 Higienol,2020-12-27,821.5
4572,038 Ok Pet,2020-05-06,8.96
4573,036 Ladysoft,2020-10-20,4853.92
4574,037 Cotidian,2020-01-04,1461.16
4575,001 Elite,2019-12-11,239974.1
4576,037 Cotidian,2020-01-10,725.72
4577,008 Babysec,2020-01-23,52341.82
4578,036 Ladysoft,2019-09-01,19.89
4579,037 Cotidian,2021-02-28,7.96
4580,006 Nova,2019-11-02,16189.13
4581,008 Babysec,2020-07-27,34618.31
4582,003 Noble,2021-01-07,194489.77
4583,012 Higienol,2020-06-24,12950.76
4584,006 Nova,2020-05-06,37385.47
4585,001 Elite,2020-06-14,1520.5
4586,003 Noble,2021-01-13,190828.51
4587,036 Ladysoft,2021-04-21,4767.75
4588,003 Noble,2020-01-10,199865.0
4589,038 Ok Pet,2021-01-02,2.33
4590,008 Babysec,2020-03-27,26707.97
4591,037 Cotidian,2019-09-10,938.33
4592,003 Noble,2020-07-14,141026.48
4593,037 Cotidian,2019-09-04,952.77
4594,006 Nova,2020-02-29,33439.05
4595,008 Babysec,2020-09-29,43841.72
4596,012 Higienol,2019-12-27,24510.32
4597,037 Cotidian,2020-03-08,5.5
4598,036 Ladysoft,2020-04-20,5209.66
4599,001 Elite,2020-02-10,203375.08
4600,001 Elite,2020-02-16,12504.96
4601,006 Nova,2020-03-03,29463.88
4602,012 Higienol,2020-06-27,7699.74
4603,037 Cotidian,2021-05-03,780.39
4604,008 Babysec,2019-09-26,35299.96
4605,012 Higienol,2020-12-30,19004.99
4606,006 Nova,2021-04-25,720.0
4607,003 Noble,2020-07-17,165891.13
4608,001 Elite,2021-04-06,117711.42
4609,036 Ladysoft,2021-06-15,4412.35
4610,037 Cotidian,2019-09-07,785.8
4611,008 Babysec,2020-03-30,34157.99
4612,008 Babysec,2021-05-22,25130.73
4613,037 Cotidian,2020-03-11,1099.66
4614,036 Ladysoft,2020-10-26,5677.64
4615,006 Nova,2020-03-06,35249.54
4616,001 Elite,2020-02-13,200952.89
4617,036 Ladysoft,2020-04-23,6156.78
4618,008 Babysec,2021-05-19,36426.63
4619,012 Higienol,2020-06-30,11122.72
4620,037 Cotidian,2021-04-30,1449.48
4621,003 Noble,2020-07-11,188132.65
4622,038 Ok Pet,2020-12-30,25.79
4623,006 Nova,2019-09-02,18084.1
4624,006 Nova,2021-04-28,52550.04
4625,001 Elite,2020-08-14,132619.34
4626,001 Elite,2020-08-08,120313.56
4627,003 Noble,2020-01-16,179297.47
4628,006 Nova,2020-10-24,40706.8
4629,012 Higienol,2020-01-02,9079.52
4630,038 Ok Pet,2020-07-06,0.71
4631,012 Higienol,2021-02-23,15436.9
4632,037 Cotidian,2020-09-10,947.54
4633,006 Nova,2020-10-30,72508.33
4634,008 Babysec,2021-03-28,1732.9
4635,008 Babysec,2020-09-23,37322.08
4636,003 Noble,2020-01-19,5105.07
4637,012 Higienol,2020-07-03,9748.6
4638,003 Noble,2021-03-06,162666.7
4639,036 Ladysoft,2019-10-23,3781.38
4640,038 Ok Pet,2021-01-08,1.04
4641,037 Cotidian,2020-09-04,929.88
4642,036 Ladysoft,2021-06-18,5834.5
4643,001 Elite,2021-02-13,109638.31
4644,006 Nova,2019-09-05,24445.04
4645,036 Ladysoft,2019-10-29,5405.93
4646,008 Babysec,2020-03-24,20614.63
4647,038 Ok Pet,2021-01-05,10.67
4648,001 Elite,2020-08-11,138543.28
4649,008 Babysec,2020-09-26,41663.12
4650,006 Nova,2021-05-01,623.08
4651,012 Higienol,2019-12-30,19182.54
4652,038 Ok Pet,2020-07-03,0.71
4653,003 Noble,2020-01-13,170533.9
4654,001 Elite,2020-02-07,211523.07
4655,006 Nova,2020-10-27,59413.14
4656,036 Ladysoft,2020-12-17,4408.64
4657,008 Babysec,2020-09-20,496.46
4658,037 Cotidian,2020-03-05,891.61
4659,036 Ladysoft,2020-04-29,7168.52
4660,036 Ladysoft,2021-06-21,3540.72
4661,037 Cotidian,2020-09-07,900.18
4662,036 Ladysoft,2019-10-26,3600.57
4663,003 Noble,2021-03-09,198072.68
4664,012 Higienol,2021-02-20,10453.7
4665,006 Nova,2019-09-08,422.71
4666,012 Higienol,2020-02-23,59.67
4667,003 Noble,2021-03-15,181156.46
4668,001 Elite,2020-04-11,123815.68
4669,036 Ladysoft,2020-06-20,5892.96
4670,037 Cotidian,2020-05-05,1004.4
4671,036 Ladysoft,2020-12-23,3757.9
4672,001 Elite,2020-10-14,125649.03
4673,003 Noble,2020-09-10,172416.1
4674,008 Babysec,2020-11-26,34740.24
4675,012 Higienol,2020-08-27,9959.63
4676,038 Ok Pet,2020-07-09,0.38
4677,006 Nova,2021-02-23,49436.5
4678,008 Babysec,2020-05-24,105.0
4679,012 Higienol,2021-03-01,7953.26
4680,037 Cotidian,2020-05-11,843.31
4681,006 Nova,2021-03-01,31930.78
4682,001 Elite,2020-04-14,201726.32
4683,003 Noble,2021-03-12,187367.68
4684,036 Ladysoft,2020-06-23,5493.34
4685,036 Ladysoft,2020-12-26,3643.23
4686,037 Cotidian,2020-05-08,827.83
4687,001 Elite,2020-04-08,193376.76
4688,003 Noble,2020-09-07,227894.99
4689,008 Babysec,2020-03-05,27860.87
4690,006 Nova,2019-09-27,23163.0
4691,003 Noble,2020-11-09,174156.65
4692,012 Higienol,2020-10-23,16967.0
4693,037 Cotidian,2020-03-09,856.66
4694,038 Ok Pet,2021-04-30,15.83
4695,037 Cotidian,2020-09-11,648.11
4696,012 Higienol,2020-04-20,10655.87
4697,006 Nova,2020-03-28,45856.07
4698,006 Nova,2019-09-24,23174.36
4699,036 Ladysoft,2021-03-19,4764.77
4700,036 Ladysoft,2020-01-26,85.06
4701,006 Nova,2020-09-30,45216.77
4702,038 Ok Pet,2020-03-05,1.17
4703,012 Higienol,2020-04-26,2522.0
4704,001 Elite,2020-01-19,4257.1
4705,036 Ladysoft,2020-03-18,2535.79
4706,012 Higienol,2019-10-23,20416.59
4707,012 Higienol,2019-10-29,20505.96
4708,003 Noble,2021-01-03,3003.33
4709,001 Elite,2020-07-14,151973.9
4710,036 Ladysoft,2020-09-20,17.88
4711,038 Ok Pet,2021-05-03,0.5
4712,001 Elite,2021-01-16,119863.05
4713,012 Higienol,2021-06-21,12820.7
4714,006 Nova,2019-09-30,28577.7
4715,037 Cotidian,2020-01-17,1319.6
4716,036 Ladysoft,2021-03-22,5790.1
4717,003 Noble,2019-11-12,178747.5
4718,008 Babysec,2020-08-26,37043.76
4719,006 Nova,2021-05-26,74038.66
4720,038 Ok Pet,2020-10-29,72.98
4721,008 Babysec,2020-09-01,26858.07
4722,006 Nova,2020-11-21,51906.79
4723,012 Higienol,2020-04-29,14433.83
4724,012 Higienol,2019-10-26,14837.86
4725,006 Nova,2019-10-03,16113.16
4726,037 Cotidian,2021-03-07,0.88
4727,001 Elite,2020-07-17,108573.81
4728,036 Ladysoft,2020-09-17,4460.56
4729,038 Ok Pet,2021-05-06,1.54
4730,037 Cotidian,2020-01-14,636.52
4731,012 Higienol,2021-06-18,12657.54
4732,038 Ok Pet,2020-04-29,0.38
4733,008 Babysec,2020-08-29,41753.9
4734,006 Nova,2021-05-29,64505.08
4735,008 Babysec,2021-03-03,29652.96
4736,012 Higienol,2020-12-17,16894.58
4737,003 Noble,2019-11-09,189298.3
4738,038 Ok Pet,2020-11-01,0.25
4739,037 Cotidian,2020-09-05,701.78
4740,008 Babysec,2020-02-25,29137.54
4741,001 Elite,2020-01-13,230504.49
4742,006 Nova,2020-11-24,49527.88
4743,003 Noble,2020-05-13,248997.62
4744,037 Cotidian,2021-03-10,970.21
4745,036 Ladysoft,2020-10-24,6583.14
4746,006 Nova,2020-02-20,27567.62
4747,038 Ok Pet,2020-12-05,10.39
4748,008 Babysec,2021-06-03,30696.14
4749,003 Noble,2020-12-19,205129.06
4750,006 Nova,2020-02-14,22145.08
4751,038 Ok Pet,2021-06-09,8.13
4752,001 Elite,2019-12-07,178548.26
4753,037 Cotidian,2021-02-01,778.12
4754,012 Higienol,2020-09-16,17471.25
4755,036 Ladysoft,2019-09-05,5379.83
4756,006 Nova,2020-08-24,53175.51
4757,008 Babysec,2019-10-05,39591.09
4758,012 Higienol,2020-03-14,24036.81
4759,003 Noble,2019-12-16,179879.07
4760,001 Elite,2020-06-10,185661.57
4761,001 Elite,2020-12-07,178898.72
4762,006 Nova,2020-02-23,695.07
4763,038 Ok Pet,2020-12-08,9.33
4764,012 Higienol,2020-03-17,21563.79
4765,038 Ok Pet,2020-12-14,13.25
4766,003 Noble,2021-02-12,119469.04
4767,012 Higienol,2021-05-09,108.5
4768,037 Cotidian,2019-12-05,450.15
4769,036 Ladysoft,2020-10-27,5309.64
4770,037 Cotidian,2020-06-08,816.9
4771,036 Ladysoft,2020-04-24,5386.9
4772,006 Nova,2021-04-13,48153.57
4773,008 Babysec,2020-04-05,439.5
4774,001 Elite,2019-10-16,173375.1
4775,037 Cotidian,2021-01-29,1921.15
4776,012 Higienol,2020-03-23,8813.51
4777,006 Nova,2021-04-19,53427.41
4778,001 Elite,2020-06-07,250.83
4779,038 Ok Pet,2020-06-08,0.83
4780,012 Higienol,2020-09-19,12530.07
4781,003 Noble,2019-12-19,204793.0
4782,038 Ok Pet,2020-12-11,68.33
4783,001 Elite,2020-12-10,160577.02
4784,012 Higienol,2020-03-20,9440.85
4785,008 Babysec,2020-10-08,37797.14
4786,037 Cotidian,2019-12-08,2.67
4787,012 Higienol,2021-05-12,12656.79
4788,012 Higienol,2019-09-16,18574.51
4789,003 Noble,2021-02-09,148954.45
4790,036 Ladysoft,2020-10-30,4243.92
4791,008 Babysec,2020-04-08,33368.7
4792,036 Ladysoft,2020-04-27,5373.05
4793,008 Babysec,2020-10-11,86.06
4794,036 Ladysoft,2021-06-19,4015.73
4795,003 Noble,2019-12-22,26527.7
4796,001 Elite,2020-06-04,177396.01
4797,037 Cotidian,2021-01-26,902.77
4798,006 Nova,2021-04-16,50884.91
4799,036 Ladysoft,2020-04-21,4608.78
4800,012 Higienol,2021-05-03,5674.3
4801,001 Elite,2020-12-19,202129.55
4802,006 Nova,2020-10-06,34183.07
4803,008 Babysec,2021-04-21,37999.16
4804,003 Noble,2020-08-01,139702.0
4805,008 Babysec,2020-10-17,50077.08
4806,006 Nova,2021-04-10,49313.52
4807,012 Higienol,2020-10-29,11064.84
4808,001 Elite,2020-12-13,5195.11
4809,008 Babysec,2020-04-14,39391.84
4810,012 Higienol,2019-09-04,24643.76
4811,037 Cotidian,2019-12-17,1093.89
4812,012 Higienol,2020-03-08,176.41
4813,003 Noble,2020-08-10,263407.72
4814,012 Higienol,2020-05-02,12687.57
4815,006 Nova,2020-04-09,2598.75
4816,036 Ladysoft,2021-06-16,4085.06
4817,038 Ok Pet,2020-06-05,0.71
4818,037 Cotidian,2020-06-14,58.08
4819,003 Noble,2020-08-04,205009.16
4820,012 Higienol,2019-09-13,21599.21
4821,036 Ladysoft,2020-12-12,4269.91
4822,038 Ok Pet,2021-01-23,7.21
4823,001 Elite,2021-06-11,102894.18
4824,001 Elite,2021-06-17,100551.88
4825,008 Babysec,2021-04-15,28008.58
4826,001 Elite,2020-04-25,131823.42
4827,012 Higienol,2021-05-06,10033.49
4828,001 Elite,2019-10-22,232621.26
4829,037 Cotidian,2020-12-17,830.54
4830,012 Higienol,2020-11-01,95.33
4831,006 Nova,2020-10-09,43706.8
4832,036 Ladysoft,2019-10-21,3700.9
4833,008 Babysec,2020-02-22,34651.02
4834,036 Ladysoft,2021-06-13,166.25
4835,003 Noble,2020-02-03,155843.67
4836,012 Higienol,2020-11-07,10310.92
4837,036 Ladysoft,2020-12-09,4178.27
4838,003 Noble,2020-08-07,199972.34
4839,006 Nova,2020-04-06,31922.93
4840,037 Cotidian,2020-06-11,989.31
4841,008 Babysec,2021-04-12,32606.33
4842,008 Babysec,2021-04-18,1243.45
4843,001 Elite,2021-06-14,93069.76
4844,001 Elite,2019-10-19,180162.63
4845,036 Ladysoft,2019-10-18,4900.26
4846,006 Nova,2020-04-03,19643.48
4847,037 Cotidian,2020-12-14,776.14
4848,036 Ladysoft,2019-10-24,4482.36
4849,006 Nova,2020-10-12,37106.32
4850,012 Higienol,2020-11-04,11604.99
4851,001 Elite,2020-04-22,173754.21
4852,012 Higienol,2020-08-24,10993.85
4853,036 Ladysoft,2020-12-20,235.32
4854,006 Nova,2020-01-05,2024.0
4855,001 Elite,2020-10-11,402.96
4856,003 Noble,2020-09-13,154.0
4857,012 Higienol,2021-02-26,11920.68
4858,008 Babysec,2020-11-29,853.58
4859,008 Babysec,2019-11-23,35746.29
4860,036 Ladysoft,2019-11-01,808.82
4861,008 Babysec,2020-05-27,55964.07
4862,006 Nova,2021-02-26,57212.04
4863,037 Cotidian,2019-11-04,679.93
4864,006 Nova,2020-09-02,46448.06
4865,008 Babysec,2021-05-25,38358.12
4866,012 Higienol,2021-04-22,17961.09
4867,006 Nova,2020-08-27,41289.83
4868,001 Elite,2020-10-05,124899.6
4869,037 Cotidian,2020-11-01,10.67
4870,008 Babysec,2020-11-20,40182.92
4871,037 Cotidian,2020-11-07,750.1
4872,003 Noble,2020-09-16,182430.83
4873,008 Babysec,2019-10-02,27696.93
4874,038 Ok Pet,2021-03-04,0.8
4875,037 Cotidian,2021-05-09,37.58
4876,001 Elite,2021-04-15,113355.14
4877,003 Noble,2021-05-06,256571.78
4878,003 Noble,2020-03-14,377452.84
4879,036 Ladysoft,2019-12-23,3378.69
4880,001 Elite,2021-04-09,139612.53
4881,037 Cotidian,2019-09-13,740.83
4882,036 Ladysoft,2020-06-26,4274.77
4883,003 Noble,2019-09-10,187899.12
4884,006 Nova,2020-08-30,5.0
4885,037 Cotidian,2020-05-02,409.56
4886,008 Babysec,2021-05-28,56747.47
4887,012 Higienol,2020-02-26,14075.15
4888,037 Cotidian,2020-11-04,1135.75
4889,008 Babysec,2020-11-23,40855.59
4890,006 Nova,2020-02-26,21719.04
4891,012 Higienol,2020-08-30,2.0
4892,037 Cotidian,2021-05-06,986.05
4893,001 Elite,2020-10-08,124887.39
4894,001 Elite,2021-04-12,93756.74
4895,003 Noble,2020-03-11,236676.6
4896,036 Ladysoft,2019-12-26,3264.72
4897,038 Ok Pet,2021-03-01,0.75
4898,012 Higienol,2020-02-29,18324.38
4899,008 Babysec,2020-04-02,40274.0
4900,003 Noble,2020-03-17,264632.66
4901,006 Nova,2021-03-04,44150.55
4902,008 Babysec,2019-09-29,434.11
4903,036 Ladysoft,2020-06-29,3958.99
4904,037 Cotidian,2020-12-20,30.03
4905,008 Babysec,2021-01-08,42393.67
4906,037 Cotidian,2020-12-26,870.96
4907,008 Babysec,2019-11-17,573.84
4908,003 Noble,2020-01-22,238972.3
4909,001 Elite,2020-11-26,112692.72
4910,036 Ladysoft,2019-11-07,4459.24
4911,001 Elite,2021-05-31,179619.09
4912,038 Ok Pet,2021-01-11,0.5
4913,008 Babysec,2020-05-21,42639.23
4914,003 Noble,2020-01-28,193086.97
4915,006 Nova,2021-01-14,60911.94
4916,012 Higienol,2020-01-11,18400.3
4917,001 Elite,2019-10-05,183096.39
4918,036 Ladysoft,2020-05-11,5272.63
4919,036 Ladysoft,2020-12-29,6084.09
4920,012 Higienol,2021-03-07,60.42
4921,037 Cotidian,2019-10-26,517.45
4922,006 Nova,2021-03-07,512.67
4923,008 Babysec,2020-05-18,44482.63
4924,038 Ok Pet,2020-07-21,8.75
4925,037 Cotidian,2020-04-29,1684.94
4926,006 Nova,2020-01-14,25459.66
4927,003 Noble,2020-09-19,233003.62
4928,038 Ok Pet,2020-07-15,3.33
4929,012 Higienol,2020-09-02,13430.39
4930,036 Ladysoft,2019-11-10,197.76
4931,003 Noble,2021-03-24,175482.48
4932,037 Cotidian,2021-06-21,803.31
4933,012 Higienol,2020-01-14,24558.15
4934,001 Elite,2020-04-05,2318.0
4935,036 Ladysoft,2021-01-04,4380.6
4936,001 Elite,2019-10-02,167579.06
4937,008 Babysec,2019-11-14,37967.33
4938,003 Noble,2020-01-31,407350.3
4939,037 Cotidian,2019-10-29,968.7
4940,008 Babysec,2020-05-15,39430.57
4941,038 Ok Pet,2020-07-18,2.17
4942,037 Cotidian,2019-10-23,903.69
4943,038 Ok Pet,2021-01-20,6.58
4944,006 Nova,2020-01-11,20986.38
4945,012 Higienol,2020-09-05,14770.92
4946,001 Elite,2020-03-30,186553.09
4947,003 Noble,2021-03-27,212991.15
4948,012 Higienol,2021-03-10,16207.25
4949,008 Babysec,2020-11-17,45645.7
4950,001 Elite,2020-04-02,208399.61
4951,003 Noble,2021-03-21,10934.93
4952,001 Elite,2019-09-29,3834.48
4953,006 Nova,2020-01-17,26062.05
4954,001 Elite,2021-05-25,136866.07
4955,037 Cotidian,2021-06-18,821.92
