,Marca,Fecha,Soles
4395,006 Nova,2019-12-01,4070.7
4396,008 Babysec,2019-12-28,2843752.53
4397,012 Higienol,2020-09-28,287418.99
4398,012 Higienol,2021-05-21,256943.86
4399,038 Ok Pet,2021-03-30,19.92
4400,003 Noble,2020-10-15,2217862.74
4401,038 Ok Pet,2021-04-05,120.69
4402,036 Ladysoft,2020-01-30,270574.14
4403,001 Elite,2020-11-12,2964888.34
4404,001 Elite,2020-05-10,30223.94
4405,012 Higienol,2020-04-01,271719.84
4406,012 Higienol,2019-09-28,378909.13
4407,003 Noble,2019-10-12,2769263.46
4408,006 Nova,2021-01-28,1884428.51
4409,008 Babysec,2020-06-25,2028733.4
4410,006 Nova,2020-07-26,71173.29
4411,006 Nova,2021-01-31,162760.19
4412,037 Cotidian,2020-06-06,71247.22
4413,036 Ladysoft,2021-03-20,191487.81
4414,003 Noble,2019-10-15,1668308.95
4415,008 Babysec,2020-12-28,2542348.7
4416,036 Ladysoft,2020-01-27,228020.24
4417,012 Higienol,2021-05-24,267924.2
4418,037 Cotidian,2020-12-09,61224.01
4419,001 Elite,2020-11-09,2617775.19
4420,038 Ok Pet,2021-04-08,672.29
4421,003 Noble,2021-06-10,1744309.58
4422,003 Noble,2020-12-06,71021.39
4423,012 Higienol,2019-10-01,368337.24
4424,001 Elite,2020-11-15,98292.38
4425,038 Ok Pet,2020-10-01,258.56
4426,008 Babysec,2019-11-03,30286.06
4427,001 Elite,2020-05-13,5376640.36
4428,008 Babysec,2020-06-22,1906811.53
4429,006 Nova,2021-01-25,1233336.38
4430,003 Noble,2020-04-18,2494876.27
4431,012 Higienol,2020-04-04,221375.2
4432,037 Cotidian,2020-06-09,80012.54
4433,036 Ladysoft,2021-03-23,238274.7
4434,038 Ok Pet,2020-10-07,427.17
4435,012 Higienol,2020-11-22,1027.12
4436,008 Babysec,2020-12-25,58750.99
4437,036 Ladysoft,2021-03-17,180932.54
4438,037 Cotidian,2020-06-03,60850.54
4439,003 Noble,2019-10-18,2080243.23
4440,003 Noble,2021-06-07,1549223.89
4441,006 Nova,2019-12-07,377340.39
4442,037 Cotidian,2020-12-06,1269.91
4443,003 Noble,2021-06-13,30545.94
4444,012 Higienol,2021-05-27,299324.07
4445,006 Nova,2019-10-04,332981.37
4446,037 Cotidian,2020-08-09,196.84
4447,001 Elite,2020-07-16,3099910.87
4448,036 Ladysoft,2020-09-24,206116.63
4449,003 Noble,2020-12-09,1801402.25
4450,012 Higienol,2019-10-04,489499.02
4451,001 Elite,2020-07-10,3022242.23
4452,036 Ladysoft,2020-09-18,206318.05
4453,003 Noble,2020-12-15,2466913.52
4454,006 Nova,2021-05-30,12926.0
4455,038 Ok Pet,2020-04-04,41.48
4456,008 Babysec,2020-08-28,2413917.03
4457,038 Ok Pet,2020-10-10,2789.23
4458,003 Noble,2019-10-21,1977582.88
4459,012 Higienol,2020-11-25,340655.79
4460,037 Cotidian,2020-02-05,56978.94
4461,006 Nova,2020-11-25,772024.8
4462,008 Babysec,2020-02-24,1656629.38
4463,012 Higienol,2021-05-30,3388.9
4464,037 Cotidian,2020-08-06,89687.81
4465,012 Higienol,2020-05-26,425313.92
4466,001 Elite,2020-01-09,4553499.05
4467,036 Ladysoft,2020-09-21,223541.03
4468,012 Higienol,2020-11-28,358640.68
4469,037 Cotidian,2020-02-02,444.87
4470,008 Babysec,2021-02-27,6837224.0
4471,003 Noble,2020-12-12,1901666.5
4472,001 Elite,2020-07-13,2975065.27
4473,006 Nova,2019-10-07,379418.13
4474,003 Noble,2020-06-09,3035790.93
4475,038 Ok Pet,2020-04-07,19.92
4476,036 Ladysoft,2021-03-26,223159.07
4477,006 Nova,2019-10-01,261139.04
4478,006 Nova,2021-05-27,896619.21
4479,008 Babysec,2020-08-25,2096880.8
4480,006 Nova,2021-06-02,927845.02
4481,037 Cotidian,2020-02-08,49399.68
4482,008 Babysec,2020-02-21,1310857.16
4483,006 Nova,2020-05-29,707684.79
4484,012 Higienol,2020-12-01,246751.99
4485,008 Babysec,2021-02-18,2571076.57
4486,006 Nova,2020-12-01,608233.76
4487,008 Babysec,2020-08-22,2403068.61
4488,037 Cotidian,2021-02-05,51280.32
4489,008 Babysec,2021-02-24,3488484.99
4490,037 Cotidian,2020-08-03,59587.56
4491,012 Higienol,2020-05-29,358640.53
4492,038 Ok Pet,2020-12-04,3786.65
4493,003 Noble,2020-06-12,2748415.51
4494,012 Higienol,2019-11-28,480975.74
4495,038 Ok Pet,2021-06-08,83.01
4496,038 Ok Pet,2021-06-02,215.08
4497,001 Elite,2021-01-09,3080343.35
4498,037 Cotidian,2021-02-02,84728.01
4499,001 Elite,2019-11-18,3644821.89
4500,036 Ladysoft,2020-03-28,148899.83
4501,008 Babysec,2019-12-31,3042752.23
4502,036 Ladysoft,2020-03-22,1114.7
4503,003 Noble,2019-12-15,108686.66
4504,008 Babysec,2021-02-21,84042.14
4505,006 Nova,2020-05-26,298601.13
4506,038 Ok Pet,2020-04-13,35.88
4507,036 Ladysoft,2020-09-27,7577.52
4508,003 Noble,2020-06-18,2619133.07
4509,012 Higienol,2020-06-01,290086.21
4510,037 Cotidian,2021-02-08,61983.06
4511,036 Ladysoft,2021-05-17,191850.98
4512,038 Ok Pet,2020-12-01,473.74
4513,001 Elite,2020-07-07,3355777.31
4514,006 Nova,2020-06-01,673183.34
4515,038 Ok Pet,2021-06-05,406.49
4516,001 Elite,2021-01-12,3376271.3
4517,003 Noble,2020-06-15,2295308.88
4518,001 Elite,2021-01-06,3623694.55
4519,036 Ladysoft,2019-09-21,184277.18
4520,036 Ladysoft,2020-03-25,146107.36
4521,012 Higienol,2019-11-25,468030.81
4522,006 Nova,2020-11-28,1167259.67
4523,003 Noble,2019-12-12,1985777.63
4524,036 Ladysoft,2021-05-20,210199.15
4525,001 Elite,2021-03-11,2388382.63
4526,036 Ladysoft,2020-07-09,194940.92
4527,036 Ladysoft,2021-01-11,262065.78
4528,003 Noble,2021-04-23,2210295.18
4529,006 Nova,2019-11-21,409279.65
4530,012 Higienol,2020-10-14,301696.24
4531,006 Nova,2020-07-10,673810.3
4532,001 Elite,2020-05-29,4994073.76
4533,037 Cotidian,2019-11-26,80404.77
4534,038 Ok Pet,2020-02-22,5.19
4535,003 Noble,2020-10-28,3068142.58
4536,008 Babysec,2021-01-13,4015977.35
4537,036 Ladysoft,2020-01-11,194759.09
4538,038 Ok Pet,2020-08-26,2164.57
4539,038 Ok Pet,2020-02-19,35.85
4540,008 Babysec,2020-07-08,2137098.79
4541,036 Ladysoft,2021-03-04,201482.9
4542,003 Noble,2019-09-06,2376319.63
4543,012 Higienol,2021-04-15,295996.5
4544,008 Babysec,2020-07-14,2211412.43
4545,037 Cotidian,2021-01-17,957.42
4546,006 Nova,2021-01-09,1254440.78
4547,036 Ladysoft,2020-01-08,249965.68
4548,003 Noble,2021-04-29,1733817.54
4549,037 Cotidian,2020-07-18,45693.74
4550,036 Ladysoft,2020-07-12,12460.15
4551,001 Elite,2020-05-26,5745788.81
4552,008 Babysec,2021-01-10,74130.58
4553,003 Noble,2020-10-25,43984.46
4554,012 Higienol,2020-10-11,530.93
4555,001 Elite,2020-11-28,2521659.46
4556,037 Cotidian,2019-11-29,71285.21
4557,006 Nova,2019-11-18,329398.76
4558,008 Babysec,2020-07-11,2179301.37
4559,003 Noble,2019-09-03,1839895.56
4560,003 Noble,2020-04-25,1854500.54
4561,038 Ok Pet,2021-04-15,1850.7
4562,012 Higienol,2020-10-08,361132.83
4563,008 Babysec,2020-01-07,2303148.64
4564,006 Nova,2021-01-12,1012094.39
4565,001 Elite,2019-11-25,3961422.15
4566,037 Cotidian,2021-01-20,117347.67
4567,036 Ladysoft,2021-03-10,219504.59
4568,037 Cotidian,2019-11-20,121733.68
4569,038 Ok Pet,2020-02-28,30.69
4570,006 Nova,2020-07-16,988430.45
4571,012 Higienol,2020-04-11,285196.54
4572,038 Ok Pet,2020-10-17,1363.74
4573,036 Ladysoft,2020-09-05,261551.3
4574,001 Elite,2020-05-23,3621933.03
4575,006 Nova,2020-01-12,7273.47
4576,008 Babysec,2021-01-07,2460160.08
4577,001 Elite,2020-11-25,3360943.14
4578,012 Higienol,2019-10-14,450152.06
4579,001 Elite,2021-05-30,95960.77
4580,003 Noble,2020-04-28,2341140.66
4581,012 Higienol,2020-04-17,372199.98
4582,003 Noble,2021-06-20,62916.12
4583,006 Nova,2021-01-15,1088111.64
4584,001 Elite,2019-10-04,3888635.54
4585,008 Babysec,2019-11-16,2098304.59
4586,037 Cotidian,2020-05-27,75978.6
4587,008 Babysec,2021-01-04,1341958.54
4588,036 Ladysoft,2020-09-02,261716.67
4589,006 Nova,2020-07-13,727676.96
4590,012 Higienol,2021-06-06,9631.98
4591,036 Ladysoft,2020-01-14,227814.43
4592,012 Higienol,2020-04-14,408071.8
4593,037 Cotidian,2019-11-23,82353.81
4594,012 Higienol,2020-10-17,325288.34
4595,003 Noble,2020-10-31,5039211.34
4596,001 Elite,2020-11-22,47045.59
4597,038 Ok Pet,2021-04-21,4286.02
4598,003 Noble,2021-06-23,1960856.92
4599,003 Noble,2020-05-01,565877.06
4600,001 Elite,2019-10-01,2961493.34
4601,037 Cotidian,2021-01-14,74846.23
4602,001 Elite,2021-05-27,2246912.92
4603,012 Higienol,2019-10-11,526780.97
4604,003 Noble,2019-10-28,2729581.11
4605,036 Ladysoft,2021-03-07,8309.64
4606,008 Babysec,2019-11-13,2499998.63
4607,038 Ok Pet,2020-10-23,2428.23
4608,003 Noble,2019-10-31,5495068.01
4609,006 Nova,2021-05-17,945379.64
4610,037 Cotidian,2020-01-26,3887.22
4611,003 Noble,2020-05-04,1936850.91
4612,006 Nova,2020-11-12,854692.75
4613,001 Elite,2021-01-28,4967141.13
4614,036 Ladysoft,2021-05-01,1914.49
4615,012 Higienol,2021-06-09,330891.45
4616,012 Higienol,2021-06-15,313889.71
4617,003 Noble,2020-12-22,3851987.29
4618,012 Higienol,2020-12-11,370124.93
4619,036 Ladysoft,2020-09-11,216450.62
4620,037 Cotidian,2021-03-19,58480.78
4621,003 Noble,2021-06-26,1336142.84
4622,006 Nova,2019-09-21,386308.85
4623,037 Cotidian,2020-07-27,80730.4
4624,001 Elite,2019-12-04,3785500.28
4625,036 Ladysoft,2020-03-06,214463.6
4626,012 Higienol,2019-10-20,84072.78
4627,008 Babysec,2021-03-12,2340013.59
4628,006 Nova,2020-11-15,23492.41
4629,006 Nova,2020-05-13,701198.1
4630,001 Elite,2020-07-26,115297.77
4631,008 Babysec,2020-09-07,2395232.99
4632,001 Elite,2021-01-25,3725763.58
4633,038 Ok Pet,2020-10-26,2005.36
4634,012 Higienol,2021-06-12,334244.97
4635,012 Higienol,2020-12-08,425717.59
4636,003 Noble,2020-12-25,90517.85
4637,036 Ladysoft,2020-09-08,216514.68
4638,037 Cotidian,2020-01-23,55997.69
4639,038 Ok Pet,2021-04-24,46.08
4640,038 Ok Pet,2020-10-20,579.48
4641,036 Ladysoft,2020-03-09,196022.24
4642,008 Babysec,2021-03-09,2299916.81
4643,001 Elite,2020-07-23,3250781.9
4644,037 Cotidian,2021-03-16,77828.01
4645,012 Higienol,2019-10-17,513229.66
4646,003 Noble,2019-11-03,95281.11
4647,008 Babysec,2020-09-04,2597187.18
4648,001 Elite,2021-01-22,3093702.25
4649,003 Noble,2020-06-25,2136362.25
4650,003 Noble,2020-12-28,3754765.3
4651,008 Babysec,2020-01-16,3441364.36
4652,006 Nova,2019-11-15,359327.16
4653,037 Cotidian,2020-01-20,52759.85
4654,038 Ok Pet,2021-06-18,1466.29
4655,012 Higienol,2020-12-14,484256.89
4656,008 Babysec,2021-03-06,1928383.6
4657,006 Nova,2020-05-19,530557.35
4658,036 Ladysoft,2021-05-04,299383.5
4659,037 Cotidian,2020-07-21,77348.04
4660,036 Ladysoft,2020-03-12,249163.28
4661,003 Noble,2019-12-25,28739.21
4662,008 Babysec,2020-01-10,2604688.56
4663,012 Higienol,2020-06-11,521860.92
4664,037 Cotidian,2021-01-23,102463.2
4665,001 Elite,2019-11-28,4188001.55
4666,036 Ladysoft,2019-09-08,8440.08
4667,003 Noble,2020-12-31,5270647.71
4668,001 Elite,2020-06-01,2951809.35
4669,036 Ladysoft,2019-09-11,185753.17
4670,008 Babysec,2020-01-13,2749410.79
4671,006 Nova,2019-11-12,397755.85
4672,036 Ladysoft,2020-11-02,137051.57
4673,038 Ok Pet,2021-06-15,388.7
4674,001 Elite,2021-01-19,3006929.41
4675,006 Nova,2020-05-16,704967.22
4676,012 Higienol,2020-06-08,373485.32
4677,037 Cotidian,2020-07-24,57705.42
4678,036 Ladysoft,2021-05-07,211155.73
4679,012 Higienol,2020-06-14,6496.48
4680,001 Elite,2019-12-01,17814.58
4681,036 Ladysoft,2020-03-15,19231.17
4682,006 Nova,2020-11-18,833576.24
4683,008 Babysec,2021-02-22,3116879.49
4684,036 Ladysoft,2020-07-15,192652.52
4685,037 Cotidian,2020-07-15,73151.67
4686,006 Nova,2020-05-25,456599.95
4687,003 Noble,2021-05-02,1687.54
4688,012 Higienol,2020-02-25,475928.48
4689,008 Babysec,2021-02-28,233626.31
4690,036 Ladysoft,2019-11-26,219297.89
4691,037 Cotidian,2020-01-11,71183.72
4692,003 Noble,2020-09-12,2504548.32
4693,003 Noble,2020-03-10,2060437.18
4694,001 Elite,2021-01-13,3495767.16
4695,012 Higienol,2020-02-28,475625.08
4696,006 Nova,2020-11-27,916690.91
4697,008 Babysec,2020-01-04,1907521.82
4698,006 Nova,2020-05-28,440779.63
4699,001 Elite,2019-11-22,4224298.31
4700,036 Ladysoft,2021-01-20,214336.67
4701,036 Ladysoft,2020-07-18,151558.28
4702,012 Higienol,2020-02-22,316308.51
4703,037 Cotidian,2020-01-08,92186.33
4704,006 Nova,2020-11-30,2067393.29
4705,006 Nova,2020-05-22,483679.92
4706,006 Nova,2019-11-24,15343.7
4707,001 Elite,2020-07-11,2841515.23
4708,038 Ok Pet,2020-08-29,457.53
4709,008 Babysec,2021-02-25,2472899.93
4710,038 Ok Pet,2021-03-03,586.66
4711,001 Elite,2021-01-10,277618.59
4712,003 Noble,2020-03-13,4036774.27
4713,003 Noble,2021-05-05,1334300.13
4714,012 Higienol,2021-04-18,11483.63
4715,036 Ladysoft,2021-01-17,7084.54
4716,001 Elite,2019-11-19,4504709.16
4717,037 Cotidian,2021-03-04,62528.5
4718,003 Noble,2019-09-09,2069186.17
4719,008 Babysec,2020-06-29,2371585.8
4720,012 Higienol,2021-04-24,350341.87
4721,003 Noble,2019-09-15,9744.67
4722,006 Nova,2021-01-18,1131388.93
4723,008 Babysec,2020-07-05,91198.65
4724,036 Ladysoft,2020-07-21,201947.59
4725,006 Nova,2019-11-27,444749.87
4726,003 Noble,2020-11-06,2170173.16
4727,038 Ok Pet,2020-09-01,91.58
4728,038 Ok Pet,2021-03-06,316.96
4729,006 Nova,2020-05-31,10902.6
4730,012 Higienol,2020-10-20,388402.66
4731,001 Elite,2020-05-20,4270979.77
4732,036 Ladysoft,2020-01-17,232166.22
4733,037 Cotidian,2021-01-11,72154.65
4734,003 Noble,2021-05-08,1524678.65
4735,001 Elite,2019-11-16,3709710.1
4736,006 Nova,2019-11-30,452055.12
4737,003 Noble,2020-03-16,5436239.57
4738,012 Higienol,2019-09-01,1670.76
4739,008 Babysec,2019-12-29,181581.81
4740,037 Cotidian,2020-07-09,48878.39
4741,003 Noble,2019-09-12,1843088.68
4742,038 Ok Pet,2020-09-04,928.83
4743,038 Ok Pet,2020-03-02,143.3
4744,008 Babysec,2020-07-02,2418975.51
4745,012 Higienol,2021-04-21,370968.34
4746,006 Nova,2021-01-21,1042400.9
4747,037 Cotidian,2019-11-17,1169.8
4748,012 Higienol,2021-04-27,507769.62
4749,003 Noble,2020-11-03,1569073.5
4750,036 Ladysoft,2020-07-24,191564.48
4751,001 Elite,2020-05-17,91851.47
4752,036 Ladysoft,2020-01-20,220806.75
4753,003 Noble,2021-05-11,1552998.81
4754,001 Elite,2019-11-13,4181331.91
4755,037 Cotidian,2021-01-08,96790.51
4756,008 Babysec,2020-01-01,81301.76
4757,037 Cotidian,2020-07-06,96966.98
4758,008 Babysec,2020-03-02,1196386.06
4759,001 Elite,2020-07-20,3959542.2
4760,003 Noble,2020-11-12,2879955.83
4761,006 Nova,2021-05-23,11819.86
4762,038 Ok Pet,2020-09-07,687.4
4763,036 Ladysoft,2021-03-16,211559.34
4764,001 Elite,2021-03-09,2118377.19
4765,038 Ok Pet,2021-04-27,433.61
4766,001 Elite,2020-01-22,4338726.82
4767,036 Ladysoft,2020-09-14,195391.34
4768,012 Higienol,2020-10-26,366281.49
4769,012 Higienol,2020-04-23,497996.72
4770,037 Cotidian,2020-09-08,63633.37
4771,036 Ladysoft,2020-01-23,303129.34
4772,008 Babysec,2021-04-24,2194601.94
4773,006 Nova,2020-03-31,948385.44
4774,001 Elite,2020-01-16,4119636.94
4775,003 Noble,2019-11-06,2356790.76
4776,037 Cotidian,2021-03-13,38841.23
4777,008 Babysec,2020-02-28,2272973.47
4778,001 Elite,2021-03-12,2331738.87
4779,006 Nova,2021-05-20,1236493.38
4780,003 Noble,2020-05-07,2766718.29
4781,036 Ladysoft,2021-03-13,241269.54
4782,008 Babysec,2020-03-05,1596863.17
4783,006 Nova,2019-09-27,383324.06
4784,003 Noble,2020-11-09,2022948.11
4785,012 Higienol,2020-10-23,398200.55
4786,037 Cotidian,2020-03-09,73203.6
4787,038 Ok Pet,2021-04-30,2108.19
4788,037 Cotidian,2020-09-11,52665.07
4789,012 Higienol,2020-04-20,296357.82
4790,006 Nova,2020-03-28,768873.58
4791,006 Nova,2019-09-24,384930.49
4792,036 Ladysoft,2021-03-19,226934.92
4793,036 Ladysoft,2020-01-26,1190.93
4794,006 Nova,2020-09-30,783941.8
4795,038 Ok Pet,2020-03-05,137.34
4796,012 Higienol,2020-04-26,50233.0
4797,001 Elite,2020-01-19,96456.88
4798,036 Ladysoft,2020-03-18,116777.33
4799,012 Higienol,2019-10-29,507186.58
4800,012 Higienol,2019-10-23,515044.12
4801,003 Noble,2021-01-03,37509.49
4802,001 Elite,2020-07-14,3388445.58
4803,036 Ladysoft,2020-09-20,920.43
4804,012 Higienol,2021-06-24,303637.3
4805,038 Ok Pet,2021-05-03,65.91
4806,001 Elite,2021-01-16,2636533.37
4807,012 Higienol,2021-06-21,367784.93
4808,006 Nova,2019-09-30,486043.49
4809,037 Cotidian,2020-01-17,104798.33
4810,036 Ladysoft,2021-03-22,285470.26
4811,003 Noble,2019-11-12,1853104.91
4812,008 Babysec,2020-08-26,2218210.9
4813,006 Nova,2021-05-26,1243789.71
4814,038 Ok Pet,2020-10-29,7411.51
4815,008 Babysec,2020-09-01,1559682.21
4816,012 Higienol,2020-04-29,388726.47
4817,006 Nova,2020-11-21,860641.57
4818,012 Higienol,2019-10-26,381752.62
4819,037 Cotidian,2021-03-07,93.84
4820,006 Nova,2019-10-03,275103.57
4821,001 Elite,2020-07-17,2469673.17
4822,036 Ladysoft,2020-09-17,205075.28
4823,038 Ok Pet,2021-05-06,216.81
4824,037 Cotidian,2020-01-14,62993.1
4825,012 Higienol,2021-06-18,297996.81
4826,038 Ok Pet,2020-04-29,45.6
4827,008 Babysec,2020-08-29,2487168.44
4828,006 Nova,2021-05-29,1082835.05
4829,008 Babysec,2021-03-03,1764949.03
4830,012 Higienol,2020-12-17,415980.78
4831,003 Noble,2019-11-09,1977898.93
4832,038 Ok Pet,2020-11-01,33.16
4833,037 Cotidian,2020-09-05,61775.48
4834,008 Babysec,2020-02-25,1657121.09
4835,001 Elite,2020-01-13,4351155.26
4836,006 Nova,2020-11-24,777432.28
4837,037 Cotidian,2021-03-10,86687.55
4838,003 Noble,2020-05-13,3052932.12
4839,006 Nova,2020-09-25,1015031.54
4840,038 Ok Pet,2020-12-10,3333.89
4841,006 Nova,2021-03-30,1466466.19
4842,001 Elite,2020-09-06,96343.39
4843,036 Ladysoft,2021-05-26,204573.81
4844,036 Ladysoft,2019-09-27,220702.45
4845,012 Higienol,2021-01-22,243289.43
4846,003 Noble,2021-02-08,1698108.16
4847,036 Ladysoft,2019-09-24,222576.45
4848,003 Noble,2021-02-05,1978269.48
4849,008 Babysec,2021-04-26,1916656.21
4850,037 Cotidian,2020-10-03,74634.73
4851,001 Elite,2020-09-09,3161812.06
4852,037 Cotidian,2020-10-09,58489.27
4853,036 Ladysoft,2020-11-18,187959.4
4854,008 Babysec,2020-10-22,2363321.65
4855,006 Nova,2020-10-01,538492.16
4856,012 Higienol,2019-12-04,541411.55
4857,006 Nova,2021-04-02,29561.48
4858,001 Elite,2021-03-14,55132.44
4859,008 Babysec,2020-04-22,1993937.29
4860,036 Ladysoft,2021-05-23,14867.21
4861,008 Babysec,2021-04-29,2528497.94
4862,038 Ok Pet,2020-06-04,173.03
4863,036 Ladysoft,2019-09-30,424903.47
4864,003 Noble,2021-02-11,1618972.56
4865,038 Ok Pet,2020-12-07,306.21
4866,008 Babysec,2019-09-03,1839071.01
4867,012 Higienol,2021-01-25,217725.59
4868,012 Higienol,2019-12-01,1199.66
4869,037 Cotidian,2020-10-06,45040.41
4870,012 Higienol,2020-07-23,370356.8
4871,037 Cotidian,2020-04-03,69640.63
4872,006 Nova,2020-09-28,762716.85
4873,008 Babysec,2020-10-19,2095424.59
4874,001 Elite,2020-09-12,3406861.19
4875,036 Ladysoft,2020-11-21,175066.36
4876,008 Babysec,2020-10-25,48355.36
4877,003 Noble,2019-12-18,2274718.07
4878,003 Noble,2020-08-12,2463983.86
4879,003 Noble,2021-02-14,43856.1
4880,006 Nova,2019-09-28,416363.1
4881,001 Elite,2021-03-05,2107952.7
4882,012 Higienol,2021-01-28,450481.08
4883,037 Cotidian,2021-04-04,1757.27
4884,006 Nova,2020-03-29,7899.75
4885,008 Babysec,2021-04-20,1394763.6
4886,036 Ladysoft,2020-05-22,244947.68
4887,012 Higienol,2020-07-26,2187.24
4888,003 Noble,2020-02-08,1971493.26
4889,038 Ok Pet,2020-06-10,1699.54
4890,001 Elite,2020-01-18,3425547.28
4891,001 Elite,2020-01-12,173944.92
4892,037 Cotidian,2020-02-11,50108.82
4893,036 Ladysoft,2020-11-24,221930.65
4894,037 Cotidian,2021-04-01,25011.14
4895,008 Babysec,2020-03-01,8900.78
4896,036 Ladysoft,2020-05-25,266146.15
4897,003 Noble,2020-08-09,62182.75
4898,006 Nova,2021-05-24,1060023.02
4899,037 Cotidian,2021-04-07,65037.93
4900,006 Nova,2020-04-04,469274.09
4901,001 Elite,2021-03-08,1946540.17
4902,008 Babysec,2021-04-23,1447282.52
4903,036 Ladysoft,2020-05-19,251486.54
4904,037 Cotidian,2020-09-30,165792.94
4905,006 Nova,2020-04-01,505886.63
4906,008 Babysec,2020-02-27,1693334.64
4907,003 Noble,2020-08-15,1734011.67
4908,012 Higienol,2020-07-29,441738.2
4909,036 Ladysoft,2020-11-27,199832.23
4910,012 Higienol,2020-01-25,441688.92
4911,006 Nova,2020-10-04,5878.48
4912,001 Elite,2020-01-15,4752180.62
4913,036 Ladysoft,2020-05-28,252029.14
4914,006 Nova,2020-08-04,1065023.19
4915,001 Elite,2020-03-19,3192770.12
4916,003 Noble,2021-04-07,1568204.43
4917,012 Higienol,2020-01-31,660889.59
4918,037 Cotidian,2019-10-09,66889.12
4919,008 Babysec,2019-10-31,5043960.06
4920,012 Higienol,2021-03-24,385125.16
4921,036 Ladysoft,2019-11-24,1027.52
4922,001 Elite,2019-09-15,79238.69
4923,008 Babysec,2020-05-01,643084.3
4924,003 Noble,2020-02-14,1750370.43
4925,038 Ok Pet,2021-02-06,260.86
4926,008 Babysec,2020-12-22,2295898.54
4927,001 Elite,2021-05-08,2463816.46
4928,008 Babysec,2021-06-26,2566961.29
4929,012 Higienol,2020-08-01,367158.16
4930,001 Elite,2021-05-14,2514333.05
4931,038 Ok Pet,2020-08-04,285.78
4932,006 Nova,2020-01-28,433849.49
4933,037 Cotidian,2020-12-03,46806.01
4934,012 Higienol,2020-01-28,459227.69
4935,037 Cotidian,2021-06-07,62057.39
4936,006 Nova,2020-08-01,917844.59
4937,001 Elite,2019-09-18,4440387.13
4938,036 Ladysoft,2019-11-27,234818.43
4939,008 Babysec,2019-10-28,1990938.01
4940,037 Cotidian,2019-10-12,96414.83
4941,001 Elite,2019-09-12,4545786.5
4942,036 Ladysoft,2019-11-21,203460.28
4943,037 Cotidian,2019-10-15,73434.4
4944,038 Ok Pet,2020-08-01,29.45
4945,001 Elite,2021-05-11,2211350.64
4946,012 Higienol,2021-03-21,4653.96
4947,006 Nova,2020-07-29,822270.91
4948,038 Ok Pet,2021-02-03,1976.21
4949,003 Noble,2020-02-17,2437332.64
4950,037 Cotidian,2021-06-04,52426.56
4951,008 Babysec,2020-12-19,3093869.61
4952,003 Noble,2020-02-11,1964569.68
4953,008 Babysec,2021-06-23,2370218.1
4954,037 Cotidian,2020-11-30,200618.28
4955,001 Elite,2020-11-06,3029425.51
4956,036 Ladysoft,2021-01-21,222956.73
4957,012 Higienol,2021-03-30,393127.55
4958,037 Cotidian,2020-04-12,633.81
4959,008 Babysec,2020-04-25,2464849.2
4960,036 Ladysoft,2020-07-19,12573.21
4961,006 Nova,2021-03-24,1191482.04
4962,001 Elite,2020-09-15,3317393.55
4963,008 Babysec,2019-10-25,2442490.83
4964,003 Noble,2021-04-16,1862532.49
4965,001 Elite,2020-03-13,8542454.69
4966,037 Cotidian,2021-06-01,27621.29
4967,036 Ladysoft,2021-01-18,218547.25
4968,037 Cotidian,2020-04-06,52860.51
4969,003 Noble,2020-10-06,2818930.78
4970,003 Noble,2020-10-12,2497095.36
4971,012 Higienol,2020-09-25,281417.78
4972,008 Babysec,2020-10-28,2471069.33
4973,006 Nova,2020-02-03,361922.44
4974,008 Babysec,2021-06-20,84138.63
4975,012 Higienol,2020-09-22,273541.18
4976,037 Cotidian,2020-04-09,2324.4
4977,038 Ok Pet,2020-08-10,286.02
4978,036 Ladysoft,2021-01-24,5550.85
4979,001 Elite,2020-03-16,7447058.4
4980,012 Higienol,2020-02-03,362195.49
4981,012 Higienol,2021-03-27,392241.39
4982,003 Noble,2021-04-10,1360478.22
4983,001 Elite,2021-05-05,1879642.44
4984,006 Nova,2021-03-27,1213235.72
