,Categoria,Fecha,Soles
5240,10 Toallas Femeninas,2019-09-28,170008.63
5241,03 Servilletas Masivos,2020-09-18,266234.14
5242,05 Pañales Bebe,2020-07-17,2132361.26
5243,38 Pañales Adultos,2021-06-15,87141.84
5244,10 Toallas Femeninas,2021-05-24,192962.46
5245,01 Mascotas,2021-03-23,1137.59
5246,02 Rollos de Cocina,2021-01-20,1458847.3
5247,05 Pañales Bebe,2020-01-13,2717604.79
5248,03 Servilletas Masivos,2020-09-24,330987.23
5249,04 Pañuelos Masivos,2020-10-18,1443.03
5250,01 Higiénicos Masivos,2020-07-10,4317225.82
5251,01 Higiénicos Masivos,2021-01-12,5696721.57
5252,11 Toallas Húmedas,2019-09-17,49628.77
5253,10 Toallas Femeninas,2020-04-01,119452.82
5254,38 Pañales Adultos,2019-10-17,80373.15
5255,01 Mascarilla ,2021-01-18,5630.78
5256,02 Rollos de Cocina,2020-01-14,864796.87
5257,10 Toallas Femeninas,2020-11-22,9335.15
5258,38 Pañales Adultos,2020-04-23,64730.08
5259,05 Pañales Bebe,2020-01-16,3406339.83
5260,11 Toallas Húmedas,2021-05-16,9878.8
5261,11 Toallas Húmedas,2020-03-21,24069.91
5262,10 Toallas Femeninas,2021-05-27,171331.46
5263,03 Servilletas Masivos,2020-03-19,315956.51
5264,02 Rollos de Cocina,2020-07-15,1128668.77
5265,01 Higiénicos Masivos,2020-07-13,5079510.48
5266,01 Mascotas,2021-03-26,656.79
5267,03 Servilletas Masivos,2020-09-21,280792.47
5268,04 Pañuelos Masivos,2020-10-15,6406.83
5269,02 Rollos de Cocina,2021-01-17,23677.07
5270,11 Toallas Húmedas,2020-09-23,62488.82
5271,02 Rollos de Cocina,2020-02-13,773009.4
5272,10 Toallas Femeninas,2019-11-20,196066.3
5273,01 Higiénicos Masivos,2020-05-24,43761.86
5274,04 Pañuelos Masivos,2020-06-04,7450.02
5275,02 Rollos de Cocina,2021-04-06,1174244.83
5276,01 Mascotas,2020-07-07,146.92
5277,11 Toallas Húmedas,2020-08-27,69674.43
5278,38 Pañales Adultos,2020-09-26,35836.04
5279,11 Toallas Húmedas,2020-02-23,540.45
5280,03 Servilletas Masivos,2020-01-29,704069.27
5281,05 Pañales Bebe,2020-10-04,41394.17
5282,01 Mascarilla ,2021-06-23,1217.83
5283,05 Pañales Bebe,2021-04-08,1938319.74
5284,01 Mascarilla ,2020-12-19,6343.25
5285,02 Rollos de Cocina,2020-08-14,1420519.81
5286,04 Pañuelos Masivos,2020-12-10,4724.49
5287,02 Rollos de Cocina,2020-02-10,759994.32
5288,05 Pañales Bebe,2021-04-02,101728.93
5289,03 Servilletas Masivos,2020-08-02,9850.06
5290,01 Higiénicos Masivos,2020-05-18,7225779.99
5291,11 Toallas Húmedas,2021-02-26,81022.77
5292,10 Toallas Femeninas,2020-05-27,274481.34
5293,01 Higiénicos Masivos,2019-11-17,714009.31
5294,38 Pañales Adultos,2021-03-28,526.56
5295,01 Mascotas,2020-07-04,481.52
5296,11 Toallas Húmedas,2020-08-24,61380.38
5297,38 Pañales Adultos,2020-09-23,66158.79
5298,02 Rollos de Cocina,2021-04-03,439785.91
5299,01 Mascotas,2020-07-10,193.19
5300,05 Pañales Bebe,2020-10-01,1094877.11
5301,05 Pañales Bebe,2020-02-12,1693825.19
5302,01 Mascarilla ,2021-06-26,580.25
5303,38 Pañales Adultos,2020-03-24,49486.62
5304,05 Pañales Bebe,2021-04-05,2034995.79
5305,01 Mascarilla ,2020-12-22,984.78
5306,03 Servilletas Masivos,2020-07-30,311139.86
5307,03 Servilletas Masivos,2020-01-26,41768.5
5308,04 Pañuelos Masivos,2020-12-07,4919.11
5309,01 Higiénicos Masivos,2020-05-21,6404990.84
5310,10 Toallas Femeninas,2019-11-23,183504.78
5311,02 Rollos de Cocina,2020-10-08,900889.04
5312,11 Toallas Húmedas,2020-04-24,35926.72
5313,04 Pañuelos Masivos,2020-06-10,7820.93
5314,02 Rollos de Cocina,2021-04-12,1001057.98
5315,03 Servilletas Masivos,2021-03-22,398304.82
5316,01 Higiénicos Masivos,2021-01-11,5909202.97
5317,11 Toallas Húmedas,2020-10-27,53093.42
5318,05 Pañales Bebe,2020-04-07,2035862.29
5319,04 Pañuelos Masivos,2019-12-07,7855.27
5320,01 Higiénicos Masivos,2019-11-20,7555091.03
5321,05 Pañales Bebe,2020-10-10,1966536.3
5322,01 Mascarilla ,2021-04-23,6879.69
5323,01 Mascotas,2021-03-02,520.53
5324,10 Toallas Femeninas,2021-01-17,7084.54
5325,01 Higiénicos Masivos,2019-11-26,5054998.04
5326,10 Toallas Femeninas,2020-07-18,151558.28
5327,10 Toallas Femeninas,2019-11-26,219297.89
5328,01 Mascarilla ,2021-04-26,2667.97
5329,04 Pañuelos Masivos,2021-01-31,663.68
5330,38 Pañales Adultos,2020-05-27,75978.6
5331,10 Toallas Femeninas,2021-01-20,214336.67
5332,01 Higiénicos Masivos,2021-01-14,5386049.75
5333,02 Rollos de Cocina,2020-10-05,1184679.05
5334,02 Rollos de Cocina,2020-02-16,79032.64
5335,38 Pañales Adultos,2020-11-29,611.36
5336,05 Pañales Bebe,2020-04-04,1989444.11
5337,11 Toallas Húmedas,2020-10-30,62003.37
5338,02 Rollos de Cocina,2021-04-09,1212185.69
5339,03 Servilletas Masivos,2021-03-25,369497.09
5340,03 Servilletas Masivos,2020-02-04,634885.42
5341,01 Mascarilla ,2021-04-20,3710.43
5342,04 Pañuelos Masivos,2020-06-13,6278.19
5343,01 Higiénicos Masivos,2019-11-23,4672827.21
5344,01 Mascotas,2021-02-27,778.6
5345,10 Toallas Femeninas,2021-01-14,246683.69
5346,05 Pañales Bebe,2020-10-07,2746694.83
5347,10 Toallas Femeninas,2019-11-29,260801.22
5348,04 Pañuelos Masivos,2019-12-10,9710.98
5349,03 Servilletas Masivos,2021-03-28,19954.55
5350,03 Servilletas Masivos,2020-02-01,374577.56
5351,38 Pañales Adultos,2020-11-26,57695.24
5352,11 Toallas Húmedas,2020-04-27,56511.65
5353,38 Pañales Adultos,2019-10-05,44228.95
5354,11 Toallas Húmedas,2020-03-03,41680.6
5355,04 Pañuelos Masivos,2021-02-03,8325.3
5356,38 Pañales Adultos,2019-09-29,403.52
5357,02 Rollos de Cocina,2021-06-03,1080913.96
5358,10 Toallas Femeninas,2021-01-23,193273.45
5359,05 Pañales Bebe,2021-06-05,1852622.86
5360,01 Mascarilla ,2021-04-29,4099.22
5361,11 Toallas Húmedas,2020-10-21,63593.82
5362,38 Pañales Adultos,2021-05-28,69004.48
5363,01 Mascotas,2021-03-05,472.32
5364,04 Pañuelos Masivos,2019-12-13,10141.39
5365,03 Servilletas Masivos,2021-03-31,588342.1
5366,10 Toallas Femeninas,2020-07-24,191564.48
5367,10 Toallas Femeninas,2020-01-20,220806.75
5368,38 Pañales Adultos,2020-11-23,91769.0
5369,01 Higiénicos Masivos,2020-07-18,3789359.68
5370,02 Rollos de Cocina,2020-04-11,881749.46
5371,01 Mascotas,2020-08-31,1116.62
5372,05 Pañales Bebe,2019-10-07,1819810.17
5373,02 Rollos de Cocina,2020-10-14,965298.2
5374,38 Pañales Adultos,2020-04-02,46847.47
5375,11 Toallas Húmedas,2019-09-02,32684.93
5376,03 Servilletas Masivos,2020-09-26,280166.82
5377,01 Higiénicos Masivos,2021-01-20,5452498.53
5378,38 Pañales Adultos,2019-10-02,74125.96
5379,03 Servilletas Masivos,2020-03-27,190158.04
5380,05 Pañales Bebe,2020-04-10,17036.61
5381,01 Mascarilla ,2020-10-22,6784.27
5382,01 Mascotas,2020-09-03,1717.18
5383,04 Pañuelos Masivos,2021-02-06,3634.59
5384,05 Pañales Bebe,2021-06-02,1983134.6
5385,11 Toallas Húmedas,2020-10-24,89451.17
5386,11 Toallas Húmedas,2021-04-28,68355.37
5387,38 Pañales Adultos,2021-05-25,65912.6
5388,01 Mascotas,2021-03-08,2128.72
5389,02 Rollos de Cocina,2019-10-08,553736.21
5390,04 Pañuelos Masivos,2020-08-04,26779.51
5391,11 Toallas Húmedas,2021-04-25,4132.46
5392,38 Pañales Adultos,2020-11-20,54348.53
5393,04 Pañuelos Masivos,2019-12-16,18871.23
5394,01 Mascarilla ,2020-10-28,22455.59
5395,02 Rollos de Cocina,2020-04-08,981953.31
5396,05 Pañales Bebe,2021-05-30,18639.52
5397,01 Higiénicos Masivos,2020-07-15,5290329.66
5398,11 Toallas Húmedas,2019-09-05,43279.87
5399,10 Toallas Femeninas,2020-07-21,201947.59
5400,05 Pañales Bebe,2019-10-10,2300843.37
5401,03 Servilletas Masivos,2020-09-29,320986.88
5402,01 Higiénicos Masivos,2021-01-17,61001.12
5403,03 Servilletas Masivos,2020-09-23,346124.23
5404,05 Pañales Bebe,2019-10-04,2463669.53
5405,02 Rollos de Cocina,2020-10-11,2870.12
5406,03 Servilletas Masivos,2020-03-30,317913.14
5407,05 Pañales Bebe,2020-12-01,999318.51
5408,01 Higiénicos Masivos,2020-06-02,6460167.14
5409,01 Mascarilla ,2021-02-25,9088.03
5410,01 Mascotas,2021-02-13,331.52
5411,38 Pañales Adultos,2021-05-08,132769.33
5412,05 Pañales Bebe,2020-07-28,403920.33
5413,01 Higiénicos Masivos,2021-01-23,4062155.83
5414,01 Mascotas,2021-04-09,2188.99
5415,11 Toallas Húmedas,2020-03-07,62004.84
5416,03 Servilletas Masivos,2021-02-25,339016.17
5417,02 Rollos de Cocina,2021-06-26,1000755.04
5418,11 Toallas Húmedas,2020-10-25,2042.35
5419,01 Higiénicos Masivos,2019-12-05,5036750.01
5420,11 Toallas Húmedas,2021-04-29,68350.6
5421,02 Rollos de Cocina,2020-12-22,2319976.85
5422,04 Pañuelos Masivos,2020-09-22,33326.33
5423,01 Mascotas,2020-08-20,894.62
5424,10 Toallas Femeninas,2020-09-11,216450.62
5425,01 Higiénicos Masivos,2021-01-26,5046195.39
5426,11 Toallas Húmedas,2021-04-26,64840.71
5427,03 Servilletas Masivos,2020-01-07,930887.15
5428,04 Pañuelos Masivos,2020-01-31,26593.86
5429,11 Toallas Húmedas,2019-09-06,55538.46
5430,02 Rollos de Cocina,2020-05-04,1293715.06
5431,01 Mascarilla ,2020-12-23,3949.5
5432,10 Toallas Femeninas,2020-03-09,196022.24
5433,02 Rollos de Cocina,2019-11-06,876714.23
5434,38 Pañales Adultos,2019-11-15,65182.76
5435,05 Pañales Bebe,2020-07-31,3629112.1
5436,05 Pañales Bebe,2021-02-02,1791727.26
5437,02 Rollos de Cocina,2019-10-31,1171469.22
5438,05 Pañales Bebe,2020-01-30,1993297.09
5439,05 Pañales Bebe,2020-08-03,2192168.99
5440,04 Pañuelos Masivos,2021-03-24,10674.95
5441,03 Servilletas Masivos,2021-02-28,9767.19
5442,01 Higiénicos Masivos,2020-07-27,5250257.34
5443,10 Toallas Femeninas,2021-03-13,241269.54
5444,03 Servilletas Masivos,2020-08-26,303294.01
5445,38 Pañales Adultos,2021-01-03,2530.4
5446,01 Mascotas,2020-08-17,686.61
5447,02 Rollos de Cocina,2020-12-25,12710.25
5448,11 Toallas Húmedas,2021-05-02,96.95
5449,03 Servilletas Masivos,2020-01-04,503996.0
5450,38 Pañales Adultos,2021-01-06,88958.78
5451,10 Toallas Femeninas,2020-09-08,216514.68
5452,38 Pañales Adultos,2020-07-04,60965.38
5453,01 Higiénicos Masivos,2021-01-29,11249969.62
5454,04 Pañuelos Masivos,2021-03-27,5636.0
5455,04 Pañuelos Masivos,2020-02-03,21078.63
5456,38 Pañales Adultos,2019-11-12,76512.25
5457,11 Toallas Húmedas,2019-09-03,35979.59
5458,02 Rollos de Cocina,2019-11-03,50467.48
5459,01 Mascarilla ,2020-12-26,522.38
5460,10 Toallas Femeninas,2019-09-08,8440.08
5461,01 Higiénicos Masivos,2020-01-26,107819.23
5462,01 Mascarilla ,2020-12-29,15666.79
5463,04 Pañuelos Masivos,2020-10-01,3700.29
5464,10 Toallas Femeninas,2020-03-12,249163.28
5465,05 Pañales Bebe,2020-08-06,2455043.76
5466,01 Mascotas,2021-04-15,1850.7
5467,01 Higiénicos Masivos,2020-07-30,6198682.17
5468,11 Toallas Húmedas,2020-09-03,64218.76
5469,04 Pañuelos Masivos,2020-09-25,6857.21
5470,03 Servilletas Masivos,2020-09-01,260170.87
5471,05 Pañales Bebe,2020-02-02,164086.7
5472,38 Pañales Adultos,2020-12-31,66721.81
5473,03 Servilletas Masivos,2020-08-29,284758.89
5474,01 Mascotas,2020-02-19,35.85
5475,03 Servilletas Masivos,2021-03-06,250938.97
5476,02 Rollos de Cocina,2020-12-31,2772639.66
5477,04 Pañuelos Masivos,2021-03-30,12889.46
5478,10 Toallas Femeninas,2021-05-04,299383.5
5479,38 Pañales Adultos,2020-05-13,53707.25
5480,01 Higiénicos Masivos,2021-02-01,4712761.64
5481,11 Toallas Húmedas,2020-02-27,36241.68
5482,02 Rollos de Cocina,2020-06-28,3428.8
5483,05 Pañales Bebe,2021-03-29,2559596.13
5484,38 Pañales Adultos,2019-11-09,39693.18
5485,01 Higiénicos Masivos,2020-08-02,103533.24
5486,11 Toallas Húmedas,2020-03-04,38461.87
5487,04 Pañuelos Masivos,2020-03-26,6221.03
5488,01 Mascotas,2021-04-12,119.52
5489,10 Toallas Femeninas,2020-03-15,19231.17
5490,01 Higiénicos Masivos,2020-01-29,5206277.5
5491,03 Servilletas Masivos,2020-09-04,336715.7
5492,04 Pañuelos Masivos,2020-09-28,7345.17
5493,05 Pañales Bebe,2020-02-05,2003922.89
5494,10 Toallas Femeninas,2019-09-11,185753.17
5495,38 Pañales Adultos,2019-11-06,49272.7
5496,05 Pañales Bebe,2020-02-08,2327133.73
5497,02 Rollos de Cocina,2020-12-28,1820921.65
5498,01 Mascotas,2020-02-22,5.19
5499,11 Toallas Húmedas,2021-04-23,57678.18
5500,02 Rollos de Cocina,2020-06-25,1301217.77
5501,10 Toallas Femeninas,2021-05-07,211155.73
5502,03 Servilletas Masivos,2021-03-03,299437.67
5503,03 Servilletas Masivos,2020-02-28,620435.63
5504,11 Toallas Húmedas,2020-03-01,451.86
5505,05 Pañales Bebe,2021-03-26,2239216.16
5506,10 Toallas Femeninas,2020-09-14,195391.34
5507,10 Toallas Femeninas,2021-04-22,140076.83
5508,01 Mascotas,2020-07-02,164.64
5509,01 Higiénicos Masivos,2020-12-11,4773717.6
5510,02 Rollos de Cocina,2021-06-17,1120435.81
5511,11 Toallas Húmedas,2021-02-21,4016.18
5512,10 Toallas Femeninas,2020-02-29,273739.41
5513,03 Servilletas Masivos,2021-02-19,273295.89
5514,04 Pañuelos Masivos,2021-03-15,4791.4
5515,38 Pañales Adultos,2019-11-18,90580.36
5516,11 Toallas Húmedas,2020-04-22,40815.87
5517,01 Mascotas,2021-02-22,576.27
5518,01 Higiénicos Masivos,2019-12-11,7187708.99
5519,05 Pañales Bebe,2019-12-18,2103488.9
5520,10 Toallas Femeninas,2019-09-02,122059.36
5521,04 Pañuelos Masivos,2020-09-16,8142.46
5522,03 Servilletas Masivos,2020-08-23,90.09
5523,04 Pañuelos Masivos,2020-03-14,38882.16
5524,03 Servilletas Masivos,2020-02-19,705844.75
5525,01 Higiénicos Masivos,2020-06-14,59662.1
5526,10 Toallas Femeninas,2021-04-25,5564.09
5527,38 Pañales Adultos,2020-11-21,61486.05
5528,04 Pañuelos Masivos,2020-03-20,12663.62
5529,10 Toallas Femeninas,2020-10-24,323213.27
5530,01 Higiénicos Masivos,2020-12-14,5779926.51
5531,02 Rollos de Cocina,2020-06-22,1742452.87
5532,11 Toallas Húmedas,2020-04-16,64567.81
5533,38 Pañales Adultos,2020-05-19,54204.76
5534,11 Toallas Húmedas,2019-10-19,45179.9
5535,05 Pañales Bebe,2021-02-08,1811524.34
5536,10 Toallas Femeninas,2020-03-03,171695.46
5537,01 Higiénicos Masivos,2019-12-08,74341.69
5538,02 Rollos de Cocina,2020-12-19,2359870.41
5539,04 Pañuelos Masivos,2021-05-09,127.86
5540,03 Servilletas Masivos,2020-08-20,315380.07
5541,05 Pañales Bebe,2020-06-18,2973438.21
5542,03 Servilletas Masivos,2020-02-16,56881.86
5543,10 Toallas Femeninas,2021-04-28,221562.99
5544,11 Toallas Húmedas,2020-10-22,75557.51
5545,01 Mascotas,2021-02-25,988.67
5546,02 Rollos de Cocina,2020-06-16,1669486.45
5547,05 Pañales Bebe,2019-12-15,126719.67
5548,04 Pañuelos Masivos,2020-09-19,7741.88
5549,01 Higiénicos Masivos,2020-06-11,5868011.98
5550,02 Rollos de Cocina,2019-12-16,883904.83
5551,03 Servilletas Masivos,2020-02-22,570886.39
5552,04 Pañuelos Masivos,2020-03-17,11471.3
5553,11 Toallas Húmedas,2021-06-11,110765.77
5554,10 Toallas Femeninas,2020-03-06,214463.6
5555,02 Rollos de Cocina,2020-06-19,1458481.4
5556,05 Pañales Bebe,2021-02-05,1489143.74
5557,01 Mascarilla ,2020-12-20,622.43
5558,38 Pañales Adultos,2020-05-22,97269.22
5559,01 Higiénicos Masivos,2021-02-07,103825.22
5560,05 Pañales Bebe,2021-02-14,90972.94
5561,38 Pañales Adultos,2021-05-20,63670.63
5562,38 Pañales Adultos,2020-11-15,1456.93
5563,10 Toallas Femeninas,2021-05-01,1914.49
5564,05 Pañales Bebe,2020-08-12,2778298.27
5565,01 Higiénicos Masivos,2020-08-05,5291923.0
5566,02 Rollos de Cocina,2021-02-12,1126175.61
5567,03 Servilletas Masivos,2020-10-14,352747.72
5568,11 Toallas Húmedas,2020-10-19,52988.23
5569,11 Toallas Húmedas,2020-10-16,49877.55
5570,04 Pañuelos Masivos,2020-11-10,5935.62
5571,04 Pañuelos Masivos,2021-05-18,3005.27
5572,03 Servilletas Masivos,2020-02-25,663201.57
5573,01 Mascotas,2020-08-29,457.53
5574,11 Toallas Húmedas,2021-04-20,84454.91
5575,10 Toallas Femeninas,2020-04-27,258886.53
5576,03 Servilletas Masivos,2021-04-18,15093.01
5577,04 Pañuelos Masivos,2021-05-12,7110.36
5578,04 Pañuelos Masivos,2019-09-16,8816.74
5579,01 Higiénicos Masivos,2019-12-17,7331582.88
5580,38 Pañales Adultos,2019-09-27,100343.52
5581,02 Rollos de Cocina,2019-12-19,785153.17
5582,02 Rollos de Cocina,2019-12-25,5798.05
5583,10 Toallas Femeninas,2020-10-30,215324.39
5584,01 Mascarilla ,2021-02-10,11974.08
5585,05 Pañales Bebe,2021-02-11,1734080.52
5586,04 Pañuelos Masivos,2019-09-22,310.68
5587,03 Servilletas Masivos,2021-04-15,280820.53
5588,01 Higiénicos Masivos,2021-02-04,4848610.73
5589,05 Pañales Bebe,2020-08-09,335270.89
5590,02 Rollos de Cocina,2021-02-09,1161010.79
5591,11 Toallas Húmedas,2020-10-13,52887.9
5592,10 Toallas Femeninas,2019-09-05,273036.51
5593,05 Pañales Bebe,2019-12-21,2189801.35
5594,38 Pañales Adultos,2020-11-12,69894.06
5595,38 Pañales Adultos,2020-05-16,78160.65
5596,38 Pañales Adultos,2020-11-18,60481.93
5597,10 Toallas Femeninas,2020-10-27,239283.5
5598,01 Mascotas,2020-08-26,2164.57
5599,04 Pañuelos Masivos,2021-05-15,4057.64
5600,03 Servilletas Masivos,2021-04-21,340672.13
5601,01 Mascotas,2020-09-01,91.58
5602,04 Pañuelos Masivos,2020-03-23,3701.8
5603,02 Rollos de Cocina,2019-12-22,202753.39
5604,01 Higiénicos Masivos,2019-12-14,6057797.72
5605,38 Pañales Adultos,2019-09-24,163362.27
5606,04 Pañuelos Masivos,2019-09-19,12923.73
5607,01 Mascarilla ,2021-02-13,14333.87
5608,02 Rollos de Cocina,2020-09-04,1386199.72
5609,04 Pañuelos Masivos,2019-11-03,41.36
5610,03 Servilletas Masivos,2020-11-05,403032.42
5611,02 Rollos de Cocina,2020-08-29,1081334.26
5612,10 Toallas Femeninas,2020-06-14,2608.55
5613,01 Mascotas,2020-04-13,35.88
5614,10 Toallas Femeninas,2020-12-17,221223.65
5615,05 Pañales Bebe,2020-03-01,8448.91
5616,11 Toallas Húmedas,2019-10-12,42338.52
5617,01 Higiénicos Masivos,2020-08-27,5966654.85
5618,01 Higiénicos Masivos,2021-04-19,4191297.05
5619,11 Toallas Húmedas,2021-02-02,80673.92
5620,04 Pañuelos Masivos,2020-07-01,5221.38
5621,10 Toallas Femeninas,2019-12-11,232619.05
5622,38 Pañales Adultos,2021-03-04,62528.5
5623,01 Mascarilla ,2020-09-28,1815.84
5624,02 Rollos de Cocina,2019-09-01,5554.41
5625,03 Servilletas Masivos,2021-06-28,30725.34
5626,04 Pañuelos Masivos,2021-01-03,257.27
5627,05 Pañales Bebe,2019-09-03,1803091.42
5628,05 Pañales Bebe,2021-04-26,1851815.5
5629,02 Rollos de Cocina,2020-03-05,1116040.83
5630,03 Servilletas Masivos,2019-11-05,629049.41
5631,10 Toallas Femeninas,2019-12-17,218255.73
5632,01 Mascotas,2021-06-11,283.02
5633,01 Mascotas,2021-06-08,83.01
5634,05 Pañales Bebe,2020-10-25,46313.01
5635,11 Toallas Húmedas,2020-07-31,127738.48
5636,02 Rollos de Cocina,2021-04-30,1959732.03
5637,38 Pañales Adultos,2020-09-02,74042.58
5638,02 Rollos de Cocina,2020-03-08,28006.27
5639,38 Pañales Adultos,2021-03-07,93.84
5640,10 Toallas Femeninas,2019-12-14,183958.59
5641,01 Higiénicos Masivos,2021-04-22,4513608.97
5642,03 Servilletas Masivos,2020-05-12,239218.84
5643,02 Rollos de Cocina,2019-09-04,907551.54
5644,10 Toallas Femeninas,2020-06-17,198882.77
5645,11 Toallas Húmedas,2021-02-05,77683.89
5646,05 Pañales Bebe,2021-04-29,2460147.34
5647,01 Higiénicos Masivos,2020-03-03,4738876.29
5648,05 Pañales Bebe,2019-09-06,2397242.3
5649,04 Pañuelos Masivos,2020-12-31,12389.26
5650,03 Servilletas Masivos,2019-11-08,641385.63
5651,02 Rollos de Cocina,2021-04-27,1049142.06
5652,01 Higiénicos Masivos,2020-02-29,8449137.53
5653,01 Mascotas,2021-06-05,406.49
5654,01 Mascarilla ,2020-10-01,42.25
5655,03 Servilletas Masivos,2020-05-09,164814.1
5656,05 Pañales Bebe,2020-10-22,2287764.15
5657,01 Higiénicos Masivos,2021-04-25,76545.25
5658,01 Mascarilla ,2021-04-05,2149.25
5659,11 Toallas Húmedas,2020-08-03,62307.13
5660,03 Servilletas Masivos,2020-12-30,457894.55
5661,04 Pañuelos Masivos,2021-02-24,5213.09
5662,10 Toallas Femeninas,2021-02-13,194716.87
5663,02 Rollos de Cocina,2020-10-29,1850557.1
5664,01 Higiénicos Masivos,2019-09-02,4759629.15
5665,01 Mascotas,2020-12-07,306.21
5666,05 Pañales Bebe,2020-04-28,2347031.29
5667,38 Pañales Adultos,2020-01-11,71183.72
5668,11 Toallas Húmedas,2021-01-27,111524.07
5669,03 Servilletas Masivos,2019-11-11,775888.24
5670,01 Higiénicos Masivos,2020-10-24,6120740.71
5671,04 Pañuelos Masivos,2019-12-31,23408.18
5672,03 Servilletas Masivos,2021-01-02,102503.84
5673,01 Mascarilla ,2021-05-27,3188.07
5674,11 Toallas Húmedas,2019-12-09,39529.62
5675,02 Rollos de Cocina,2019-09-10,963801.15
5676,10 Toallas Femeninas,2021-02-07,8325.71
5677,05 Pañales Bebe,2020-10-31,3584993.16
5678,01 Higiénicos Masivos,2021-04-28,4080694.85
5679,02 Rollos de Cocina,2020-11-01,73259.49
5680,03 Servilletas Masivos,2020-07-03,235449.53
5681,03 Servilletas Masivos,2021-01-05,398390.34
5682,11 Toallas Húmedas,2021-01-30,111690.47
5683,04 Pañuelos Masivos,2020-07-04,5553.99
5684,38 Pañales Adultos,2020-01-08,92186.33
5685,01 Mascotas,2020-12-10,3333.89
5686,05 Pañales Bebe,2020-05-01,633864.0
5687,10 Toallas Femeninas,2020-08-08,204233.18
5688,38 Pañales Adultos,2021-03-01,39316.22
5689,02 Rollos de Cocina,2020-10-26,847527.58
5690,01 Mascotas,2021-06-14,341.71
5691,10 Toallas Femeninas,2019-12-20,191523.98
5692,05 Pañales Bebe,2020-10-28,2406802.78
5693,01 Mascarilla ,2021-05-30,190.85
5694,01 Mascarilla ,2020-10-07,1421.84
5695,01 Higiénicos Masivos,2020-10-21,4480496.27
5696,01 Higiénicos Masivos,2020-10-27,6433233.48
5697,38 Pañales Adultos,2021-02-26,67689.04
5698,04 Pañuelos Masivos,2020-01-03,5768.96
5699,11 Toallas Húmedas,2019-12-12,44622.58
5700,05 Pañales Bebe,2021-06-20,82328.64
5701,02 Rollos de Cocina,2021-05-03,987627.4
5702,05 Pañales Bebe,2020-04-25,2422096.63
5703,02 Rollos de Cocina,2019-09-07,773847.57
5704,04 Pañuelos Masivos,2019-12-28,9361.81
5705,11 Toallas Húmedas,2019-12-06,42492.22
5706,10 Toallas Femeninas,2021-02-10,193997.96
5707,10 Toallas Femeninas,2020-01-26,1190.93
5708,03 Servilletas Masivos,2020-10-02,329279.04
5709,05 Pañales Bebe,2020-12-07,2006259.29
5710,02 Rollos de Cocina,2019-10-11,795722.5
5711,01 Higiénicos Masivos,2020-01-20,5595882.75
5712,11 Toallas Húmedas,2021-06-28,13806.14
5713,03 Servilletas Masivos,2019-09-26,684429.63
5714,04 Pañuelos Masivos,2020-08-10,7942.43
5715,05 Pañales Bebe,2019-10-13,67505.21
5716,11 Toallas Húmedas,2020-12-27,8462.6
5717,04 Pañuelos Masivos,2021-02-09,38900.92
